,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount
0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1,11000.0,11000.0,11000.0,9000.0,11000.0,11000.0,9000.0,11000.0,11000.0,11000.0
2,9900.0,12100.0,12100.0,9900.0,12100.0,9900.0,9900.0,9900.0,12100.0,9900.0
3,8910.0,13310.0,10890.0,10890.0,13310.0,10890.0,10890.0,10890.0,10890.0,8910.0
4,8019.0,14641.0,11979.0,11979.0,14641.0,9801.0,11979.0,9801.0,9801.0,8019.0
5,8820.9,16105.1,13176.9,10781.1,13176.9,8820.9,13176.9,8820.9,10781.1,7217.1
6,9702.99,17715.61,11859.21,11859.210000000001,14494.59,7938.8099999999995,11859.21,9702.99,11859.210000000001,7938.81
7,8732.690999999999,15944.049,10673.288999999999,10673.289,15944.049,7144.928999999999,10673.288999999999,10673.289,13045.131000000001,7144.929
8,7859.421899999999,17538.4539,9605.960099999998,11740.617900000001,14349.644100000001,6430.436099999999,11740.6179,9605.9601,11740.617900000001,7859.4219
9,8645.36409,15784.60851,8645.36409,12914.67969,15784.608510000002,5787.392489999999,10566.55611,10566.55611,12914.67969,8645.364090000001
10,9509.900499,14206.147659,9509.900499,14206.147659000002,14206.147659000002,6366.1317389999995,9509.900499,11623.211721,14206.147659000002,9509.900499000001
11,8558.9104491,12785.5328931,8558.9104491,12785.532893100002,15626.762424900002,5729.518565099999,10460.890548899999,10460.890548899999,15626.762424900002,10460.8905489
12,7703.0194041899995,11506.97960379,7703.0194041899995,14064.086182410003,14064.086182410001,5156.5667085899995,11506.97960379,9414.801494009998,14064.086182410001,9414.80149401
13,6932.7174637709995,12657.677564169,6932.7174637709995,15470.494800651004,15470.494800651002,4640.910037731,10356.281643411,10356.281643411,12657.677564169,8473.321344609
14,6239.445717393899,11391.9098077521,6239.445717393899,17017.544280716105,13923.445320585903,5105.0010415041,11391.9098077521,11391.9098077521,13923.4453205859,7625.989210148099
15,6863.390289133289,12531.10078852731,5615.501145654509,15315.789852644495,12531.100788527312,4594.50093735369,10252.718826976889,10252.718826976889,15315.789852644491,8388.58813116291
16,7549.729318046619,11277.99070967458,6177.05126021996,16847.368837908944,13784.210867380043,4135.050843618321,9227.4469442792,9227.4469442792,16847.36883790894,9227.4469442792
17,6794.7563862419565,12405.789780642037,6794.756386241956,15162.63195411805,15162.631954118047,4548.555927980153,8304.70224985128,10150.19163870712,18532.105721699834,8304.70224985128
18,6115.28074761776,13646.368758706241,7474.232024866151,16678.895149529853,16678.895149529853,5003.411520778168,9135.172474836407,11165.210802577833,16678.89514952985,9135.172474836407
19,6726.808822379537,12281.731882835616,6726.808822379536,15011.005634576868,18346.78466448284,5503.752672855984,10048.689722320047,12281.731882835616,18346.784664482835,10048.689722320047
20,7399.48970461749,13509.905071119178,6054.127940141582,16512.106198034555,20181.463130931123,4953.377405570386,11053.558694552052,11053.558694552055,16512.10619803455,9043.820750088042
21,6659.540734155741,12158.91456400726,5448.715146127424,18163.31681783801,18163.31681783801,5448.715146127424,9948.202825096847,9948.20282509685,18163.316817838007,8139.438675079237
22,7325.4948075713155,10943.023107606534,4903.843631514682,19979.648499621813,19979.648499621813,5993.586660740167,8953.382542587162,8953.382542587166,16346.985136054207,7325.494807571314
23,8058.044288328447,9848.72079684588,4413.459268363214,21977.613349583993,17981.683649659633,6592.945326814183,9848.720796845879,8058.044288328449,17981.68364965963,6592.945326814182
24,7252.239859495602,10833.592876530469,3972.1133415268923,19779.852014625594,19779.852014625598,7252.239859495601,10833.592876530467,8863.848717161294,16183.515284693667,7252.239859495601
25,7977.463845445162,11916.952164183516,4369.324675679582,21757.837216088155,21757.83721608816,7977.4638454451615,9750.23358887742,9750.233588877423,17801.866813163033,6527.015873546041
26,7179.717460900646,10725.256947765165,3932.3922081116234,23933.62093769697,19582.053494479343,8775.210229989678,10725.256947765161,8775.210229989681,16021.68013184673,5874.314286191437
27,6461.745714810581,11797.782642541682,3539.152987300461,26326.98303146667,17623.84814503141,9652.731252988646,9652.731252988646,7897.6892069907135,14419.512118662056,5286.882857572293
28,7107.920286291639,10618.004378287515,3893.0682860305074,28959.681334613335,19386.23295953455,8687.45812768978,8687.45812768978,7107.920286291642,12977.56090679585,4758.194571815064
29,7818.712314920803,11679.804816116266,3503.7614574274567,31855.64946807467,21324.856255488005,7818.712314920803,9556.20394045876,7818.7123149208055,14275.316997475435,5234.01402899657
30,8600.583546412883,12847.785297727893,3153.385311684711,28670.084521267203,19192.370629939203,8600.583546412883,8600.583546412883,7036.841083428725,12847.78529772789,4710.612626096913
31,7740.525191771595,11563.006767955103,2838.04678051624,25803.076069140483,21111.607692933125,9460.641901054172,7740.525191771595,7740.525191771598,11563.006767955101,4239.551363487222
32,6966.472672594436,12719.307444750613,3121.8514585678636,23222.768462226435,23222.76846222644,8514.577710948755,8514.577710948755,8514.577710948757,12719.307444750611,3815.5962271385
33,7663.119939853879,13991.238189225674,2809.6663127110774,20900.49161600379,20900.491616003794,7663.119939853879,7663.119939853879,9366.035482043633,11447.37670027555,3434.0366044246502
34,8429.431933839267,12592.114370303107,3090.632943982185,18810.442454403412,22990.540777604172,6896.8079458684915,6896.8079458684915,10302.639030247996,10302.639030247996,3777.4402648671153
35,9272.375127223193,13851.325807333418,3399.696238380404,20691.486699843754,20691.486699843754,6207.127151281642,7586.488740455341,9272.375127223197,9272.375127223197,3399.696238380404
36,10199.612639945512,12466.193226600077,3739.665862218444,18622.338029859377,22760.63536982813,6827.839866409806,8345.137614500874,10199.612639945517,10199.612639945517,3059.7266145423637
37,9179.65137595096,13712.812549260085,3365.6992759965997,16760.104226873438,25036.698906810943,7510.623853050786,9179.651375950962,11219.573903940069,9179.651375950965,3365.6992759966
38,10097.616513546056,12341.531294334076,3029.12934839694,18436.114649560783,27540.36879749204,6759.561467745708,8261.686238355865,12341.531294334076,8261.68623835587,3029.1293483969403
39,11107.378164900661,13575.684423767483,3332.042283236634,20279.72611451686,30294.405677241244,6083.605320971137,7435.517614520279,11107.378164900669,9087.854862191456,2726.216413557246
40,12218.115981390727,14933.252866144232,3665.246511560297,22307.698725968545,27264.96510951712,6691.965853068251,6691.965853068251,9996.640348410601,8179.069375972311,2998.8380549129706
41,10996.304383251654,16426.578152758655,3298.7218604042673,24538.4685985654,24538.468598565407,7361.162438375076,6022.769267761426,10996.304383251661,7361.16243837508,3298.7218604042678
42,9896.67394492649,18069.23596803452,3628.594046444694,22084.621738708858,26992.31545842195,6625.046194537568,5420.492340985284,12095.934821576828,6625.046194537572,3628.5940464446944
43,10886.34133941914,19876.159564837973,3991.4534510891635,24293.083912579743,29691.547004264143,7287.550813991325,5962.541575083812,10886.341339419145,5962.541575083815,3265.734641800225
