,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount
0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1,2500.0,2500.0,17500.0,17500.0,2500.0,17500.0,17500.0,17500.0,17500.0,17500.0
2,4375.0,625.0,30625.0,30625.0,625.0,30625.0,30625.0,4375.0,30625.0,4375.0
3,7656.25,156.25,53593.75,7656.25,1093.75,7656.25,53593.75,7656.25,53593.75,7656.25
4,13398.4375,39.0625,13398.4375,1914.0625,1914.0625,13398.4375,93789.0625,13398.4375,93789.0625,1914.0625
5,23447.265625,68.359375,23447.265625,478.515625,478.515625,23447.265625,23447.265625,3349.609375,23447.265625,3349.609375
6,41032.71484375,119.62890625,5861.81640625,837.40234375,119.62890625,5861.81640625,41032.71484375,5861.81640625,5861.81640625,5861.81640625
7,10258.1787109375,29.9072265625,10258.1787109375,1465.4541015625,29.9072265625,10258.1787109375,10258.1787109375,1465.4541015625,1465.4541015625,10258.1787109375
8,2564.544677734375,7.476806640625,2564.544677734375,366.363525390625,7.476806640625,2564.544677734375,17951.812744140625,2564.544677734375,366.363525390625,2564.544677734375
9,4487.953186035156,13.08441162109375,4487.953186035156,641.1361694335938,1.86920166015625,641.1361694335938,4487.953186035156,4487.953186035156,641.1361694335938,4487.953186035156
10,1121.988296508789,3.2711029052734375,7853.918075561523,160.28404235839844,0.4673004150390625,1121.988296508789,7853.918075561523,7853.918075561523,160.28404235839844,7853.918075561523
11,280.49707412719727,5.724430084228516,1963.4795188903809,280.49707412719727,0.8177757263183594,280.49707412719727,13744.356632232666,13744.356632232666,280.49707412719727,1963.4795188903809
12,490.8698797225952,10.017752647399902,3436.0891580581665,490.8698797225952,0.20444393157958984,70.12426853179932,24052.624106407166,24052.624106407166,490.8698797225952,490.8698797225952
13,122.7174699306488,2.5044381618499756,859.0222895145416,122.7174699306488,0.3577768802642822,17.53106713294983,42092.09218621254,42092.09218621254,122.7174699306488,859.0222895145416
14,214.7555723786354,0.6261095404624939,214.7555723786354,214.7555723786354,0.08944422006607056,4.382766783237457,73661.16132587194,73661.16132587194,214.7555723786354,214.7555723786354
15,53.68889309465885,1.0956916958093643,53.68889309465885,375.82225166261196,0.15652738511562347,7.66984187066555,18415.290331467986,18415.290331467986,375.82225166261196,375.82225166261196
16,13.422223273664713,1.9174604676663876,13.422223273664713,93.95556291565299,0.2739229239523411,1.9174604676663876,4603.8225828669965,32226.758080068976,93.95556291565299,657.6889404095709
17,3.3555558184161782,3.3555558184161782,3.3555558184161782,164.42223510239273,0.4793651169165969,0.4793651169165969,1150.9556457167491,8056.689520017244,164.42223510239273,164.42223510239273
