,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss
0,10000,1000.0,1,0,H,1.0,Win,0,H,,10000,1000.0,0,0,H,0.0,Lose,1,T,,10000,1000.0,0,0,H,0.0,Lose,1,T,,10000,1000.0,0,0,H,0.0,Lose,1,T,,10000,1000.0,0,0,H,0.0,Lose,1,T,,10000,1000.0,1,0,H,1.0,Win,0,H,,10000,1000.0,0,0,H,0.0,Lose,1,T,,10000,1000.0,0,0,H,0.0,Lose,1,T,,10000,1000.0,1,0,H,1.0,Win,0,H,,10000,1000.0,1,0,H,1.0,Win,0,H
1,11000.0,1100.0,2,1,H,1.0,Win,0,H,,9000.0,900.0,0,1,H,0.0,Lose,2,T,,9000.0,900.0,0,1,H,0.0,Lose,2,T,,9000.0,900.0,1,1,H,0.5,Win,1,H,,9000.0,900.0,0,1,H,0.0,Lose,2,T,,11000.0,1100.0,1,1,H,0.5,Lose,1,T,,9000.0,900.0,0,1,H,0.0,Lose,2,T,,9000.0,900.0,0,1,H,0.0,Lose,2,T,,11000.0,1100.0,2,1,H,1.0,Win,0,H,,11000.0,1100.0,1,1,H,0.5,Lose,1,T
2,12100.0,1210.0,3,2,T,1.0,Lose,0,H,,8100.0,810.0,0,2,H,0.0,Lose,3,T,,8100.0,810.0,1,2,H,0.3,Win,2,H,,9900.0,990.0,2,2,H,0.7,Win,1,H,,8100.0,810.0,0,2,H,0.0,Lose,3,T,,9900.0,990.0,1,2,H,0.3,Lose,2,T,,8100.0,810.0,1,2,H,0.3,Win,2,H,,8100.0,810.0,0,2,H,0.0,Lose,3,T,,12100.0,1210.0,3,2,T,1.0,Lose,0,H,,9900.0,990.0,2,2,H,0.7,Win,1,H
3,10890.0,1089.0,4,3,T,1.0,Lose,0,H,,7290.0,729.0,0,3,H,0.0,Lose,4,T,,8910.0,891.0,1,3,H,0.2,Lose,3,T,,10890.0,1089.0,2,3,H,0.5,Lose,2,T,,7290.0,729.0,0,3,H,0.0,Lose,4,T,,8910.0,891.0,1,3,H,0.2,Lose,3,T,,8910.0,891.0,1,3,H,0.2,Lose,3,T,,7290.0,729.0,0,3,H,0.0,Lose,4,T,,10890.0,1089.0,3,3,T,0.8,Win,1,T,,10890.0,1089.0,3,3,H,0.8,Win,1,H
4,9801.0,980.1,4,4,T,0.8,Win,1,T,,6561.0,656.1,1,4,H,0.2,Win,4,H,,8019.0,801.9000000000001,1,4,H,0.2,Lose,4,T,,9801.0,980.1,3,4,H,0.6,Win,2,H,,6561.0,656.1,1,4,H,0.2,Win,4,H,,8019.0,801.9000000000001,2,4,H,0.4,Win,3,H,,8019.0,801.9000000000001,1,4,H,0.2,Lose,4,T,,6561.0,656.1,0,4,H,0.0,Lose,5,T,,11979.0,1197.9,3,4,T,0.6,Win,2,T,,11979.0,1197.9,4,4,T,0.8,Lose,1,H
5,10781.1,1078.1100000000001,4,5,T,0.7,Win,2,T,,7217.1,721.71,2,5,H,0.3,Win,4,H,,7217.1,721.71,1,5,H,0.2,Lose,5,T,,10781.1,1078.1100000000001,3,5,H,0.5,Lose,3,T,,7217.1,721.71,2,5,H,0.3,Win,4,H,,8820.9,882.09,2,5,H,0.3,Lose,4,T,,7217.1,721.71,1,5,H,0.2,Lose,5,T,,5904.9,590.49,0,5,H,0.0,Lose,6,T,,13176.9,1317.69,4,5,H,0.7,Win,2,H,,10781.1,1078.1100000000001,4,5,T,0.7,Win,2,T
6,11859.210000000001,1185.921,5,6,T,0.7,Lose,2,H,,7938.81,793.8810000000001,2,6,H,0.3,Lose,5,T,,6495.39,649.5390000000001,1,6,H,0.1,Lose,6,T,,9702.99,970.299,4,6,H,0.6,Win,3,H,,7938.81,793.8810000000001,3,6,H,0.4,Win,4,H,,7938.8099999999995,793.881,3,6,H,0.4,Win,4,H,,6495.39,649.5390000000001,2,6,H,0.3,Win,5,H,,5314.41,531.441,0,6,H,0.0,Lose,7,T,,14494.59,1449.459,5,6,T,0.7,Lose,2,H,,11859.210000000001,1185.921,5,6,T,0.7,Lose,2,H
7,10673.289,1067.3289000000002,5,7,T,0.6,Win,3,T,,7144.929,714.4929000000001,2,7,H,0.2,Lose,6,T,,5845.851000000001,584.5851000000001,1,7,H,0.1,Lose,7,T,,10673.289,1067.3289000000002,5,7,H,0.6,Win,3,H,,8732.691,873.2691000000001,3,7,H,0.4,Lose,5,T,,8732.690999999999,873.2691,3,7,H,0.4,Lose,5,T,,7144.929,714.4929000000001,2,7,H,0.2,Lose,6,T,,4782.969,478.29690000000005,0,7,H,0.0,Lose,8,T,,13045.131,1304.5131000000001,6,7,T,0.8,Lose,2,H,,10673.289,1067.3289000000002,5,7,T,0.6,Win,3,T
8,11740.617900000001,1174.0617900000002,6,8,T,0.7,Lose,3,H,,6430.4361,643.0436100000001,2,8,H,0.2,Lose,7,T,,5261.2659,526.1265900000001,2,8,H,0.2,Win,7,H,,11740.617900000001,1174.0617900000002,6,8,T,0.7,Lose,3,H,,7859.4219,785.9421900000001,3,8,H,0.3,Lose,6,T,,7859.421899999999,785.94219,3,8,H,0.3,Lose,6,T,,6430.4361,643.0436100000001,3,8,H,0.3,Win,6,H,,4304.6721,430.46721,0,8,H,0.0,Lose,9,T,,11740.6179,1174.06179,7,8,T,0.8,Lose,2,H,,11740.617900000001,1174.0617900000002,6,8,T,0.7,Lose,3,H
9,10566.556110000001,1056.6556110000001,6,9,T,0.6,Win,4,T,,5787.39249,578.7392490000001,2,9,H,0.2,Lose,8,T,,5787.39249,578.7392490000001,2,9,H,0.2,Lose,8,T,,10566.556110000001,1056.6556110000001,7,9,T,0.7,Lose,3,H,,7073.4797100000005,707.3479710000001,4,9,H,0.4,Win,6,H,,7073.47971,707.347971,3,9,H,0.3,Lose,7,T,,7073.47971,707.347971,4,9,H,0.4,Win,6,H,,3874.20489,387.42048900000003,0,9,H,0.0,Lose,10,T,,10566.55611,1056.655611,8,9,T,0.8,Lose,2,H,,10566.556110000001,1056.6556110000001,7,9,T,0.7,Lose,3,H
