,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss
10,13334.035380196286,666.7017690098144,7,10,H,0.6,Win,4,H,,9875.62343945215,493.7811719726076,6,10,H,0.5,Lose,5,T,,8084.127123905275,404.20635619526377,2,10,H,0.2,Lose,9,T,,10915.162748868164,545.7581374434083,6,10,H,0.5,Win,5,H,,9875.623439452149,493.78117197260747,7,10,H,0.6,Win,4,H,,8084.127123905275,404.20635619526377,2,10,H,0.2,Lose,9,T,,8084.127123905273,404.20635619526365,8,10,T,0.7,Win,3,T,,10915.162748868164,545.7581374434083,6,10,H,0.5,Win,5,H,,9875.623439452149,493.78117197260747,5,10,H,0.5,Win,6,H,,13334.035380196288,666.7017690098145,6,10,H,0.5,Lose,5,T
11,14000.737149206101,700.0368574603051,8,11,T,0.7,Lose,4,H,,9381.842267479544,469.0921133739772,6,11,H,0.5,Lose,6,T,,7679.920767710011,383.9960383855006,2,11,H,0.2,Lose,10,T,,11460.920886311573,573.0460443155787,7,11,H,0.6,Win,5,H,,10369.404611424756,518.4702305712378,8,11,T,0.7,Lose,4,H,,7679.920767710011,383.9960383855006,2,11,H,0.2,Lose,10,T,,8488.333480100537,424.41667400502683,8,11,T,0.7,Win,4,T,,11460.920886311573,573.0460443155787,6,11,H,0.5,Lose,6,T,,10369.404611424756,518.4702305712378,6,11,H,0.5,Win,6,H,,12667.333611186474,633.3666805593238,6,11,H,0.5,Lose,6,T
12,13300.700291745796,665.0350145872899,8,12,T,0.6,Win,5,T,,8912.750154105566,445.6375077052783,7,12,H,0.5,Win,6,H,,7295.924729324511,364.79623646622554,3,12,H,0.2,Win,10,H,,12033.966930627152,601.6983465313576,8,12,H,0.6,Win,5,H,,9850.934380853518,492.54671904267593,9,12,T,0.7,Lose,4,H,,7295.924729324511,364.79623646622554,3,12,H,0.2,Win,10,H,,8912.750154105564,445.63750770527827,9,12,T,0.7,Lose,4,H,,10887.874841995994,544.3937420997997,7,12,H,0.5,Win,6,H,,10887.874841995994,544.3937420997997,7,12,H,0.5,Win,6,H,,12033.96693062715,601.6983465313575,6,12,H,0.5,Lose,7,T
13,13965.735306333085,698.2867653166543,9,13,T,0.6,Lose,5,H,,9358.387661810844,467.9193830905422,8,13,H,0.6,Win,6,H,,7660.720965790736,383.03604828953684,4,13,H,0.3,Win,10,H,,12635.665277158509,631.7832638579255,8,13,T,0.6,Win,6,T,,9358.387661810842,467.91938309054217,9,13,T,0.6,Win,5,T,,7660.720965790736,383.03604828953684,3,13,H,0.2,Lose,11,T,,8467.112646400286,423.35563232001437,10,13,T,0.7,Lose,4,H,,11432.268584095793,571.6134292047897,8,13,H,0.6,Win,6,H,,11432.268584095793,571.6134292047897,7,13,H,0.5,Lose,7,T,,11432.268584095793,571.6134292047897,7,13,H,0.5,Win,7,H
14,13267.44854101643,663.3724270508216,10,14,T,0.7,Lose,5,H,,9826.307044901387,491.31535224506933,8,14,H,0.5,Lose,7,T,,8043.757014080273,402.18785070401367,4,14,H,0.3,Lose,11,T,,13267.448541016434,663.3724270508218,8,14,H,0.5,Lose,7,T,,9826.307044901385,491.3153522450693,9,14,T,0.6,Win,6,T,,7277.684917501199,363.88424587506,4,14,H,0.3,Win,11,H,,8043.757014080272,402.1878507040136,11,14,T,0.7,Lose,4,H,,12003.882013300583,600.1941006650292,8,14,H,0.5,Lose,7,T,,10860.655154891003,543.0327577445502,7,14,H,0.5,Lose,8,T,,12003.882013300583,600.1941006650292,7,14,H,0.5,Lose,8,T
15,12604.07611396561,630.2038056982806,11,15,T,0.7,Lose,5,H,,9334.991692656316,466.74958463281587,9,15,H,0.6,Win,7,H,,7641.569163376259,382.078458168813,4,15,H,0.2,Lose,12,T,,12604.076113965613,630.2038056982807,9,15,H,0.6,Win,7,H,,10317.622397146453,515.8811198573227,10,15,T,0.6,Lose,6,H,,7641.569163376259,382.078458168813,5,15,H,0.3,Win,11,H,,7641.569163376258,382.0784581688129,12,15,T,0.8,Lose,4,H,,11403.687912635554,570.1843956317778,9,15,H,0.6,Win,7,H,,10317.622397146453,515.8811198573227,8,15,H,0.5,Win,8,H,,11403.687912635554,570.1843956317778,8,15,H,0.5,Win,8,H
16,11973.87230826733,598.6936154133665,11,16,T,0.6,Win,6,T,,9801.741277289133,490.0870638644567,9,16,H,0.5,Lose,8,T,,7259.490705207446,362.9745352603723,5,16,H,0.3,Win,12,H,,13234.279919663893,661.7139959831948,10,16,H,0.6,Win,7,H,,9801.741277289131,490.0870638644566,11,16,T,0.6,Lose,6,H,,8023.647621545072,401.18238107725364,5,16,H,0.3,Lose,12,T,,7259.490705207445,362.97453526037225,12,16,T,0.7,Win,5,T,,11973.872308267331,598.6936154133666,10,16,H,0.6,Win,7,H,,10833.503517003775,541.6751758501888,9,16,H,0.5,Win,8,H,,11973.872308267331,598.6936154133666,8,16,H,0.5,Lose,9,T
17,12572.565923680697,628.6282961840349,12,17,T,0.7,Lose,6,H,,9311.654213424676,465.5827106712338,10,17,H,0.6,Win,8,H,,7622.465240467818,381.1232620233909,5,17,H,0.3,Lose,13,T,,13895.993915647088,694.7996957823544,10,17,T,0.6,Win,8,T,,9311.654213424674,465.5827106712337,11,17,T,0.6,Win,7,T,,7622.465240467818,381.1232620233909,6,17,H,0.3,Win,12,H,,7622.465240467817,381.1232620233909,13,17,T,0.7,Lose,5,H,,12572.565923680699,628.628296184035,11,17,T,0.6,Lose,7,H,,11375.178692853964,568.7589346426983,9,17,H,0.5,Lose,9,T,,11375.178692853964,568.7589346426983,8,17,H,0.4,Lose,10,T
18,11943.937627496662,597.1968813748331,13,18,T,0.7,Lose,6,H,,9777.236924095909,488.8618462047955,11,18,H,0.6,Win,8,H,,7241.341978444427,362.06709892222136,6,18,H,0.3,Win,13,H,,14590.793611429443,729.5396805714722,11,18,H,0.6,Win,8,H,,9777.236924095907,488.86184620479537,12,18,T,0.6,Lose,7,H,,8003.5885024912095,400.1794251245605,6,18,H,0.3,Lose,13,T,,7241.341978444427,362.06709892222136,13,18,T,0.7,Win,6,T,,11943.937627496663,597.1968813748332,12,18,T,0.6,Lose,7,H,,10806.419758211267,540.3209879105633,9,18,H,0.5,Lose,10,T,,10806.419758211267,540.3209879105633,8,18,H,0.4,Lose,11,T
19,11346.740746121828,567.3370373060915,14,19,T,0.7,Lose,6,H,,10266.098770300705,513.3049385150352,11,19,T,0.6,Win,9,T,,7603.4090773666485,380.17045386833246,7,19,H,0.3,Win,13,H,,15320.333292000914,766.0166646000457,11,19,T,0.6,Win,9,T,,9288.37507789111,464.41875389455555,12,19,T,0.6,Win,8,T,,7603.409077366649,380.1704538683325,6,19,H,0.3,Lose,14,T,,7603.4090773666485,380.17045386833246,14,19,T,0.7,Lose,6,H,,11346.74074612183,567.3370373060915,12,19,T,0.6,Win,8,T,,10266.098770300703,513.3049385150351,10,19,H,0.5,Win,10,H,,10266.098770300703,513.3049385150351,9,19,H,0.5,Win,11,H
20,10779.403708815737,538.9701854407868,14,20,T,0.7,Win,7,T,,10779.40370881574,538.9701854407871,12,20,H,0.6,Win,9,H,,7983.579531234981,399.1789765617491,8,20,H,0.4,Win,13,H,,16086.34995660096,804.3174978300481,11,20,H,0.5,Lose,10,T,,9752.793831785666,487.6396915892833,13,20,T,0.6,Lose,8,H,,7223.238623498317,361.1619311749159,7,20,H,0.3,Win,14,H,,7223.238623498316,361.1619311749158,14,20,T,0.7,Win,7,T,,11914.077783427922,595.7038891713961,12,20,T,0.6,Win,9,T,,10779.403708815738,538.970185440787,10,20,H,0.5,Lose,11,T,,10779.403708815738,538.970185440787,9,20,H,0.4,Lose,12,T
21,11318.373894256523,565.9186947128262,14,21,T,0.6,Win,8,T,,11318.373894256527,565.9186947128263,12,21,H,0.5,Lose,10,T,,8382.75850779673,419.13792538983654,9,21,H,0.4,Win,13,H,,15282.032458770911,764.1016229385456,11,21,H,0.5,Lose,11,T,,9265.154140196382,463.2577070098191,13,21,T,0.6,Win,9,T,,7584.400554673232,379.22002773366165,8,21,H,0.4,Win,14,H,,7584.400554673231,379.2200277336616,15,21,T,0.7,Lose,7,H,,12509.781672599318,625.489083629966,12,21,H,0.5,Lose,10,T,,10240.433523374952,512.0216761687476,10,21,H,0.5,Lose,12,T,,10240.433523374952,512.0216761687476,9,21,H,0.4,Lose,13,T
22,11884.292588969349,594.2146294484675,14,22,T,0.6,Win,9,T,,10752.455199543701,537.6227599771851,13,22,H,0.6,Win,10,H,,8801.896433186566,440.0948216593283,10,22,H,0.4,Win,13,H,,14517.930835832365,725.8965417916183,12,22,H,0.5,Win,11,H,,9728.411847206202,486.42059236031014,13,22,T,0.6,Win,10,T,,7963.620582406894,398.1810291203447,9,22,H,0.4,Win,14,H,,7205.18052693957,360.25902634697854,15,22,T,0.7,Win,8,T,,11884.292588969352,594.2146294484677,12,22,H,0.5,Lose,11,T,,9728.411847206204,486.4205923603102,10,22,H,0.4,Lose,13,T,,9728.411847206204,486.4205923603102,10,22,H,0.4,Win,13,H
23,12478.507218417817,623.9253609208909,15,23,T,0.6,Lose,9,H,,11290.077959520886,564.5038979760443,14,23,H,0.6,Win,10,H,,9241.991254845894,462.0995627422947,11,23,H,0.5,Win,13,H,,15243.827377623984,762.1913688811992,13,23,H,0.5,Win,11,H,,10214.832439566511,510.7416219783256,13,23,H,0.5,Lose,11,T,,8361.801611527238,418.09008057636197,9,23,H,0.4,Lose,15,T,,7565.439553286548,378.27197766432744,16,23,T,0.7,Lose,8,H,,11290.077959520884,564.5038979760442,13,23,H,0.5,Win,11,H,,9241.991254845894,462.0995627422947,10,23,H,0.4,Lose,14,T,,10214.832439566513,510.74162197832567,10,23,H,0.4,Lose,14,T
24,11854.581857496927,592.7290928748464,15,24,T,0.6,Win,10,T,,11854.58185749693,592.7290928748465,15,24,T,0.6,Lose,10,H,,9704.090817588189,485.2045408794095,11,24,H,0.4,Lose,14,T,,16006.018746505182,800.3009373252592,13,24,H,0.5,Lose,12,T,,9704.090817588185,485.20454087940925,14,24,H,0.6,Win,11,H,,7943.711530950876,397.18557654754386,9,24,H,0.4,Lose,16,T,,7187.167575622221,359.35837878111107,17,24,T,0.7,Lose,8,H,,11854.581857496929,592.7290928748465,14,24,H,0.6,Win,11,H,,8779.8916921036,438.99458460518,11,24,H,0.4,Win,14,H,,9704.090817588187,485.20454087940936,11,24,H,0.4,Win,14,H
25,12447.310950371773,622.3655475185888,16,25,T,0.6,Lose,10,H,,11261.852764622085,563.0926382311043,15,25,T,0.6,Win,11,T,,9218.88627670878,460.944313835439,12,25,H,0.5,Win,14,H,,15205.717809179923,760.2858904589962,14,25,H,0.5,Win,12,H,,10189.295358467594,509.4647679233797,15,25,H,0.6,Win,11,H,,7546.525954403332,377.3262977201666,9,25,H,0.3,Lose,17,T,,6827.80919684111,341.3904598420555,17,25,T,0.7,Win,9,T,,12447.310950371775,622.3655475185888,15,25,H,0.6,Win,11,H,,9218.88627670878,460.944313835439,12,25,H,0.5,Win,14,H,,10189.295358467596,509.46476792337984,11,25,H,0.4,Lose,15,T
Lose,,,,,,,,,,11.0,,,,,,,,,,13.0,,,,,,,,,,8.0,,,,,,,,,,12.0,,,,,,,,,,16.0,,,,,,,,,,16.0,,,,,,,,,,10.0,,,,,,,,,,13.0,,,,,,,,,,13.0,,,,,,,,,
Win,,,,,,,,,,15.0,,,,,,,,,,13.0,,,,,,,,,,18.0,,,,,,,,,,14.0,,,,,,,,,,10.0,,,,,,,,,,10.0,,,,,,,,,,16.0,,,,,,,,,,13.0,,,,,,,,,,13.0,,,,,,,,,
