,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss
10,9509.900499000001,950.9900499000001,8,10,H,0.7,Win,3,H,,11623.211720999998,1162.3211720999998,4,10,T,0.4,Win,7,T,,6366.131739,636.6131739000001,5,10,T,0.5,Win,6,T,,6366.1317389999995,636.6131739,6,10,T,0.5,Win,5,T,,9509.900499,950.9900499,6,10,T,0.5,Lose,5,H,,11623.211720999998,1162.3211720999998,9,10,H,0.8,Win,2,H,,9509.900499000001,950.9900499000001,6,10,T,0.5,Lose,5,H,,9509.900499000001,950.9900499000001,6,10,T,0.5,Lose,5,H,,6366.1317389999995,636.6131739,5,10,T,0.5,Win,6,T,,11623.211720999998,1162.3211720999998,4,10,T,0.4,Win,7,T
11,10460.8905489,1046.0890548900002,8,11,H,0.7,Lose,4,T,,12785.532893099997,1278.5532893099999,4,11,T,0.3,Win,8,T,,7002.744912900001,700.2744912900001,6,11,T,0.5,Lose,6,H,,7002.7449129,700.27449129,7,11,T,0.6,Lose,5,H,,8558.9104491,855.89104491,7,11,T,0.6,Lose,5,H,,12785.532893099997,1278.5532893099999,10,11,H,0.8,Win,2,H,,8558.910449100002,855.8910449100002,6,11,T,0.5,Win,6,T,,8558.910449100002,855.8910449100002,7,11,T,0.6,Lose,5,H,,7002.7449129,700.27449129,5,11,T,0.4,Win,7,T,,12785.532893099997,1278.5532893099999,5,11,T,0.4,Lose,7,H
12,9414.80149401,941.4801494010001,8,12,H,0.6,Lose,5,T,,14064.086182409996,1406.4086182409997,4,12,T,0.3,Win,9,T,,6302.470421610001,630.2470421610001,6,12,T,0.5,Win,7,T,,6302.47042161,630.2470421610001,7,12,T,0.5,Win,6,T,,7703.0194041899995,770.301940419,7,12,T,0.5,Win,6,T,,14064.086182409996,1406.4086182409997,11,12,H,0.8,Win,2,H,,9414.801494010002,941.4801494010003,7,12,T,0.5,Lose,6,H,,7703.019404190001,770.3019404190002,7,12,T,0.5,Win,6,T,,7703.0194041899995,770.301940419,6,12,T,0.5,Lose,7,H,,11506.979603789998,1150.6979603789998,5,12,T,0.4,Win,8,T
13,8473.321344609,847.3321344609,8,13,H,0.6,Lose,6,T,,15470.494800650995,1547.0494800650995,4,13,T,0.3,Win,10,T,,6932.717463771001,693.2717463771002,6,13,T,0.4,Win,8,T,,6932.7174637709995,693.2717463771,7,13,T,0.5,Win,7,T,,8473.321344609,847.3321344609,7,13,T,0.5,Win,7,T,,15470.494800650995,1547.0494800650995,11,13,H,0.8,Lose,3,T,,8473.321344609001,847.3321344609002,7,13,T,0.5,Win,7,T,,8473.321344609001,847.3321344609002,7,13,T,0.5,Win,7,T,,6932.7174637709995,693.2717463771,7,13,T,0.5,Lose,7,H,,12657.677564168998,1265.7677564168998,6,13,T,0.4,Lose,8,H
14,7625.989210148099,762.59892101481,9,14,T,0.6,Lose,6,H,,17017.544280716094,1701.7544280716095,5,14,T,0.3,Lose,10,H,,7625.989210148102,762.5989210148102,7,14,T,0.5,Lose,8,H,,7625.9892101481,762.59892101481,7,14,T,0.5,Win,8,T,,9320.653479069899,932.0653479069899,8,14,T,0.5,Lose,7,H,,13923.445320585895,1392.3445320585897,12,14,H,0.8,Win,3,H,,9320.6534790699,932.0653479069902,8,14,T,0.5,Lose,7,H,,9320.6534790699,932.0653479069902,8,14,T,0.5,Lose,7,H,,6239.445717393899,623.94457173939,8,14,T,0.5,Lose,7,H,,11391.909807752098,1139.1909807752097,6,14,T,0.4,Win,9,T
15,6863.390289133289,686.339028913329,10,15,H,0.6,Win,6,H,,15315.789852644484,1531.5789852644484,6,15,T,0.4,Lose,10,H,,6863.390289133292,686.3390289133292,7,15,T,0.4,Win,9,T,,8388.58813116291,838.858813116291,7,15,T,0.4,Win,9,T,,8388.58813116291,838.858813116291,8,15,T,0.5,Win,8,T,,15315.789852644484,1531.5789852644484,13,15,H,0.8,Win,3,H,,8388.588131162911,838.8588131162911,8,15,T,0.5,Win,8,T,,8388.588131162911,838.8588131162911,8,15,T,0.5,Win,8,T,,5615.501145654509,561.5501145654509,8,15,T,0.5,Win,8,T,,12531.100788527307,1253.1100788527308,6,15,T,0.4,Win,10,T
16,7549.729318046619,754.9729318046619,10,16,H,0.6,Lose,7,T,,13784.210867380036,1378.4210867380036,6,16,T,0.4,Win,11,T,,7549.729318046621,754.9729318046622,8,16,T,0.5,Lose,9,H,,9227.4469442792,922.74469442792,8,16,T,0.5,Lose,9,H,,9227.4469442792,922.74469442792,9,16,T,0.5,Lose,8,H,,16847.368837908933,1684.7368837908934,13,16,H,0.8,Lose,4,T,,9227.446944279201,922.7446944279202,8,16,T,0.5,Win,9,T,,9227.446944279201,922.7446944279202,8,16,T,0.5,Win,9,T,,6177.05126021996,617.705126021996,9,16,T,0.5,Lose,8,H,,13784.210867380038,1378.4210867380039,6,16,T,0.4,Win,11,T
17,6794.7563862419565,679.4756386241957,11,17,H,0.6,Win,7,H,,15162.63195411804,1516.2631954118042,7,17,T,0.4,Lose,11,H,,6794.756386241959,679.475638624196,9,17,T,0.5,Lose,9,H,,8304.70224985128,830.470224985128,9,17,T,0.5,Lose,9,H,,8304.70224985128,830.470224985128,9,17,T,0.5,Win,9,T,,15162.631954118038,1516.263195411804,14,17,H,0.8,Win,4,H,,10150.191638707121,1015.0191638707122,8,17,T,0.4,Win,10,T,,10150.191638707121,1015.0191638707122,8,17,T,0.4,Win,10,T,,5559.346134197964,555.9346134197964,10,17,T,0.6,Lose,8,H,,15162.631954118042,1516.2631954118042,6,17,T,0.3,Win,12,T
18,7474.232024866153,747.4232024866153,12,18,H,0.6,Win,7,H,,13646.368758706236,1364.6368758706237,7,18,T,0.4,Win,12,T,,6115.280747617763,611.5280747617763,10,18,T,0.5,Lose,9,H,,7474.232024866152,747.4232024866152,10,18,T,0.5,Lose,9,H,,9135.172474836407,913.5172474836407,9,18,T,0.5,Win,10,T,,16678.895149529842,1667.8895149529844,14,18,H,0.7,Lose,5,T,,11165.210802577834,1116.5210802577835,9,18,T,0.5,Lose,10,H,,11165.210802577834,1116.5210802577835,9,18,T,0.5,Lose,10,H,,5003.411520778167,500.34115207781673,11,18,T,0.6,Lose,8,H,,16678.895149529846,1667.8895149529847,7,18,T,0.4,Lose,12,H
19,8221.655227352769,822.1655227352769,12,19,H,0.6,Lose,8,T,,15011.005634576859,1501.100563457686,8,19,T,0.4,Lose,12,H,,5503.752672855987,550.3752672855987,11,19,T,0.6,Lose,9,H,,6726.808822379537,672.6808822379537,10,19,T,0.5,Win,10,T,,10048.689722320047,1004.8689722320047,9,19,T,0.5,Win,11,T,,15011.005634576857,1501.100563457686,14,19,H,0.7,Lose,6,T,,10048.68972232005,1004.868972232005,9,19,T,0.5,Win,11,T,,10048.68972232005,1004.868972232005,10,19,T,0.5,Lose,10,H,,4503.070368700351,450.30703687003506,11,19,H,0.6,Lose,9,T,,15011.00563457686,1501.1005634576861,8,19,T,0.4,Lose,12,H
20,7399.489704617492,739.9489704617492,12,20,H,0.6,Lose,9,T,,13509.905071119174,1350.9905071119174,9,20,T,0.4,Lose,12,H,,4953.377405570388,495.33774055703884,12,20,T,0.6,Lose,9,H,,7399.48970461749,739.948970461749,10,20,T,0.5,Win,11,T,,11053.558694552052,1105.3558694552053,10,20,T,0.5,Lose,11,H,,13509.90507111917,1350.9905071119172,15,20,H,0.7,Win,6,H,,11053.558694552055,1105.3558694552055,9,20,T,0.4,Win,12,T,,9043.820750088045,904.3820750088046,10,20,T,0.5,Win,11,T,,4052.7633318303156,405.27633318303157,12,20,T,0.6,Lose,9,H,,13509.905071119174,1350.9905071119174,8,20,T,0.4,Win,13,T
21,6659.540734155743,665.9540734155744,12,21,T,0.5,Win,10,T,,12158.914564007257,1215.8914564007257,10,21,T,0.5,Lose,12,H,,4458.039665013349,445.8039665013349,13,21,T,0.6,Lose,9,H,,8139.438675079239,813.943867507924,10,21,T,0.5,Win,12,T,,9948.202825096847,994.8202825096847,11,21,T,0.5,Lose,11,H,,14860.895578231088,1486.0895578231089,15,21,H,0.7,Lose,7,T,,12158.91456400726,1215.8914564007262,9,21,T,0.4,Win,13,T,,9948.20282509685,994.8202825096851,11,21,T,0.5,Lose,11,H,,3647.486998647284,364.74869986472845,13,21,T,0.6,Lose,9,H,,14860.895578231091,1486.0895578231093,8,21,T,0.4,Win,14,T
22,7325.494807571317,732.5494807571317,12,22,T,0.5,Win,11,T,,10943.02310760653,1094.302310760653,11,22,T,0.5,Lose,12,H,,4012.235698512014,401.22356985120143,13,22,H,0.6,Lose,10,T,,8953.382542587164,895.3382542587165,10,22,T,0.4,Win,13,T,,8953.382542587162,895.3382542587162,12,22,T,0.5,Lose,11,H,,13374.80602040798,1337.480602040798,15,22,H,0.7,Lose,8,T,,13374.806020407987,1337.4806020407987,9,22,T,0.4,Win,14,T,,8953.382542587166,895.3382542587166,11,22,T,0.5,Win,12,T,,3282.738298782556,328.2738298782556,14,22,H,0.6,Win,9,H,,16346.985136054202,1634.6985136054202,9,22,T,0.4,Lose,14,H
23,8058.044288328449,805.8044288328449,12,23,T,0.5,Win,12,T,,9848.720796845877,984.8720796845878,11,23,T,0.5,Win,13,T,,3611.012128660813,361.1012128660813,14,23,T,0.6,Lose,10,H,,9848.72079684588,984.8720796845881,10,23,T,0.4,Win,14,T,,8058.044288328446,805.8044288328447,13,23,T,0.5,Lose,11,H,,12037.325418367182,1203.7325418367182,16,23,H,0.7,Win,8,H,,14712.286622448784,1471.2286622448785,10,23,T,0.4,Lose,14,H,,9848.720796845882,984.8720796845882,12,23,T,0.5,Lose,12,H,,3611.0121286608114,361.10121286608114,15,23,H,0.6,Win,9,H,,14712.28662244878,1471.2286622448783,9,23,T,0.4,Win,15,T
24,8863.848717161294,886.3848717161295,13,24,T,0.5,Lose,12,H,,10833.592876530465,1083.3592876530465,11,24,T,0.4,Win,14,T,,3249.9109157947314,324.99109157947316,14,24,H,0.6,Lose,11,T,,10833.592876530469,1083.359287653047,10,24,T,0.4,Win,15,T,,7252.239859495601,725.2239859495602,13,24,T,0.5,Win,12,T,,13241.0579602039,1324.10579602039,16,24,H,0.6,Lose,9,T,,13241.057960203905,1324.1057960203907,10,24,T,0.4,Win,15,T,,8863.848717161294,886.3848717161295,12,24,T,0.5,Win,13,T,,3972.1133415268923,397.21133415268923,16,24,H,0.6,Win,9,H,,16183.515284693658,1618.3515284693658,9,24,T,0.4,Win,16,T
25,7977.463845445165,797.7463845445166,14,25,T,0.5,Lose,12,H,,11916.952164183513,1191.6952164183513,11,25,T,0.4,Win,15,T,,2924.9198242152584,292.49198242152585,15,25,T,0.6,Lose,11,H,,11916.952164183516,1191.6952164183517,11,25,T,0.4,Lose,15,H,,7977.4638454451615,797.7463845445162,13,25,T,0.5,Win,13,T,,11916.952164183509,1191.695216418351,17,25,H,0.7,Win,9,H,,14565.163756224296,1456.5163756224297,11,25,T,0.4,Lose,15,H,,9750.233588877423,975.0233588877423,13,25,T,0.5,Lose,13,H,,4369.324675679582,436.93246756795816,17,25,H,0.7,Win,9,H,,17801.866813163026,1780.1866813163026,10,25,T,0.4,Lose,16,H
26,7179.717460900649,717.9717460900649,14,26,T,0.5,Win,13,T,,13108.647380601864,1310.8647380601865,11,26,T,0.4,Win,16,T,,2632.4278417937326,263.24278417937325,16,26,H,0.6,Win,11,H,,10725.256947765165,1072.5256947765165,12,26,T,0.4,Lose,15,H,,8775.210229989678,877.5210229989679,14,26,T,0.5,Lose,13,H,,13108.64738060186,1310.864738060186,17,26,H,0.6,Lose,10,T,,13108.647380601866,1310.8647380601867,11,26,T,0.4,Win,16,T,,8775.210229989681,877.5210229989682,13,26,T,0.5,Win,14,T,,4806.25714324754,480.625714324754,17,26,H,0.6,Lose,10,T,,16021.680131846722,1602.1680131846724,10,26,T,0.4,Win,17,T
27,7897.6892069907135,789.7689206990714,15,27,T,0.5,Lose,13,H,,14419.51211866205,1441.951211866205,12,27,T,0.4,Lose,16,H,,2895.670625973106,289.5670625973106,17,27,H,0.6,Win,11,H,,9652.731252988648,965.2731252988648,12,27,T,0.4,Win,16,T,,7897.68920699071,789.768920699071,14,27,T,0.5,Win,14,T,,11797.782642541675,1179.7782642541677,17,27,H,0.6,Lose,11,T,,14419.512118662053,1441.9512118662053,11,27,T,0.4,Win,17,T,,9652.73125298865,965.273125298865,13,27,T,0.5,Win,15,T,,4325.631428922786,432.5631428922786,17,27,H,0.6,Lose,11,T,,17623.848145031396,1762.3848145031398,11,27,T,0.4,Lose,17,H
28,7107.920286291642,710.7920286291642,16,28,T,0.6,Lose,13,H,,12977.560906795847,1297.7560906795848,13,28,T,0.4,Lose,16,H,,3185.2376885704166,318.52376885704166,18,28,H,0.6,Win,11,H,,10618.004378287513,1061.8004378287512,12,28,T,0.4,Win,17,T,,8687.45812768978,868.7458127689781,14,28,T,0.5,Win,15,T,,10618.004378287507,1061.8004378287508,17,28,H,0.6,Lose,12,T,,15861.463330528259,1586.1463330528259,11,28,T,0.4,Win,18,T,,10618.004378287515,1061.8004378287515,13,28,T,0.4,Win,16,T,,3893.068286030507,389.3068286030507,18,28,H,0.6,Win,11,H,,15861.463330528255,1586.1463330528256,11,28,T,0.4,Win,18,T
29,6397.128257662478,639.7128257662479,16,29,T,0.5,Win,14,T,,11679.804816116262,1167.9804816116264,14,29,T,0.5,Lose,16,H,,3503.7614574274585,350.37614574274585,18,29,H,0.6,Lose,12,T,,11679.804816116264,1167.9804816116264,13,29,T,0.4,Lose,17,H,,9556.20394045876,955.620394045876,14,29,T,0.5,Win,16,T,,9556.203940458756,955.6203940458756,18,29,H,0.6,Win,12,H,,17447.609663581083,1744.7609663581084,12,29,T,0.4,Lose,18,H,,11679.804816116266,1167.9804816116266,14,29,T,0.5,Lose,16,H,,4282.375114633558,428.2375114633558,19,29,H,0.6,Win,11,H,,17447.60966358108,1744.760966358108,11,29,T,0.4,Win,19,T
30,7036.841083428726,703.6841083428726,16,30,T,0.5,Win,15,T,,10511.824334504636,1051.1824334504636,15,30,T,0.5,Lose,16,H,,3153.3853116847126,315.33853116847126,18,30,H,0.6,Lose,13,T,,10511.824334504638,1051.1824334504638,14,30,T,0.5,Lose,17,H,,10511.824334504636,1051.1824334504636,15,30,T,0.5,Lose,16,H,,10511.824334504632,1051.1824334504633,18,30,H,0.6,Lose,13,T,,15702.848697222975,1570.2848697222976,13,30,T,0.4,Lose,18,H,,10511.82433450464,1051.182433450464,14,30,T,0.5,Win,17,T,,4710.612626096914,471.0612626096914,20,30,H,0.6,Win,11,H,,19192.370629939185,1919.2370629939187,11,30,T,0.4,Win,20,T
31,7740.525191771599,774.0525191771599,17,31,T,0.5,Lose,15,H,,9460.641901054172,946.0641901054173,16,31,T,0.5,Lose,16,H,,2838.0467805162416,283.8046780516242,18,31,H,0.6,Lose,14,T,,9460.641901054174,946.0641901054174,15,31,T,0.5,Lose,17,H,,9460.641901054172,946.0641901054173,16,31,T,0.5,Lose,16,H,,9460.641901054169,946.0641901054169,19,31,H,0.6,Win,13,H,,14132.563827500677,1413.2563827500678,14,31,T,0.4,Lose,18,H,,11563.006767955103,1156.3006767955103,14,31,T,0.4,Win,18,T,,5181.673888706606,518.1673888706606,21,31,H,0.7,Win,11,H,,21111.607692933103,2111.1607692933103,11,31,T,0.3,Win,21,T
32,6966.472672594438,696.6472672594439,18,32,T,0.5,Lose,15,H,,8514.577710948755,851.4577710948756,17,32,T,0.5,Lose,16,H,,2554.2421024646173,255.42421024646174,19,32,T,0.6,Lose,14,H,,8514.577710948757,851.4577710948757,16,32,T,0.5,Lose,17,H,,8514.577710948755,851.4577710948756,16,32,T,0.5,Win,17,T,,10406.706091159585,1040.6706091159585,20,32,H,0.6,Win,13,H,,12719.30744475061,1271.9307444750611,14,32,T,0.4,Win,19,T,,12719.307444750613,1271.9307444750614,15,32,T,0.5,Lose,18,H,,5699.841277577267,569.9841277577267,22,32,H,0.7,Win,11,H,,23222.768462226413,2322.2768462226413,11,32,T,0.3,Win,22,T
33,6269.825405334995,626.9825405334996,19,33,T,0.6,Lose,15,H,,7663.119939853879,766.311993985388,17,33,T,0.5,Win,17,T,,2298.8178922181555,229.88178922181555,20,33,H,0.6,Win,14,H,,7663.119939853881,766.3119939853882,17,33,T,0.5,Lose,17,H,,9366.035482043631,936.6035482043632,16,33,T,0.5,Win,18,T,,11447.376700275545,1144.7376700275545,20,33,H,0.6,Lose,14,T,,13991.23818922567,1399.1238189225671,14,33,T,0.4,Win,20,T,,11447.376700275552,1144.7376700275552,15,33,T,0.4,Win,19,T,,6269.825405334994,626.9825405334994,23,33,H,0.7,Win,11,H,,25545.045308449055,2554.5045308449057,12,33,T,0.4,Lose,22,H
34,5642.842864801495,564.2842864801495,19,34,T,0.5,Win,16,T,,8429.431933839267,842.9431933839268,17,34,T,0.5,Win,18,T,,2528.699681439971,252.86996814399708,20,34,H,0.6,Lose,15,T,,6896.807945868493,689.6807945868494,18,34,T,0.5,Lose,17,H,,10302.639030247994,1030.2639030247994,16,34,T,0.5,Win,19,T,,10302.63903024799,1030.263903024799,21,34,H,0.6,Win,14,H,,15390.362008148239,1539.036200814824,14,34,T,0.4,Win,21,T,,12592.114370303107,1259.2114370303107,15,34,T,0.4,Win,20,T,,6896.807945868493,689.6807945868494,24,34,H,0.7,Win,11,H,,22990.54077760415,2299.054077760415,12,34,T,0.3,Win,23,T
35,6207.127151281645,620.7127151281645,19,35,T,0.5,Win,17,T,,9272.375127223193,927.2375127223194,18,35,T,0.5,Lose,18,H,,2275.8297132959738,227.5829713295974,21,35,H,0.6,Win,15,H,,6207.127151281644,620.7127151281644,18,35,T,0.5,Win,18,T,,11332.902933272793,1133.2902933272794,16,35,T,0.4,Win,20,T,,11332.90293327279,1133.290293327279,22,35,H,0.6,Win,14,H,,16929.398208963063,1692.9398208963064,14,35,T,0.4,Win,22,T,,13851.325807333418,1385.132580733342,16,35,T,0.4,Lose,20,H,,7586.488740455343,758.6488740455343,24,35,H,0.7,Lose,12,T,,25289.594855364565,2528.9594855364567,12,35,T,0.3,Win,24,T
36,6827.8398664098095,682.783986640981,19,36,T,0.5,Win,18,T,,8345.137614500874,834.5137614500875,19,36,T,0.5,Lose,18,H,,2503.4126846255713,250.34126846255714,22,36,H,0.6,Win,15,H,,6827.839866409809,682.7839866409809,19,36,T,0.5,Lose,18,H,,12466.193226600073,1246.6193226600074,16,36,T,0.4,Win,21,T,,12466.19322660007,1246.6193226600071,23,36,H,0.6,Win,14,H,,18622.33802985937,1862.233802985937,15,36,T,0.4,Lose,22,H,,12466.193226600077,1246.6193226600078,17,36,T,0.5,Lose,20,H,,6827.839866409809,682.7839866409809,24,36,H,0.6,Lose,13,T,,27818.55434090102,2781.8554340901023,13,36,T,0.4,Lose,24,H
37,7510.623853050791,751.0623853050791,20,37,T,0.5,Lose,18,H,,7510.623853050787,751.0623853050788,19,37,T,0.5,Win,19,T,,2753.7539530881286,275.37539530881287,23,37,H,0.6,Win,15,H,,6145.055879768828,614.5055879768829,19,37,T,0.5,Win,19,T,,13712.812549260081,1371.2812549260082,16,37,T,0.4,Win,22,T,,13712.812549260078,1371.281254926008,24,37,H,0.6,Win,14,H,,16760.10422687343,1676.0104226873432,15,37,T,0.4,Win,23,T,,11219.573903940069,1121.957390394007,18,37,T,0.5,Lose,20,H,,6145.055879768828,614.5055879768829,25,37,H,0.7,Win,13,H,,25036.698906810918,2503.669890681092,14,37,T,0.4,Lose,24,H
38,6759.5614677457115,675.9561467745712,20,38,T,0.5,Win,19,T,,8261.686238355865,826.1686238355866,19,38,T,0.5,Win,20,T,,3029.1293483969416,302.9129348396942,24,38,H,0.6,Win,15,H,,6759.561467745711,675.9561467745712,20,38,T,0.5,Lose,19,H,,15084.09380418609,1508.409380418609,16,38,T,0.4,Win,23,T,,15084.093804186086,1508.4093804186086,24,38,H,0.6,Lose,15,T,,18436.114649560775,1843.6114649560777,16,38,T,0.4,Lose,23,H,,10097.616513546061,1009.7616513546062,18,38,T,0.5,Win,21,T,,6759.561467745711,675.9561467745712,25,38,H,0.6,Lose,14,T,,22533.029016129825,2253.3029016129826,15,38,T,0.4,Lose,24,H
