,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0
0,10000,5000.0,0.0,T,T,Win,0,1,,0,10000,5000.0,0.0,T,T,Win,0,1,,0,10000,5000.0,0.0,T,T,Win,0,1,,0,10000,5000.0,1.0,T,H,Lose,1,0,,0,10000,5000.0,1.0,T,H,Lose,1,0,,0,10000,5000.0,0.0,T,T,Win,0,1,,0,10000,5000.0,0.0,T,T,Win,0,1,,0,10000,5000.0,0.0,T,T,Win,0,1,,0,10000,5000.0,1.0,T,H,Lose,1,0,,0,10000,5000.0,0.0,T,T,Win,0,1,
1,15000.0,7500.0,0.5,T,H,Lose,1,1,,1,15000.0,7500.0,0.5,T,H,Lose,1,1,,1,15000.0,7500.0,0.5,T,H,Lose,1,1,,1,5000.0,2500.0,1.0,H,H,Win,2,0,,1,5000.0,2500.0,1.0,H,H,Win,2,0,,1,15000.0,7500.0,0.0,T,T,Win,0,2,,1,15000.0,7500.0,0.5,T,H,Lose,1,1,,1,15000.0,7500.0,0.0,T,T,Win,0,2,,1,5000.0,2500.0,0.5,T,T,Win,1,1,,1,15000.0,7500.0,0.5,T,H,Lose,1,1,
2,7500.0,3750.0,0.7,T,H,Lose,2,1,,2,7500.0,3750.0,0.7,T,H,Lose,2,1,,2,7500.0,3750.0,0.3,T,T,Win,1,2,,2,7500.0,3750.0,1.0,H,H,Win,3,0,,2,7500.0,3750.0,0.7,H,T,Lose,2,1,,2,22500.0,11250.0,0.0,T,T,Win,0,3,,2,7500.0,3750.0,0.3,T,T,Win,1,2,,2,22500.0,11250.0,0.0,T,T,Win,0,3,,2,7500.0,3750.0,0.7,T,H,Lose,2,1,,2,7500.0,3750.0,0.7,T,H,Lose,2,1,
3,3750.0,1875.0,0.8,T,H,Lose,3,1,,3,3750.0,1875.0,0.8,T,H,Lose,3,1,,3,11250.0,5625.0,0.2,T,T,Win,1,3,,3,11250.0,5625.0,0.8,H,T,Lose,3,1,,3,3750.0,1875.0,0.8,T,H,Lose,3,1,,3,33750.0,16875.0,0.2,T,H,Lose,1,3,,3,11250.0,5625.0,0.5,T,H,Lose,2,2,,3,33750.0,16875.0,0.2,T,H,Lose,1,3,,3,3750.0,1875.0,0.8,T,H,Lose,3,1,,3,3750.0,1875.0,0.8,T,H,Lose,3,1,
4,1875.0,937.5,0.6,H,T,Lose,3,2,,4,1875.0,937.5,0.6,H,T,Lose,3,2,,4,16875.0,8437.5,0.2,T,T,Win,1,4,,4,5625.0,2812.5,0.8,H,H,Win,4,1,,4,1875.0,937.5,0.6,H,T,Lose,3,2,,4,16875.0,8437.5,0.4,T,H,Lose,2,3,,4,5625.0,2812.5,0.4,T,T,Win,2,3,,4,16875.0,8437.5,0.2,T,T,Win,1,4,,4,1875.0,937.5,0.6,H,T,Lose,3,2,,4,1875.0,937.5,0.6,H,T,Lose,3,2,
5,937.5,468.75,0.7,H,H,Win,4,2,,5,937.5,468.75,0.5,H,T,Lose,3,3,,5,25312.5,12656.25,0.2,T,T,Win,1,5,,5,8437.5,4218.75,0.7,H,T,Lose,4,2,,5,937.5,468.75,0.5,T,T,Win,3,3,,5,8437.5,4218.75,0.5,T,H,Lose,3,3,,5,8437.5,4218.75,0.3,T,T,Win,2,4,,5,25312.5,12656.25,0.3,T,H,Lose,2,4,,5,937.5,468.75,0.7,H,H,Win,4,2,,5,937.5,468.75,0.5,T,T,Win,3,3,
6,1406.25,703.125,0.6,H,T,Lose,4,3,,6,468.75,234.375,0.6,T,H,Lose,4,3,,6,37968.75,18984.375,0.3,T,H,Lose,2,5,,6,4218.75,2109.375,0.6,H,T,Lose,4,3,,6,1406.25,703.125,0.6,T,H,Lose,4,3,,6,4218.75,2109.375,0.6,T,H,Lose,4,3,,6,12656.25,6328.125,0.4,T,H,Lose,3,4,,6,12656.25,6328.125,0.3,T,T,Win,2,5,,6,1406.25,703.125,0.6,H,T,Lose,4,3,,6,1406.25,703.125,0.6,T,H,Lose,4,3,
7,703.125,351.5625,0.6,H,H,Win,5,3,,7,234.375,117.1875,0.6,T,H,Lose,5,3,,7,18984.375,9492.1875,0.4,T,H,Lose,3,5,,7,2109.375,1054.6875,0.6,H,H,Win,5,3,,7,703.125,351.5625,0.6,T,H,Lose,5,3,,7,2109.375,1054.6875,0.5,T,T,Win,4,4,,7,6328.125,3164.0625,0.4,T,T,Win,3,5,,7,18984.375,9492.1875,0.4,T,H,Lose,3,5,,7,703.125,351.5625,0.5,H,T,Lose,4,4,,7,703.125,351.5625,0.6,H,H,Win,5,3,
8,1054.6875,527.34375,0.7,H,H,Win,6,3,,8,117.1875,58.59375,0.6,H,T,Lose,5,4,,8,9492.1875,4746.09375,0.4,T,H,Lose,4,5,,8,3164.0625,1582.03125,0.7,H,H,Win,6,3,,8,351.5625,175.78125,0.7,H,H,Win,6,3,,8,3164.0625,1582.03125,0.4,T,T,Win,4,5,,8,9492.1875,4746.09375,0.3,T,T,Win,3,6,,8,9492.1875,4746.09375,0.3,T,T,Win,3,6,,8,351.5625,175.78125,0.4,T,T,Win,4,5,,8,1054.6875,527.34375,0.7,H,H,Win,6,3,
9,1582.03125,791.015625,0.6,H,T,Lose,6,4,,9,58.59375,29.296875,0.6,H,H,Win,6,4,,9,4746.09375,2373.046875,0.4,T,T,Win,4,6,,9,4746.09375,2373.046875,0.7,H,H,Win,7,3,,9,527.34375,263.671875,0.7,H,H,Win,7,3,,9,4746.09375,2373.046875,0.5,T,H,Lose,5,5,,9,14238.28125,7119.140625,0.3,T,T,Win,3,7,,9,14238.28125,7119.140625,0.3,T,T,Win,3,7,,9,527.34375,263.671875,0.4,T,T,Win,4,6,,9,1582.03125,791.015625,0.7,H,H,Win,7,3,
10,791.015625,395.5078125,0.5,T,T,Win,6,5,,10,87.890625,43.9453125,0.5,H,T,Lose,6,5,,10,7119.140625,3559.5703125,0.5,T,H,Lose,5,6,,10,7119.140625,3559.5703125,0.7,H,H,Win,8,3,,10,791.015625,395.5078125,0.6,H,T,Lose,7,4,,10,2373.046875,1186.5234375,0.5,H,H,Win,6,5,,10,21357.421875,10678.7109375,0.4,T,H,Lose,4,7,,10,21357.421875,10678.7109375,0.3,T,T,Win,3,8,,10,791.015625,395.5078125,0.5,T,H,Lose,5,6,,10,2373.046875,1186.5234375,0.6,H,T,Lose,7,4,
11,1186.5234375,593.26171875,0.5,H,T,Lose,6,6,,11,43.9453125,21.97265625,0.5,H,T,Lose,6,6,,11,3559.5703125,1779.78515625,0.4,T,T,Win,5,7,,11,10678.7109375,5339.35546875,0.8,H,H,Win,9,3,,11,395.5078125,197.75390625,0.6,H,T,Lose,7,5,,11,3559.5703125,1779.78515625,0.5,T,T,Win,6,6,,11,10678.7109375,5339.35546875,0.3,T,T,Win,4,8,,11,32036.1328125,16018.06640625,0.3,T,H,Lose,4,8,,11,395.5078125,197.75390625,0.4,T,T,Win,5,7,,11,1186.5234375,593.26171875,0.7,H,H,Win,8,4,
12,593.26171875,296.630859375,0.5,T,H,Lose,7,6,,12,21.97265625,10.986328125,0.5,T,T,Win,6,7,,12,5339.35546875,2669.677734375,0.4,T,T,Win,5,8,,12,16018.06640625,8009.033203125,0.7,H,T,Lose,9,4,,12,197.75390625,98.876953125,0.6,T,H,Lose,8,5,,12,5339.35546875,2669.677734375,0.5,T,T,Win,6,7,,12,16018.06640625,8009.033203125,0.3,T,T,Win,4,9,,12,16018.06640625,8009.033203125,0.3,T,T,Win,4,9,,12,593.26171875,296.630859375,0.4,T,T,Win,5,8,,12,1779.78515625,889.892578125,0.6,H,T,Lose,8,5,
13,296.630859375,148.3154296875,0.6,T,H,Lose,8,6,,13,32.958984375,16.4794921875,0.4,T,T,Win,6,8,,13,8009.033203125,4004.5166015625,0.4,T,T,Win,5,9,,13,8009.033203125,4004.5166015625,0.6,H,T,Lose,9,5,,13,98.876953125,49.4384765625,0.6,H,H,Win,9,5,,13,8009.033203125,4004.5166015625,0.4,T,T,Win,6,8,,13,24027.099609375,12013.5498046875,0.4,T,H,Lose,5,9,,13,24027.099609375,12013.5498046875,0.3,T,T,Win,4,10,,13,889.892578125,444.9462890625,0.4,T,T,Win,5,9,,13,889.892578125,444.9462890625,0.6,H,H,Win,9,5,
14,148.3154296875,74.15771484375,0.5,T,T,Win,8,7,,14,49.4384765625,24.71923828125,0.4,T,T,Win,6,9,,14,12013.5498046875,6006.77490234375,0.4,T,H,Lose,6,9,,14,4004.5166015625,2002.25830078125,0.7,H,H,Win,10,5,,14,148.3154296875,74.15771484375,0.6,H,T,Lose,9,6,,14,12013.5498046875,6006.77490234375,0.5,T,H,Lose,7,8,,14,12013.5498046875,6006.77490234375,0.3,T,T,Win,5,10,,14,36040.6494140625,18020.32470703125,0.3,T,T,Win,4,11,,14,1334.8388671875,667.41943359375,0.3,T,T,Win,5,10,,14,1334.8388671875,667.41943359375,0.7,H,H,Win,10,5,
15,222.47314453125,111.236572265625,0.5,H,T,Lose,8,8,,15,74.15771484375,37.078857421875,0.4,T,T,Win,6,10,,15,6006.77490234375,3003.387451171875,0.4,T,H,Lose,7,9,,15,6006.77490234375,3003.387451171875,0.6,H,T,Lose,10,6,,15,74.15771484375,37.078857421875,0.6,H,T,Lose,9,7,,15,6006.77490234375,3003.387451171875,0.5,T,H,Lose,8,8,,15,18020.32470703125,9010.162353515625,0.4,T,H,Lose,6,10,,15,54060.97412109375,27030.487060546875,0.3,T,H,Lose,5,11,,15,2002.25830078125,1001.129150390625,0.4,T,H,Lose,6,10,,15,2002.25830078125,1001.129150390625,0.6,H,T,Lose,10,6,
16,111.236572265625,55.6182861328125,0.5,H,H,Win,9,8,,16,111.236572265625,55.6182861328125,0.4,T,T,Win,6,11,,16,3003.387451171875,1501.6937255859375,0.4,T,T,Win,7,10,,16,3003.387451171875,1501.6937255859375,0.6,H,T,Lose,10,7,,16,37.078857421875,18.5394287109375,0.5,T,T,Win,9,8,,16,3003.387451171875,1501.6937255859375,0.5,H,H,Win,9,8,,16,9010.162353515625,4505.0811767578125,0.4,T,T,Win,6,11,,16,27030.487060546875,13515.243530273438,0.3,T,T,Win,5,12,,16,1001.129150390625,500.5645751953125,0.4,T,T,Win,6,11,,16,1001.129150390625,500.5645751953125,0.6,H,T,Lose,10,7,
17,166.8548583984375,83.42742919921875,0.5,H,T,Lose,9,9,,17,166.8548583984375,83.42742919921875,0.4,T,H,Lose,7,11,,17,4505.0811767578125,2252.5405883789062,0.4,T,T,Win,7,11,,17,1501.6937255859375,750.8468627929688,0.6,H,T,Lose,10,8,,17,55.6182861328125,27.80914306640625,0.5,H,T,Lose,9,9,,17,4505.0811767578125,2252.5405883789062,0.6,H,H,Win,10,8,,17,13515.243530273438,6757.621765136719,0.3,T,T,Win,6,12,,17,40545.73059082031,20272.865295410156,0.3,T,H,Lose,6,12,,17,1501.6937255859375,750.8468627929688,0.4,T,H,Lose,7,11,,17,500.5645751953125,250.28228759765625,0.6,H,T,Lose,10,8,
18,83.42742919921875,41.713714599609375,0.5,H,H,Win,10,9,,18,83.42742919921875,41.713714599609375,0.4,T,T,Win,7,12,,18,6757.621765136719,3378.8108825683594,0.4,T,H,Lose,8,11,,18,750.8468627929688,375.4234313964844,0.5,H,T,Lose,10,9,,18,27.80914306640625,13.904571533203125,0.5,T,H,Lose,10,9,,18,6757.621765136719,3378.8108825683594,0.6,T,H,Lose,11,8,,18,20272.865295410156,10136.432647705078,0.3,T,T,Win,6,13,,18,20272.865295410156,10136.432647705078,0.3,T,T,Win,6,13,,18,750.8468627929688,375.4234313964844,0.4,T,T,Win,7,12,,18,250.28228759765625,125.14114379882812,0.6,T,H,Lose,11,8,
19,125.14114379882812,62.57057189941406,0.5,T,T,Win,10,10,,19,125.14114379882812,62.57057189941406,0.3,T,T,Win,7,13,,19,3378.8108825683594,1689.4054412841797,0.4,T,T,Win,8,12,,19,375.4234313964844,187.7117156982422,0.5,T,T,Win,10,10,,19,13.904571533203125,6.9522857666015625,0.5,H,T,Lose,10,10,,19,3378.8108825683594,1689.4054412841797,0.6,H,H,Win,12,8,,19,30409.297943115234,15204.648971557617,0.3,T,H,Lose,7,13,,19,30409.297943115234,15204.648971557617,0.3,T,T,Win,6,14,,19,1126.2702941894531,563.1351470947266,0.3,T,T,Win,7,13,,19,125.14114379882812,62.57057189941406,0.6,H,T,Lose,11,9,
20,187.7117156982422,93.8558578491211,0.5,T,H,Lose,11,10,,20,187.7117156982422,93.8558578491211,0.3,T,T,Win,7,14,,20,5068.216323852539,2534.1081619262695,0.4,T,H,Lose,9,12,,20,563.1351470947266,281.5675735473633,0.5,H,H,Win,11,10,,20,6.9522857666015625,3.4761428833007812,0.5,H,T,Lose,10,11,,20,5068.216323852539,2534.1081619262695,0.6,H,T,Lose,12,9,,20,15204.648971557617,7602.324485778809,0.4,T,H,Lose,8,13,,20,45613.94691467285,22806.973457336426,0.3,T,T,Win,6,15,,20,1689.4054412841797,844.7027206420898,0.3,T,T,Win,7,14,,20,62.57057189941406,31.28528594970703,0.6,H,H,Win,12,9,
21,93.8558578491211,46.92792892456055,0.5,T,T,Win,11,11,,21,281.5675735473633,140.78378677368164,0.3,T,T,Win,7,15,,21,2534.1081619262695,1267.0540809631348,0.5,T,H,Lose,10,12,,21,844.7027206420898,422.3513603210449,0.5,T,H,Lose,12,10,,21,3.4761428833007812,1.7380714416503906,0.5,T,T,Win,10,12,,21,2534.1081619262695,1267.0540809631348,0.6,T,H,Lose,13,9,,21,7602.324485778809,3801.1622428894043,0.4,T,T,Win,8,14,,21,68420.92037200928,34210.46018600464,0.3,T,H,Lose,7,15,,21,2534.1081619262695,1267.0540809631348,0.4,T,H,Lose,8,14,,21,93.8558578491211,46.92792892456055,0.6,H,H,Win,13,9,
22,140.78378677368164,70.39189338684082,0.5,T,H,Lose,12,11,,22,422.3513603210449,211.17568016052246,0.3,T,H,Lose,8,15,,22,1267.0540809631348,633.5270404815674,0.4,T,T,Win,10,13,,22,422.3513603210449,211.17568016052246,0.5,T,T,Win,12,11,,22,5.214214324951172,2.607107162475586,0.4,T,T,Win,10,13,,22,1267.0540809631348,633.5270404815674,0.6,H,H,Win,14,9,,22,11403.486728668213,5701.743364334106,0.4,T,H,Lose,9,14,,22,34210.46018600464,17105.23009300232,0.3,T,H,Lose,8,15,,22,1267.0540809631348,633.5270404815674,0.3,T,T,Win,8,15,,22,140.78378677368164,70.39189338684082,0.6,H,T,Lose,13,10,
23,70.39189338684082,35.19594669342041,0.5,T,H,Lose,13,11,,23,211.17568016052246,105.58784008026123,0.3,T,T,Win,8,16,,23,1900.5811214447021,950.2905607223511,0.5,T,H,Lose,11,13,,23,633.5270404815674,316.7635202407837,0.5,H,H,Win,13,11,,23,7.821321487426758,3.910660743713379,0.5,T,H,Lose,11,13,,23,1900.5811214447021,950.2905607223511,0.6,H,H,Win,15,9,,23,5701.743364334106,2850.871682167053,0.4,T,T,Win,9,15,,23,17105.23009300232,8552.61504650116,0.4,T,H,Lose,9,15,,23,1900.5811214447021,950.2905607223511,0.3,T,T,Win,8,16,,23,70.39189338684082,35.19594669342041,0.6,H,H,Win,14,10,
24,35.19594669342041,17.597973346710205,0.5,T,T,Win,13,12,,24,316.7635202407837,158.38176012039185,0.3,T,T,Win,8,17,,24,950.2905607223511,475.14528036117554,0.5,T,H,Lose,12,13,,24,950.2905607223511,475.14528036117554,0.5,T,T,Win,13,12,,24,3.910660743713379,1.9553303718566895,0.4,T,T,Win,11,14,,24,2850.871682167053,1425.4358410835266,0.6,H,T,Lose,15,10,,24,8552.61504650116,4276.30752325058,0.4,T,H,Lose,10,15,,24,8552.61504650116,4276.30752325058,0.4,T,T,Win,9,16,,24,2850.871682167053,1425.4358410835266,0.4,T,H,Lose,9,16,,24,105.58784008026123,52.793920040130615,0.6,H,T,Lose,14,11,
25,52.793920040130615,26.396960020065308,0.5,H,H,Win,14,12,,25,475.14528036117554,237.57264018058777,0.3,T,H,Lose,9,17,,25,475.14528036117554,237.57264018058777,0.5,T,T,Win,12,14,,25,1425.4358410835266,712.7179205417633,0.5,T,H,Lose,14,12,,25,5.865991115570068,2.932995557785034,0.5,T,H,Lose,12,14,,25,1425.4358410835266,712.7179205417633,0.6,H,T,Lose,15,11,,25,4276.30752325058,2138.15376162529,0.4,T,T,Win,10,16,,25,12828.92256975174,6414.46128487587,0.3,T,T,Win,9,17,,25,1425.4358410835266,712.7179205417633,0.4,T,H,Lose,10,16,,25,52.793920040130615,26.396960020065308,0.6,T,H,Lose,15,11,
26,79.19088006019592,39.59544003009796,0.6,H,H,Win,15,12,,26,237.57264018058777,118.78632009029388,0.4,T,H,Lose,10,17,,26,712.7179205417633,356.35896027088165,0.4,T,T,Win,12,15,,26,712.7179205417633,356.35896027088165,0.5,T,T,Win,14,13,,26,2.932995557785034,1.466497778892517,0.5,T,H,Lose,13,14,,26,712.7179205417633,356.35896027088165,0.6,H,T,Lose,15,12,,26,6414.46128487587,3207.230642437935,0.4,T,T,Win,10,17,,26,19243.38385462761,9621.691927313805,0.3,T,T,Win,9,18,,26,712.7179205417633,356.35896027088165,0.4,T,T,Win,10,17,,26,26.396960020065308,13.198480010032654,0.6,H,H,Win,16,11,
27,118.78632009029388,59.39316004514694,0.5,H,T,Lose,15,13,,27,118.78632009029388,59.39316004514694,0.4,T,T,Win,10,18,,27,1069.076880812645,534.5384404063225,0.4,T,T,Win,12,16,,27,1069.076880812645,534.5384404063225,0.5,T,T,Win,14,14,,27,1.466497778892517,0.7332488894462585,0.5,T,H,Lose,14,14,,27,356.35896027088165,178.17948013544083,0.5,H,T,Lose,15,13,,27,9621.691927313805,4810.845963656902,0.4,T,T,Win,10,18,,27,28865.075781941414,14432.537890970707,0.4,T,H,Lose,10,18,,27,1069.076880812645,534.5384404063225,0.4,T,H,Lose,11,17,,27,39.59544003009796,19.79772001504898,0.6,H,T,Lose,16,12,
