,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount
0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1,5000.0,5000.0,15000.0,15000.0,15000.0,5000.0,15000.0,15000.0,15000.0,15000.0,15000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,15000.0,15000.0,5000.0,15000.0,5000.0,5000.0,15000.0,15000.0,15000.0,5000.0,15000.0,5000.0,5000.0,5000.0,5000.0,15000.0,15000.0,5000.0,15000.0,15000.0,5000.0,15000.0,5000.0,5000.0,5000.0,5000.0,15000.0,5000.0,5000.0,15000.0,15000.0,5000.0,5000.0
2,7500.0,2500.0,22500.0,7500.0,7500.0,2500.0,7500.0,22500.0,22500.0,22500.0,7500.0,7500.0,2500.0,7500.0,2500.0,7500.0,2500.0,22500.0,7500.0,7500.0,22500.0,7500.0,2500.0,22500.0,22500.0,7500.0,7500.0,7500.0,7500.0,2500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,2500.0,22500.0,7500.0,2500.0,7500.0,2500.0,22500.0,2500.0,2500.0,7500.0,7500.0,7500.0,7500.0
3,11250.0,1250.0,11250.0,11250.0,11250.0,3750.0,11250.0,11250.0,33750.0,33750.0,3750.0,3750.0,3750.0,11250.0,3750.0,11250.0,3750.0,11250.0,3750.0,11250.0,11250.0,3750.0,1250.0,11250.0,11250.0,3750.0,11250.0,11250.0,11250.0,1250.0,3750.0,3750.0,11250.0,3750.0,3750.0,11250.0,11250.0,3750.0,33750.0,11250.0,3750.0,11250.0,3750.0,11250.0,1250.0,3750.0,11250.0,3750.0,3750.0,3750.0
4,5625.0,625.0,5625.0,16875.0,5625.0,1875.0,5625.0,5625.0,16875.0,50625.0,5625.0,5625.0,1875.0,16875.0,1875.0,5625.0,5625.0,5625.0,5625.0,5625.0,16875.0,5625.0,1875.0,5625.0,5625.0,5625.0,5625.0,16875.0,5625.0,1875.0,1875.0,5625.0,5625.0,5625.0,1875.0,16875.0,5625.0,1875.0,50625.0,16875.0,5625.0,16875.0,1875.0,5625.0,1875.0,1875.0,5625.0,1875.0,5625.0,5625.0
5,8437.5,937.5,2812.5,25312.5,8437.5,2812.5,8437.5,2812.5,25312.5,75937.5,2812.5,2812.5,937.5,25312.5,937.5,2812.5,8437.5,2812.5,2812.5,2812.5,25312.5,8437.5,2812.5,8437.5,2812.5,8437.5,2812.5,25312.5,2812.5,2812.5,2812.5,2812.5,8437.5,2812.5,2812.5,25312.5,8437.5,937.5,75937.5,25312.5,8437.5,8437.5,937.5,8437.5,2812.5,2812.5,8437.5,937.5,8437.5,8437.5
6,12656.25,468.75,4218.75,12656.25,4218.75,4218.75,12656.25,1406.25,37968.75,113906.25,4218.75,4218.75,1406.25,37968.75,1406.25,4218.75,4218.75,1406.25,4218.75,1406.25,12656.25,12656.25,1406.25,12656.25,1406.25,12656.25,1406.25,37968.75,4218.75,1406.25,1406.25,1406.25,4218.75,4218.75,1406.25,37968.75,4218.75,1406.25,37968.75,12656.25,12656.25,4218.75,1406.25,12656.25,4218.75,4218.75,12656.25,468.75,4218.75,4218.75
7,6328.125,703.125,2109.375,18984.375,2109.375,2109.375,18984.375,703.125,56953.125,56953.125,2109.375,6328.125,2109.375,18984.375,703.125,2109.375,2109.375,2109.375,6328.125,703.125,18984.375,18984.375,2109.375,6328.125,2109.375,6328.125,2109.375,56953.125,6328.125,703.125,703.125,703.125,2109.375,2109.375,703.125,56953.125,2109.375,2109.375,18984.375,6328.125,18984.375,2109.375,703.125,18984.375,2109.375,2109.375,6328.125,703.125,6328.125,2109.375
8,3164.0625,351.5625,1054.6875,9492.1875,1054.6875,3164.0625,28476.5625,351.5625,28476.5625,28476.5625,3164.0625,3164.0625,3164.0625,28476.5625,1054.6875,3164.0625,3164.0625,3164.0625,3164.0625,351.5625,9492.1875,28476.5625,3164.0625,9492.1875,3164.0625,3164.0625,3164.0625,28476.5625,3164.0625,351.5625,351.5625,351.5625,1054.6875,3164.0625,351.5625,28476.5625,1054.6875,1054.6875,28476.5625,3164.0625,28476.5625,3164.0625,351.5625,28476.5625,1054.6875,1054.6875,3164.0625,1054.6875,9492.1875,3164.0625
9,4746.09375,527.34375,1582.03125,4746.09375,527.34375,4746.09375,42714.84375,527.34375,14238.28125,14238.28125,1582.03125,1582.03125,4746.09375,42714.84375,527.34375,4746.09375,4746.09375,1582.03125,4746.09375,527.34375,14238.28125,14238.28125,1582.03125,4746.09375,1582.03125,4746.09375,4746.09375,14238.28125,4746.09375,175.78125,175.78125,175.78125,527.34375,4746.09375,527.34375,14238.28125,1582.03125,1582.03125,14238.28125,4746.09375,14238.28125,1582.03125,175.78125,42714.84375,527.34375,527.34375,1582.03125,1582.03125,14238.28125,1582.03125
10,7119.140625,791.015625,2373.046875,7119.140625,263.671875,7119.140625,21357.421875,263.671875,7119.140625,21357.421875,2373.046875,791.015625,7119.140625,64072.265625,263.671875,7119.140625,7119.140625,791.015625,2373.046875,791.015625,21357.421875,21357.421875,791.015625,2373.046875,791.015625,2373.046875,7119.140625,21357.421875,2373.046875,263.671875,87.890625,87.890625,263.671875,2373.046875,263.671875,7119.140625,791.015625,2373.046875,7119.140625,2373.046875,21357.421875,791.015625,87.890625,64072.265625,263.671875,791.015625,791.015625,791.015625,7119.140625,791.015625
11,10678.7109375,395.5078125,3559.5703125,3559.5703125,395.5078125,10678.7109375,32036.1328125,395.5078125,10678.7109375,10678.7109375,1186.5234375,395.5078125,10678.7109375,32036.1328125,131.8359375,10678.7109375,3559.5703125,395.5078125,1186.5234375,395.5078125,10678.7109375,10678.7109375,395.5078125,3559.5703125,395.5078125,1186.5234375,10678.7109375,10678.7109375,1186.5234375,395.5078125,131.8359375,43.9453125,395.5078125,1186.5234375,395.5078125,3559.5703125,395.5078125,1186.5234375,3559.5703125,1186.5234375,32036.1328125,1186.5234375,43.9453125,96108.3984375,395.5078125,395.5078125,1186.5234375,1186.5234375,3559.5703125,1186.5234375
12,5339.35546875,593.26171875,1779.78515625,1779.78515625,593.26171875,5339.35546875,16018.06640625,197.75390625,5339.35546875,5339.35546875,1779.78515625,593.26171875,16018.06640625,48054.19921875,65.91796875,16018.06640625,5339.35546875,197.75390625,1779.78515625,593.26171875,16018.06640625,5339.35546875,197.75390625,1779.78515625,197.75390625,1779.78515625,5339.35546875,5339.35546875,1779.78515625,593.26171875,65.91796875,21.97265625,197.75390625,1779.78515625,593.26171875,5339.35546875,197.75390625,593.26171875,5339.35546875,593.26171875,16018.06640625,593.26171875,65.91796875,144162.59765625,593.26171875,197.75390625,593.26171875,593.26171875,1779.78515625,593.26171875
