,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount
0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1,10500.0,9500.0,10500.0,9500.0,9500.0,9500.0,10500.0,9500.0,9500.0,10500.0
2,11025.0,9025.0,9975.0,9975.0,9025.0,9975.0,11025.0,9975.0,9975.0,11025.0
3,11576.25,8573.75,10473.75,10473.75,9476.25,10473.75,10473.75,10473.75,9476.25,10473.75
4,10997.4375,9002.4375,9950.0625,9950.0625,9950.0625,10997.4375,10997.4375,9950.0625,9002.4375,10997.4375
5,11547.309375,9452.559375,9452.559375,9452.559375,10447.565625,11547.309375,10447.565625,10447.565625,8552.315625,10447.565625
6,12124.674843750001,9925.18734375,8979.931406250002,8979.931406250002,9925.18734375,12124.674843750001,9925.18734375,9925.18734375,8979.93140625,9925.18734375
7,11518.441101562501,10421.4467109375,9428.927976562501,9428.927976562501,10421.4467109375,11518.441101562501,9428.9279765625,10421.4467109375,8530.9348359375,10421.4467109375
8,12094.363156640626,10942.519046484374,9900.374375390627,8957.481577734376,9900.374375390626,12094.363156640626,9900.374375390624,9900.374375390626,8957.481577734376,10942.519046484374
9,12699.081314472656,11489.644998808593,9405.355656621095,9405.355656621094,9405.355656621094,12699.081314472656,9405.355656621092,10395.393094160157,8509.607498847658,10395.393094160156
10,12064.127248749024,10915.162748868164,9875.62343945215,8935.087873790038,9875.623439452149,12064.127248749024,8935.087873790037,9875.623439452149,8084.127123905275,9875.623439452147
11,11460.920886311573,10369.404611424756,9381.842267479544,8488.333480100537,10369.404611424756,12667.333611186476,9381.842267479538,9381.842267479542,7679.920767710011,10369.404611424754
12,10887.874841995994,10887.874841995994,8912.750154105566,8063.91680609551,10887.874841995994,13300.7002917458,9850.934380853516,8912.750154105564,8063.916806095512,9850.934380853516
13,11432.268584095793,10343.481099896195,9358.387661810844,7660.720965790734,11432.268584095793,13965.73530633309,10343.481099896191,8467.112646400286,7660.720965790736,10343.481099896191
14,12003.882013300583,10860.655154891005,9826.307044901387,7277.684917501198,12003.882013300583,14664.022071649744,10860.655154891001,8890.4682787203,7277.684917501199,10860.655154891001
15,12604.076113965612,10317.622397146455,9334.991692656316,7641.569163376257,11403.687912635554,13930.820968067257,11403.68791263555,8445.944864784286,6913.80067162614,10317.622397146451
16,13234.279919663892,10833.503517003777,8868.2421080235,8023.64762154507,11973.872308267331,14627.36201647062,10833.503517003774,8023.647621545071,7259.490705207447,10833.503517003774
17,13895.993915647086,11375.178692853966,9311.654213424676,7622.465240467816,12572.565923680699,13895.99391564709,11375.178692853962,7622.465240467817,7622.465240467819,10291.828341153585
18,13201.194219864732,10806.419758211268,8846.071502753442,8003.588502491207,13201.194219864734,14590.793611429444,11943.93762749666,8003.588502491208,8003.58850249121,9777.236924095905
19,12541.134508871495,10266.098770300705,8403.76792761577,7603.409077366647,12541.134508871497,15320.333292000916,12541.134508871493,8403.767927615769,7603.40907736665,10266.098770300701
20,13168.19123431507,10779.40370881574,8823.95632399656,7983.579531234979,11914.077783427922,14554.31662740087,11914.077783427918,8823.956323996557,7983.579531234983,9752.793831785666
21,12509.781672599318,11318.373894256527,8382.75850779673,7584.4005546732305,11318.373894256525,15282.032458770915,11318.373894256521,9265.154140196386,7584.400554673233,10240.43352337495
22,13135.270756229284,10752.455199543701,7963.620582406894,7963.620582406892,10752.4551995437,16046.13408170946,10752.455199543696,8801.896433186566,7205.180526939572,9728.411847206202
23,13792.034294040748,11290.077959520886,7565.439553286549,7565.439553286547,11290.077959520884,16848.440785794934,11290.07795952088,8361.801611527238,7565.43955328655,10214.832439566511
24,14481.636008742786,11854.58185749693,7187.167575622222,7943.7115309508745,10725.57406154484,16006.018746505188,11854.581857496925,7943.711530950876,7943.711530950877,9704.090817588185
25,13757.554208305646,12447.310950371777,7546.525954403333,8340.897107498418,10189.295358467598,16806.319683830447,12447.310950371771,7546.525954403332,7546.525954403333,9218.886276708776
26,14445.43191872093,13069.676497890367,7923.8522521235,7923.852252123497,10698.760126390978,17646.63566802197,11824.945402853184,7169.199656683166,7169.199656683167,9679.830590544214
27,13723.160322784883,13723.160322784885,7527.659639517325,7527.659639517322,11233.698132710528,16764.30388462087,11233.698132710524,7527.659639517324,6810.739673849008,10163.822120071425
28,14409.318338924128,14409.31833892413,7904.042621493191,7904.042621493188,11795.383039346054,15926.088690389826,11795.38303934605,7151.276657541457,6470.202690156558,9655.631014067854
29,15129.784255870334,15129.784255870336,8299.24475256785,8299.244752567847,11205.613887378751,16722.39312490932,11205.613887378748,7508.84049041853,6793.712824664386,9172.849463364462
30,15886.27346866385,14373.29504307682,8714.206990196244,7884.282514939455,11765.894581747689,15886.273468663852,11765.894581747685,7884.282514939457,7133.398465897605,9631.491936532686
31,15091.959795230658,13654.630290922978,9149.917339706057,7490.068389192482,11177.599852660303,16680.587142097043,11177.599852660302,8278.49664068643,7490.0683891924855,9149.917339706051
32,15846.55778499219,12971.89877637683,8692.421472720755,7864.571808652106,11736.47984529332,15846.557784992192,10618.719860027286,8692.42147272075,7115.564969732861,8692.421472720749
33,15054.229895742581,13620.493715195671,8257.800399084717,7471.3432182195,11149.655853028653,16638.885674241803,11149.65585302865,9127.042546356788,6759.786721246218,8257.800399084712
34,15806.94139052971,12939.469029435888,8670.690419038954,7844.910379130475,10592.17306037722,15806.941390529713,10592.173060377218,8670.690419038949,6421.797385183907,8670.690419038947
35,16597.288460056196,12292.495577964093,8237.155898087007,7452.664860173952,10062.564407358359,15016.594321003227,11121.781713396078,8237.155898087001,6742.887254443102,8237.155898087
36,15767.424037053386,12907.120356862299,7825.298103182657,7825.298103182649,10565.692627726277,15767.424037053388,10565.692627726274,8649.013692991351,6405.742891720947,8649.01369299135
37,14979.052835200717,12261.764339019184,8216.56300834179,8216.563008341782,11093.977259112591,14979.052835200719,10037.40799633996,8216.563008341784,6726.030036306995,8216.563008341782
38,15728.005476960752,12874.852555970143,8627.39115875888,8627.39115875887,10539.278396156962,15728.005476960754,9535.537596522961,8627.391158758874,6389.7285344916445,8627.39115875887
39,16514.40575080879,12231.109928171636,9058.760716696823,9058.760716696814,10012.314476349115,16514.405750808794,9058.760716696814,9058.760716696817,6709.214961216227,8196.021600820926
40,15688.68546326835,12842.665424580218,9511.698752531664,8605.822680861973,9511.698752531658,17340.126038349234,9511.698752531654,8605.822680861977,6373.7542131554155,8605.822680861973
41,16473.119736431767,13484.79869580923,9987.283690158247,8175.531546818875,9987.283690158241,18207.132340266697,9987.283690158238,8175.531546818877,6692.441923813187,8175.531546818875
42,15649.463749610179,12810.558761018769,10486.64787466616,8584.30812415982,10486.647874666154,19117.48895728003,10486.647874666149,8584.308124159821,7027.064020003846,8584.30812415982
43,14866.99056212967,12170.03082296783,9962.315480932852,8155.0927179518285,9962.315480932846,18161.61450941603,11010.980268399457,8155.09271795183,6675.710819003653,9013.523530367811
44,15610.340090236154,11561.52928181944,9464.19970688621,8562.84735384942,9464.199706886204,17253.53378394523,10460.431254979483,8562.847353849422,6341.925278053471,9464.199706886202
45,16390.85709474796,12139.605745910412,9937.40969223052,8134.7049861569485,8990.989721541893,16390.857094747967,9937.409692230509,8134.70498615695,6659.021541956145,9937.409692230513
46,17210.39994948536,12746.586033205933,9440.539207618995,7727.9697368491015,8541.4402354648,15571.31424001057,9440.539207618984,8541.440235464797,6326.070464858338,9440.539207618987
47,18070.919946959628,13383.91533486623,9912.566167999945,7341.571250006647,8968.512247238039,14792.74852801004,9912.566167999932,8114.368223691557,6642.373988101254,8968.512247238037
48,18974.46594430761,12714.719568122919,10408.194476399942,7708.649812506979,9416.93785959994,15532.385954410543,9416.937859599935,7708.649812506979,6974.492687506317,9416.937859599939
49,18025.74264709223,12078.983589716772,9887.784752579944,8094.082303132328,9887.784752579937,16309.00525213107,8946.090966619939,8094.082303132328,6625.768053131002,9887.784752579935
50,17124.455514737616,12682.93276920261,10382.173990208941,8498.786418288944,9393.39551495094,15493.554989524517,9393.395514950935,8498.786418288944,6957.056455787551,10382.173990208932
51,17980.678290474498,13317.07940766274,10901.282689719388,8073.847097374497,8923.725739203393,16268.232739000743,9863.065290698481,8923.725739203392,6609.203632998174,10901.282689719379
52,18879.71220499822,13982.933378045878,11446.346824205357,8477.539452243222,8477.539452243223,15454.821102050706,9369.912026163558,8477.539452243222,6278.743451348265,11446.346824205348
53,17935.72659474831,13283.786709143584,12018.664165415625,8053.662479631061,8901.416424855384,16227.562157153241,8901.41642485538,8901.416424855383,6592.680623915679,10874.02948299508
54,17038.940265010893,12619.597373686405,11417.730957144844,7650.979355649508,9346.487246098153,17038.940265010904,8456.345603612612,9346.487246098151,6263.046592719895,11417.730957144833
55,17890.887278261438,13250.577242370726,10846.844409287602,8033.528323431983,8879.162883793246,17890.88727826145,8033.528323431981,8879.162883793244,6576.198922355889,11988.617505002076
56,18785.43164217451,12588.048380252189,11389.186629751981,7631.851907260384,9323.121027982908,16996.342914348377,7631.851907260382,9323.121027982907,6247.388976238095,12588.04838025218
57,17846.160060065784,13217.450799264798,11958.64596123958,8013.444502623403,9789.277079382055,17846.160060065795,8013.444502623402,9789.277079382053,5935.0195274261905,11958.64596123957
58,16953.852057062493,13878.323339228038,12556.578259301557,7612.772277492233,10278.740933351157,18738.468063069085,8414.116727754572,10278.740933351155,5638.268551054881,12556.578259301548
59,16106.159454209368,14572.23950618944,11928.749346336479,7993.410891366845,10792.677980018714,17801.54465991563,7993.410891366843,9764.803886683598,5356.355123502137,11928.74934633647
60,15300.8514814989,15300.851481498912,12525.186813653303,7593.740346798503,11332.31187901965,16911.46742691985,7593.740346798501,10253.044081017777,5088.53736732703,12525.186813653294
61,14535.808907423954,14535.808907423967,11898.927472970638,7214.053329458578,11898.927472970632,16065.894055573859,7973.427364138426,10765.696285068665,4834.110498960678,11898.927472970629
62,13809.018462052756,15262.599352795165,12493.87384661917,6853.350662985649,11303.9810993221,15262.599352795167,8372.098732345348,11303.981099322098,4592.404974012645,12493.87384661916
63,13118.567538950118,16025.729320434923,11869.180154288211,6510.683129836367,10738.782044355994,16025.729320434926,8790.703668962615,10738.782044355994,4822.025222713277,13118.56753895012
64,12462.639162002612,15224.442854413177,12462.639162002622,6836.217286328185,10201.842942138195,16827.01578645667,8351.168485514485,10201.842942138195,5063.126483848941,13774.495915897625
