,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount
0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1,15000.0,5000.0,15000.0,15000.0,15000.0,5000.0,15000.0,5000.0,15000.0,5000.0
2,22500.0,2500.0,7500.0,7500.0,22500.0,7500.0,7500.0,2500.0,7500.0,7500.0
3,11250.0,3750.0,11250.0,11250.0,33750.0,3750.0,3750.0,1250.0,11250.0,11250.0
4,16875.0,1875.0,16875.0,5625.0,50625.0,5625.0,1875.0,1875.0,5625.0,5625.0
5,25312.5,2812.5,25312.5,8437.5,25312.5,8437.5,937.5,2812.5,2812.5,8437.5
6,37968.75,4218.75,37968.75,4218.75,12656.25,12656.25,468.75,4218.75,4218.75,4218.75
7,56953.125,2109.375,56953.125,2109.375,18984.375,6328.125,703.125,2109.375,6328.125,2109.375
8,85429.6875,3164.0625,28476.5625,3164.0625,9492.1875,3164.0625,1054.6875,1054.6875,3164.0625,3164.0625
9,128144.53125,4746.09375,42714.84375,4746.09375,14238.28125,1582.03125,1582.03125,1582.03125,1582.03125,1582.03125
10,64072.265625,2373.046875,64072.265625,7119.140625,7119.140625,2373.046875,791.015625,2373.046875,2373.046875,791.015625
11,96108.3984375,3559.5703125,32036.1328125,10678.7109375,3559.5703125,1186.5234375,395.5078125,3559.5703125,1186.5234375,1186.5234375
12,48054.19921875,5339.35546875,16018.06640625,5339.35546875,5339.35546875,1779.78515625,197.75390625,1779.78515625,1779.78515625,593.26171875
13,24027.099609375,8009.033203125,24027.099609375,8009.033203125,8009.033203125,2669.677734375,296.630859375,889.892578125,889.892578125,889.892578125
14,36040.6494140625,4004.5166015625,12013.5498046875,12013.5498046875,4004.5166015625,1334.8388671875,444.9462890625,1334.8388671875,444.9462890625,444.9462890625
15,54060.97412109375,2002.25830078125,18020.32470703125,18020.32470703125,2002.25830078125,667.41943359375,667.41943359375,2002.25830078125,222.47314453125,667.41943359375
16,27030.487060546875,3003.387451171875,27030.487060546875,27030.487060546875,3003.387451171875,333.709716796875,1001.129150390625,3003.387451171875,333.709716796875,1001.129150390625
17,13515.243530273438,4505.0811767578125,13515.243530273438,13515.243530273438,4505.0811767578125,166.8548583984375,1501.6937255859375,1501.6937255859375,500.5645751953125,1501.6937255859375
18,20272.865295410156,6757.621765136719,6757.621765136719,6757.621765136719,6757.621765136719,250.28228759765625,750.8468627929688,2252.5405883789062,250.28228759765625,750.8468627929688
19,10136.432647705078,3378.8108825683594,10136.432647705078,10136.432647705078,10136.432647705078,125.14114379882812,1126.2702941894531,3378.8108825683594,125.14114379882812,1126.2702941894531
20,15204.648971557617,1689.4054412841797,5068.216323852539,15204.648971557617,5068.216323852539,62.57057189941406,1689.4054412841797,1689.4054412841797,62.57057189941406,563.1351470947266
21,7602.324485778809,844.7027206420898,7602.324485778809,22806.973457336426,2534.1081619262695,93.8558578491211,844.7027206420898,844.7027206420898,31.28528594970703,281.5675735473633
22,11403.486728668213,1267.0540809631348,11403.486728668213,11403.486728668213,3801.1622428894043,140.78378677368164,1267.0540809631348,1267.0540809631348,46.92792892456055,140.78378677368164
23,5701.743364334106,1900.5811214447021,5701.743364334106,17105.23009300232,1900.5811214447021,211.17568016052246,633.5270404815674,1900.5811214447021,70.39189338684082,211.17568016052246
24,2850.871682167053,950.2905607223511,2850.871682167053,8552.61504650116,950.2905607223511,316.7635202407837,316.7635202407837,2850.871682167053,105.58784008026123,316.7635202407837
25,1425.4358410835266,475.14528036117554,1425.4358410835266,12828.92256975174,475.14528036117554,158.38176012039185,475.14528036117554,1425.4358410835266,158.38176012039185,158.38176012039185
26,712.7179205417633,237.57264018058777,712.7179205417633,19243.38385462761,712.7179205417633,79.19088006019592,712.7179205417633,712.7179205417633,237.57264018058777,79.19088006019592
27,356.35896027088165,356.35896027088165,356.35896027088165,28865.075781941414,1069.076880812645,118.78632009029388,1069.076880812645,1069.076880812645,356.35896027088165,39.59544003009796
28,178.17948013544083,178.17948013544083,534.5384404063225,14432.537890970707,534.5384404063225,59.39316004514694,1603.6153212189674,1603.6153212189674,178.17948013544083,19.79772001504898
29,89.08974006772041,89.08974006772041,267.26922020316124,7216.2689454853535,801.8076606094837,29.69658002257347,801.8076606094837,801.8076606094837,267.26922020316124,29.69658002257347
30,133.63461010158062,44.54487003386021,400.90383030474186,10824.40341822803,1202.7114909142256,14.848290011286736,400.90383030474186,1202.7114909142256,133.63461010158062,14.848290011286736
31,66.81730505079031,22.272435016930103,601.3557454571128,5412.201709114015,1804.0672363713384,22.272435016930103,601.3557454571128,601.3557454571128,66.81730505079031,22.272435016930103
32,100.22595757618546,11.136217508465052,300.6778727285564,8118.302563671023,2706.1008545570076,11.136217508465052,300.6778727285564,300.6778727285564,100.22595757618546,11.136217508465052
33,150.3389363642782,16.704326262697577,451.0168090928346,4059.1512818355113,1353.0504272785038,5.568108754232526,150.3389363642782,451.0168090928346,50.11297878809273,16.704326262697577
34,225.5084045464173,8.352163131348789,225.5084045464173,6088.726922753267,2029.5756409177557,2.784054377116263,225.5084045464173,225.5084045464173,75.1694681821391,8.352163131348789
35,112.75420227320865,12.528244697023183,338.26260681962594,3044.3634613766335,1014.7878204588778,1.3920271885581315,112.75420227320865,112.75420227320865,112.75420227320865,12.528244697023183
36,169.13130340981297,6.2641223485115916,507.3939102294389,4566.54519206495,1522.1817306883167,0.6960135942790657,56.377101136604324,169.13130340981297,169.13130340981297,6.2641223485115916
