,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss
10,20116.567611694336,5029.141902923584,7,10,H,0.6,Win,4,H,,2607.107162475586,651.7767906188965,4,10,H,0.4,Win,7,H,,33527.61268615723,8381.903171539307,7,10,H,0.6,Win,4,H,,20116.567611694336,5029.141902923584,5,10,H,0.5,Lose,6,T,,7241.964340209961,1810.4910850524902,4,10,H,0.4,Lose,7,T,,7241.964340209961,1810.4910850524902,5,10,H,0.5,Lose,6,T,,7241.964340209961,1810.4910850524902,6,10,H,0.5,Win,5,H,,7241.964340209961,1810.4910850524902,8,10,T,0.7,Lose,3,H,,4345.178604125977,1086.2946510314941,5,10,H,0.5,Win,6,H,,20116.567611694336,5029.141902923584,5,10,H,0.5,Lose,6,T
11,25145.70951461792,6286.42737865448,7,11,T,0.6,Win,5,T,,3258.8839530944824,814.7209882736206,4,11,H,0.3,Lose,8,T,,41909.51585769653,10477.378964424133,7,11,T,0.6,Win,5,T,,15087.425708770752,3771.856427192688,6,11,H,0.5,Win,6,H,,5431.473255157471,1357.8683137893677,5,11,H,0.4,Win,7,H,,5431.473255157471,1357.8683137893677,5,11,H,0.4,Lose,7,T,,9052.455425262451,2263.113856315613,7,11,H,0.6,Win,5,H,,5431.473255157471,1357.8683137893677,9,11,T,0.8,Lose,3,H,,5431.473255157471,1357.8683137893677,5,11,H,0.4,Lose,7,T,,15087.425708770752,3771.856427192688,6,11,H,0.5,Win,6,H
12,31432.1368932724,7858.0342233181,7,12,H,0.5,Lose,6,T,,2444.162964820862,611.0407412052155,4,12,H,0.3,Lose,9,T,,52386.89482212067,13096.723705530167,8,12,H,0.6,Win,5,H,,18859.28213596344,4714.82053399086,7,12,H,0.5,Win,6,H,,6789.341568946838,1697.3353922367096,6,12,H,0.5,Win,7,H,,4073.604941368103,1018.4012353420258,6,12,H,0.5,Win,7,H,,11315.569281578064,2828.892320394516,7,12,H,0.5,Lose,6,T,,4073.604941368103,1018.4012353420258,9,12,T,0.7,Win,4,T,,4073.604941368103,1018.4012353420258,6,12,H,0.5,Win,7,H,,18859.28213596344,4714.82053399086,7,12,H,0.5,Win,6,H
13,23574.1026699543,5893.525667488575,7,13,H,0.5,Lose,7,T,,1833.1222236156464,458.2805559039116,5,13,H,0.4,Win,9,H,,65483.61852765083,16370.904631912708,9,13,T,0.6,Lose,5,H,,23574.1026699543,5893.525667488575,7,13,H,0.5,Lose,7,T,,8486.676961183548,2121.669240295887,6,13,H,0.4,Lose,8,T,,5092.006176710129,1273.0015441775322,7,13,H,0.5,Win,7,H,,8486.676961183548,2121.669240295887,7,13,H,0.5,Lose,7,T,,5092.006176710129,1273.0015441775322,9,13,T,0.6,Win,5,T,,5092.006176710129,1273.0015441775322,7,13,H,0.5,Win,7,H,,23574.1026699543,5893.525667488575,7,13,H,0.5,Lose,7,T
14,17680.577002465725,4420.144250616431,7,14,H,0.5,Lose,8,T,,2291.402779519558,572.8506948798895,5,14,H,0.3,Lose,10,T,,49112.713895738125,12278.178473934531,9,14,T,0.6,Win,6,T,,17680.577002465725,4420.144250616431,8,14,H,0.5,Win,7,H,,6365.007720887661,1591.2519302219152,7,14,H,0.5,Win,8,H,,6365.007720887661,1591.2519302219152,7,14,H,0.5,Lose,8,T,,6365.007720887661,1591.2519302219152,8,14,H,0.5,Win,7,H,,6365.007720887661,1591.2519302219152,9,14,T,0.6,Win,6,T,,6365.007720887661,1591.2519302219152,7,14,H,0.5,Lose,8,T,,17680.577002465725,4420.144250616431,7,14,H,0.5,Lose,8,T
15,13260.432751849294,3315.1081879623234,7,15,H,0.4,Lose,9,T,,1718.5520846396685,429.6380211599171,5,15,H,0.3,Lose,11,T,,61390.892369672656,15347.723092418164,9,15,T,0.6,Win,7,T,,22100.721253082156,5525.180313270539,9,15,H,0.6,Win,7,H,,7956.259651109576,1989.064912777394,8,15,H,0.5,Win,8,H,,4773.755790665746,1193.4389476664364,8,15,H,0.5,Win,8,H,,7956.259651109576,1989.064912777394,8,15,H,0.5,Lose,8,T,,7956.259651109576,1989.064912777394,10,15,T,0.6,Lose,6,H,,4773.755790665746,1193.4389476664364,8,15,H,0.5,Win,8,H,,13260.432751849294,3315.1081879623234,8,15,H,0.5,Win,8,H
16,9945.32456388697,2486.3311409717426,7,16,H,0.4,Lose,10,T,,1288.9140634797513,322.22851586993784,5,16,H,0.3,Lose,12,T,,76738.61546209082,19184.653865522705,9,16,H,0.5,Lose,8,T,,27625.901566352695,6906.475391588174,10,16,H,0.6,Win,7,H,,9945.32456388697,2486.3311409717426,9,16,H,0.5,Win,8,H,,5967.194738332182,1491.7986845830455,9,16,H,0.5,Win,8,H,,5967.194738332182,1491.7986845830455,9,16,H,0.5,Win,8,H,,5967.194738332182,1491.7986845830455,10,16,T,0.6,Win,7,T,,5967.194738332182,1491.7986845830455,9,16,H,0.5,Win,8,H,,16575.540939811617,4143.885234952904,9,16,H,0.5,Win,8,H
17,7458.993422915228,1864.748355728807,7,17,H,0.4,Lose,11,T,,966.6855476098135,241.67138690245338,5,17,H,0.3,Lose,13,T,,57553.961596568115,14388.490399142029,9,17,H,0.5,Lose,9,T,,34532.37695794087,8633.094239485217,11,17,T,0.6,Lose,7,H,,12431.655704858713,3107.913926214678,10,17,H,0.6,Win,8,H,,7458.993422915228,1864.748355728807,9,17,H,0.5,Lose,9,T,,7458.993422915228,1864.748355728807,9,17,H,0.5,Lose,9,T,,7458.993422915228,1864.748355728807,10,17,T,0.6,Win,8,T,,7458.993422915228,1864.748355728807,9,17,H,0.5,Lose,9,T,,20719.42617476452,5179.85654369113,9,17,H,0.5,Lose,9,T
18,5594.245067186421,1398.5612667966052,7,18,H,0.4,Lose,12,T,,725.0141607073601,181.25354017684003,5,18,H,0.3,Lose,14,T,,43165.471197426086,10791.367799356522,9,18,H,0.5,Lose,10,T,,25899.28271845565,6474.820679613913,11,18,T,0.6,Win,8,T,,15539.569631073391,3884.8924077683478,11,18,H,0.6,Win,8,H,,5594.245067186421,1398.5612667966052,9,18,H,0.5,Lose,10,T,,5594.245067186421,1398.5612667966052,9,18,H,0.5,Lose,10,T,,9323.741778644035,2330.9354446610087,10,18,H,0.5,Lose,9,T,,5594.245067186421,1398.5612667966052,10,18,H,0.5,Win,9,H,,15539.569631073391,3884.8924077683478,10,18,H,0.5,Win,9,H
19,4195.683800389816,1048.920950097454,7,19,H,0.3,Lose,13,T,,543.7606205305201,135.94015513263003,5,19,H,0.2,Lose,15,T,,32374.103398069565,8093.525849517391,9,19,H,0.5,Lose,11,T,,32374.103398069565,8093.525849517391,11,19,T,0.6,Win,9,T,,19424.46203884174,4856.115509710435,12,19,T,0.6,Lose,8,H,,4195.683800389816,1048.920950097454,9,19,H,0.5,Lose,11,T,,4195.683800389816,1048.920950097454,9,19,H,0.5,Lose,11,T,,6992.806333983026,1748.2015834957565,10,19,H,0.5,Lose,10,T,,6992.806333983026,1748.2015834957565,11,19,H,0.6,Win,9,H,,19424.46203884174,4856.115509710435,10,19,H,0.5,Lose,10,T
20,3146.7628502923617,786.6907125730904,7,20,H,0.3,Lose,14,T,,407.8204653978901,101.95511634947252,5,20,H,0.2,Lose,16,T,,24280.577548552174,6070.144387138043,10,20,H,0.5,Win,11,H,,40467.629247586956,10116.907311896739,12,20,H,0.6,Win,9,H,,14568.346529131304,3642.086632282826,13,20,T,0.6,Lose,8,H,,3146.7628502923617,786.6907125730904,10,20,H,0.5,Win,11,H,,3146.7628502923617,786.6907125730904,9,20,H,0.4,Lose,12,T,,5244.6047504872695,1311.1511876218174,10,20,H,0.5,Lose,11,T,,8741.007917478782,2185.2519793696956,11,20,H,0.5,Lose,10,T,,14568.346529131304,3642.086632282826,10,20,H,0.5,Lose,11,T
21,2360.0721377192713,590.0180344298178,8,21,H,0.4,Win,14,H,,305.86534904841756,76.46633726210439,6,21,H,0.3,Win,16,H,,30350.721935690217,7587.680483922554,10,21,H,0.5,Lose,12,T,,50584.53655948369,12646.134139870923,13,21,H,0.6,Win,9,H,,10926.259896848478,2731.5649742121195,14,21,T,0.6,Lose,8,H,,3933.453562865452,983.363390716363,10,21,H,0.5,Lose,12,T,,2360.0721377192713,590.0180344298178,10,21,H,0.5,Win,12,H,,3933.453562865452,983.363390716363,11,21,H,0.5,Win,11,H,,6555.755938109087,1638.9389845272717,12,21,H,0.5,Win,10,H,,10926.259896848478,2731.5649742121195,11,21,H,0.5,Win,11,H
22,2950.090172149089,737.5225430372723,9,22,H,0.4,Win,14,H,,382.33168631052195,95.58292157763049,7,22,H,0.3,Win,16,H,,22763.04145176766,5690.760362941915,10,22,H,0.4,Lose,13,T,,63230.67069935461,15807.667674838653,13,22,T,0.6,Win,10,T,,8194.694922636358,2048.6737306590894,14,22,T,0.6,Win,9,T,,2950.090172149089,737.5225430372723,11,22,H,0.5,Win,12,H,,2950.090172149089,737.5225430372723,10,22,H,0.4,Lose,13,T,,4916.816953581815,1229.2042383954538,11,22,H,0.5,Lose,12,T,,8194.694922636358,2048.6737306590894,12,22,H,0.5,Lose,11,T,,13657.824871060599,3414.4562177651496,12,22,H,0.5,Win,11,H
23,3687.612715186361,921.9031787965903,10,23,H,0.4,Win,14,H,,477.91460788815243,119.47865197203811,8,23,H,0.3,Win,16,H,,17072.281088825745,4268.070272206436,11,23,H,0.5,Win,13,H,,79038.33837419326,19759.584593548316,13,23,H,0.5,Lose,11,T,,10243.368653295447,2560.8421633238618,15,23,T,0.6,Lose,9,H,,3687.612715186361,921.9031787965903,11,23,H,0.5,Lose,13,T,,2212.567629111817,553.1419072779543,10,23,H,0.4,Lose,14,T,,3687.612715186361,921.9031787965903,12,23,H,0.5,Win,12,H,,6146.021191977268,1536.505297994317,13,23,H,0.5,Win,11,H,,17072.281088825748,4268.070272206437,12,23,H,0.5,Lose,12,T
24,4609.515893982952,1152.378973495738,10,24,H,0.4,Lose,15,T,,597.3932598601905,149.34831496504762,9,24,H,0.4,Win,16,H,,21340.351361032182,5335.087840258046,12,24,H,0.5,Win,13,H,,59278.75378064495,14819.688445161237,14,24,H,0.6,Win,11,H,,7682.526489971586,1920.6316224928964,16,24,T,0.6,Lose,9,H,,2765.7095363897706,691.4273840974427,11,24,H,0.4,Lose,14,T,,1659.4257218338628,414.8564304584657,11,24,H,0.4,Win,14,H,,4609.515893982952,1152.378973495738,12,24,H,0.5,Lose,13,T,,7682.526489971586,1920.6316224928964,14,24,H,0.6,Win,11,H,,12804.21081661931,3201.0527041548276,13,24,H,0.5,Win,12,H
25,3457.1369204872135,864.2842301218034,10,25,H,0.4,Lose,16,T,,746.7415748252381,186.68539370630953,9,25,H,0.3,Lose,17,T,,26675.439201290228,6668.859800322557,13,25,H,0.5,Win,13,H,,74098.44222580618,18524.610556451546,14,25,H,0.5,Lose,12,T,,5761.89486747869,1440.4737168696724,16,25,T,0.6,Win,10,T,,2074.2821522923277,518.5705380730819,11,25,H,0.4,Lose,15,T,,2074.2821522923286,518.5705380730822,11,25,H,0.4,Lose,15,T,,3457.1369204872135,864.2842301218034,13,25,H,0.5,Win,13,H,,9603.158112464482,2400.7895281161204,14,25,H,0.5,Lose,12,T,,16005.263520774137,4001.315880193534,14,25,H,0.5,Win,12,H
26,2592.85269036541,648.2131725913525,11,26,H,0.4,Win,16,H,,560.0561811189286,140.01404527973216,9,26,H,0.3,Lose,18,T,,33344.29900161279,8336.074750403197,14,26,H,0.5,Win,13,H,,55573.83166935464,13893.45791733866,15,26,H,0.6,Win,12,H,,7202.368584348362,1800.5921460870904,17,26,T,0.6,Lose,10,H,,1555.7116142192458,388.92790355481145,11,26,H,0.4,Lose,16,T,,1555.7116142192465,388.9279035548116,12,26,H,0.4,Win,15,H,,4321.421150609017,1080.3552876522542,14,26,H,0.5,Win,13,H,,7202.368584348362,1800.5921460870904,14,26,H,0.5,Lose,13,T,,20006.579400967672,5001.644850241918,14,26,H,0.5,Lose,13,T
27,3241.0658629567624,810.2664657391906,11,27,H,0.4,Lose,17,T,,420.0421358391965,105.01053395979912,9,27,H,0.3,Lose,19,T,,41680.373752015985,10420.093438003996,14,27,H,0.5,Lose,14,T,,69467.2895866933,17366.822396673324,16,27,H,0.6,Win,12,H,,5401.776438261271,1350.4441095653178,17,27,T,0.6,Win,11,T,,1166.7837106644342,291.69592766610856,12,27,H,0.4,Win,16,H,,1944.639517774058,486.1598794435145,12,27,H,0.4,Lose,16,T,,5401.776438261271,1350.4441095653178,15,27,H,0.5,Win,13,H,,5401.776438261271,1350.4441095653178,15,27,H,0.5,Win,13,H,,15004.934550725753,3751.2336376814383,15,27,H,0.5,Win,13,H
28,2430.799397217572,607.699849304393,12,28,H,0.4,Win,17,H,,315.0316018793974,78.75790046984935,9,28,H,0.3,Lose,20,T,,31260.280314011987,7815.070078502997,15,28,H,0.5,Win,14,H,,86834.11198336662,21708.527995841654,17,28,T,0.6,Lose,12,H,,6752.22054782659,1688.0551369566474,18,28,T,0.6,Lose,11,H,,1458.479638330543,364.6199095826357,13,28,H,0.4,Win,16,H,,1458.4796383305436,364.6199095826359,13,28,H,0.4,Win,16,H,,6752.22054782659,1688.0551369566474,15,28,H,0.5,Lose,14,T,,6752.22054782659,1688.0551369566474,15,28,H,0.5,Lose,14,T,,18756.16818840719,4689.042047101798,15,28,H,0.5,Lose,14,T
29,3038.499246521965,759.6248116304912,13,29,H,0.4,Win,17,H,,236.27370140954804,59.06842535238701,9,29,H,0.3,Lose,21,T,,39075.350392514985,9768.837598128746,15,29,H,0.5,Lose,15,T,,65125.583987524966,16281.395996881241,17,29,T,0.6,Win,13,T,,5064.165410869942,1266.0413527174856,19,29,T,0.6,Lose,11,H,,1823.0995479131786,455.77488697829466,13,29,H,0.4,Lose,17,T,,1823.0995479131795,455.7748869782949,13,29,H,0.4,Lose,17,T,,5064.165410869942,1266.0413527174856,15,29,H,0.5,Lose,15,T,,5064.165410869942,1266.0413527174856,15,29,H,0.5,Lose,15,T,,14067.126141305394,3516.7815353263486,16,29,H,0.5,Win,14,H
30,3798.124058152456,949.531014538114,13,30,H,0.4,Lose,18,T,,177.20527605716103,44.30131901429026,10,30,H,0.3,Win,21,H,,29306.51279438624,7326.62819859656,15,30,H,0.5,Lose,16,T,,81406.9799844062,20351.74499610155,17,30,H,0.5,Lose,14,T,,3798.1240581524567,949.5310145381142,20,30,T,0.6,Lose,11,H,,1367.324660934884,341.831165233721,13,30,H,0.4,Lose,18,T,,1367.3246609348846,341.83116523372115,13,30,H,0.4,Lose,18,T,,3798.1240581524567,949.5310145381142,16,30,H,0.5,Win,15,H,,3798.1240581524567,949.5310145381142,15,30,H,0.5,Lose,16,T,,17583.907676631745,4395.976919157936,16,30,H,0.5,Lose,15,T
31,2848.593043614342,712.1482609035855,13,31,H,0.4,Lose,19,T,,221.50659507145127,55.37664876786282,11,31,H,0.3,Win,21,H,,21979.884595789677,5494.971148947419,15,31,H,0.5,Lose,17,T,,61055.234988304655,15263.808747076164,17,31,H,0.5,Lose,15,T,,2848.5930436143426,712.1482609035857,20,31,T,0.6,Win,12,T,,1025.4934957011628,256.3733739252907,14,31,H,0.4,Win,18,H,,1025.4934957011635,256.3733739252909,14,31,H,0.4,Win,18,H,,4747.655072690571,1186.9137681726427,16,31,H,0.5,Lose,16,T,,2848.5930436143426,712.1482609035857,16,31,H,0.5,Win,16,H,,13187.930757473809,3296.982689368452,17,31,H,0.5,Win,15,H
32,2136.4447827107565,534.1111956776891,14,32,H,0.4,Win,19,H,,276.8832438393141,69.22081095982853,12,32,H,0.4,Win,21,H,,16484.913446842256,4121.228361710564,15,32,H,0.5,Lose,18,T,,45791.42624122849,11447.856560307122,17,32,H,0.5,Lose,16,T,,3560.7413045179283,890.1853261294821,20,32,T,0.6,Win,13,T,,1281.8668696264535,320.4667174066134,14,32,H,0.4,Lose,19,T,,1281.8668696264544,320.4667174066136,15,32,H,0.5,Win,18,H,,3560.7413045179283,890.1853261294821,17,32,H,0.5,Win,16,H,,3560.7413045179283,890.1853261294821,17,32,H,0.5,Win,16,H,,16484.91344684226,4121.228361710565,18,32,H,0.5,Win,15,H
33,2670.5559783884455,667.6389945971114,15,33,H,0.4,Win,19,H,,346.10405479914266,86.52601369978566,13,33,H,0.4,Win,21,H,,12363.685085131692,3090.921271282923,15,33,H,0.4,Lose,19,T,,34343.56968092137,8585.892420230342,18,33,H,0.5,Win,16,H,,4450.92663064741,1112.7316576618525,21,33,T,0.6,Lose,13,H,,961.4001522198402,240.35003805496004,14,33,H,0.4,Lose,20,T,,1602.333587033068,400.583396758267,15,33,H,0.4,Lose,19,T,,4450.92663064741,1112.7316576618525,18,33,H,0.5,Win,16,H,,4450.92663064741,1112.7316576618525,17,33,H,0.5,Lose,17,T,,20606.141808552824,5151.535452138206,18,33,H,0.5,Lose,16,T
34,3338.194972985557,834.5487432463892,15,34,H,0.4,Lose,20,T,,432.6300684989283,108.15751712473208,13,34,H,0.4,Lose,22,T,,9272.76381384877,2318.1909534621923,16,34,H,0.5,Win,19,H,,42929.462101151716,10732.365525287929,18,34,H,0.5,Lose,17,T,,3338.194972985558,834.5487432463894,21,34,T,0.6,Win,14,T,,721.0501141648801,180.26252854122004,15,34,H,0.4,Win,20,H,,1201.7501902748008,300.4375475687002,16,34,H,0.5,Win,19,H,,5563.658288309262,1390.9145720773156,18,34,H,0.5,Lose,17,T,,3338.194972985558,834.5487432463894,17,34,H,0.5,Lose,18,T,,15454.606356414617,3863.6515891036543,18,34,H,0.5,Lose,17,T
35,2503.6462297391677,625.9115574347919,16,35,H,0.4,Win,20,H,,324.47255137419626,81.11813784354906,13,35,H,0.4,Lose,23,T,,11590.954767310961,2897.7386918277402,16,35,H,0.4,Lose,20,T,,32197.096575863787,8049.274143965947,18,35,H,0.5,Lose,18,T,,4172.7437162319475,1043.1859290579869,21,35,T,0.6,Win,15,T,,901.3126427061002,225.32816067652504,16,35,H,0.4,Win,20,H,,1502.187737843501,375.54693446087526,17,35,H,0.5,Win,19,H,,4172.743716231947,1043.1859290579866,19,35,H,0.5,Win,17,H,,2503.646229739168,625.911557434792,17,35,H,0.5,Lose,19,T,,11590.954767310963,2897.7386918277407,19,35,H,0.5,Win,17,H
36,3129.5577871739597,782.3894467934899,16,36,H,0.4,Lose,21,T,,243.3544135306472,60.8386033826618,14,36,H,0.4,Win,23,H,,8693.21607548322,2173.304018870805,17,36,H,0.5,Win,20,H,,24147.82243189784,6036.95560797446,19,36,H,0.5,Win,18,H,,5215.929645289934,1303.9824113224836,22,36,T,0.6,Lose,15,H,,1126.640803382625,281.6602008456563,17,36,H,0.5,Win,20,H,,1877.7346723043763,469.4336680760941,18,36,H,0.5,Win,19,H,,5215.929645289933,1303.9824113224834,20,36,H,0.5,Win,17,H,,1877.734672304376,469.433668076094,17,36,H,0.5,Lose,20,T,,14488.693459138703,3622.173364784676,20,36,H,0.5,Win,17,H
37,2347.16834038047,586.7920850951175,17,37,H,0.4,Win,21,H,,304.193016913309,76.04825422832725,14,37,H,0.4,Lose,24,T,,10866.520094354026,2716.6300235885064,18,37,H,0.5,Win,20,H,,30184.778039872297,7546.194509968074,19,37,H,0.5,Lose,19,T,,3911.9472339674508,977.9868084918627,22,37,T,0.6,Win,16,T,,1408.3010042282813,352.0752510570703,17,37,H,0.4,Lose,21,T,,2347.1683403804705,586.7920850951176,19,37,H,0.5,Win,19,H,,6519.912056612417,1629.9780141531041,21,37,H,0.6,Win,17,H,,1408.3010042282822,352.07525105707055,18,37,H,0.5,Win,20,H,,18110.86682392338,4527.716705980845,21,37,H,0.6,Win,17,H
