,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss
0,10000,100.0,0,0,H,0.0,Lose,1,T,,10000,100.0,1,0,H,1.0,Win,0,H,,10000,100.0,1,0,H,1.0,Win,0,H,,10000,100.0,1,0,H,1.0,Win,0,H,,10000,100.0,0,0,H,0.0,Lose,1,T,,10000,100.0,1,0,H,1.0,Win,0,H,,10000,100.0,1,0,H,1.0,Win,0,H,,10000,100.0,1,0,H,1.0,Win,0,H,,10000,100.0,0,0,H,0.0,Lose,1,T,,10000,100.0,1,0,H,1.0,Win,0,H
1,9900.0,99.0,0,1,T,0.0,Win,2,T,,10100.0,101.0,1,1,T,0.5,Win,1,T,,10100.0,101.0,1,1,T,0.5,Win,1,T,,10100.0,101.0,1,1,T,0.5,Win,1,T,,9900.0,99.0,1,1,T,0.5,Lose,1,H,,10100.0,101.0,1,1,T,0.5,Win,1,T,,10100.0,101.0,2,1,T,1.0,Lose,0,H,,10100.0,101.0,2,1,T,1.0,Lose,0,H,,9900.0,99.0,0,1,T,0.0,Win,2,T,,10100.0,101.0,1,1,T,0.5,Win,1,T
2,9999.0,99.99000000000001,1,2,T,0.3,Lose,2,H,,10201.0,102.01,2,2,T,0.7,Lose,1,H,,10201.0,102.01,2,2,T,0.7,Lose,1,H,,10201.0,102.01,1,2,T,0.3,Win,2,T,,9801.0,98.01,2,2,T,0.7,Lose,1,H,,10201.0,102.01,1,2,T,0.3,Win,2,T,,9999.0,99.99000000000001,2,2,H,0.7,Lose,1,T,,9999.0,99.99000000000001,2,2,H,0.7,Lose,1,T,,9999.0,99.99000000000001,0,2,T,0.0,Win,3,T,,10201.0,102.01,1,2,T,0.3,Win,2,T
3,9899.01,98.9901,2,3,T,0.5,Lose,2,H,,10098.99,100.9899,2,3,T,0.5,Win,2,T,,10098.99,100.9899,2,3,T,0.5,Win,2,T,,10303.01,103.0301,1,3,T,0.2,Win,3,T,,9702.99,97.0299,2,3,T,0.5,Win,2,T,,10303.01,103.0301,1,3,T,0.2,Win,3,T,,9899.01,98.9901,2,3,T,0.5,Win,2,T,,9899.01,98.9901,3,3,T,0.8,Lose,1,H,,10098.99,100.9899,1,3,T,0.2,Lose,3,H,,10303.01,103.0301,2,3,T,0.5,Lose,2,H
4,9800.0199,98.000199,3,4,T,0.6,Lose,2,H,,10199.9799,101.99979900000001,3,4,T,0.6,Lose,2,H,,10199.9799,101.99979900000001,2,4,T,0.4,Win,3,T,,10406.0401,104.060401,1,4,T,0.2,Win,4,T,,9800.0199,98.000199,2,4,T,0.4,Win,3,T,,10406.0401,104.060401,2,4,T,0.4,Lose,3,H,,9998.000100000001,99.98000100000002,2,4,T,0.4,Win,3,T,,9800.0199,98.000199,4,4,H,0.8,Win,1,H,,9998.0001,99.980001,1,4,T,0.2,Win,4,T,,10199.9799,101.99979900000001,3,4,T,0.6,Lose,2,H
5,9702.019701,97.02019700999999,4,5,T,0.7,Lose,2,H,,10097.980101000001,100.97980101000002,3,5,T,0.5,Win,3,T,,10301.979699,103.01979699,3,5,T,0.5,Lose,3,H,,10510.100501,105.10100501000001,2,5,T,0.3,Lose,4,H,,9898.020099,98.98020099,3,5,T,0.5,Lose,3,H,,10301.979699,103.01979699,3,5,T,0.5,Lose,3,H,,10097.980101000001,100.97980101000002,3,5,T,0.5,Lose,3,H,,9898.020099,98.98020099,4,5,H,0.7,Lose,2,T,,10097.980101,100.97980100999999,2,5,T,0.3,Lose,4,H,,10097.980101000001,100.97980101000002,4,5,T,0.7,Lose,2,H
6,9604.999503989999,96.04999503989998,5,6,H,0.7,Win,2,H,,10198.959902010001,101.98959902010002,4,6,T,0.6,Lose,3,H,,10198.95990201,101.9895990201,3,6,T,0.4,Win,4,T,,10404.999495990001,104.04999495990002,2,6,T,0.3,Win,5,T,,9799.03989801,97.9903989801,3,6,T,0.4,Win,4,T,,10198.95990201,101.9895990201,4,6,T,0.6,Lose,3,H,,9997.00029999,99.9700029999,4,6,T,0.6,Lose,3,H,,9799.03989801,97.9903989801,5,6,H,0.7,Win,2,H,,9997.000299989999,99.97000299989999,2,6,T,0.3,Win,5,T,,9997.00029999,99.9700029999,4,6,H,0.6,Lose,3,T
7,9701.0494990299,97.010494990299,5,7,H,0.6,Lose,3,T,,10096.970302989901,100.96970302989901,4,7,T,0.5,Win,4,T,,10300.9495010301,103.009495010301,3,7,T,0.4,Win,5,T,,10509.049490949901,105.09049490949901,2,7,T,0.2,Win,6,T,,9897.0302969901,98.97030296990101,4,7,T,0.5,Lose,4,H,,10096.9703029899,100.969703029899,4,7,T,0.5,Win,4,T,,9897.0302969901,98.97030296990101,4,7,T,0.5,Win,4,T,,9897.0302969901,98.97030296990101,5,7,H,0.6,Lose,3,T,,10096.9703029899,100.969703029899,3,7,T,0.4,Lose,5,H,,9897.0302969901,98.97030296990101,5,7,T,0.6,Lose,3,H
8,9604.0390040396,96.040390040396,5,8,H,0.6,Lose,4,T,,10197.9400060198,101.979400060198,4,8,T,0.4,Win,5,T,,10403.958996040401,104.03958996040402,3,8,T,0.3,Win,6,T,,10614.1399858594,106.141399858594,3,8,T,0.3,Lose,6,H,,9798.0599940202,97.980599940202,4,8,T,0.4,Win,5,T,,10197.940006019799,101.97940006019799,5,8,T,0.6,Lose,4,H,,9996.000599960002,99.96000599960001,5,8,T,0.6,Lose,4,H,,9798.0599940202,97.980599940202,5,8,H,0.6,Lose,4,T,,9996.00059996,99.9600059996,4,8,T,0.4,Lose,5,H,,9798.0599940202,97.980599940202,6,8,H,0.7,Win,3,H
9,9507.998613999203,95.07998613999203,5,9,T,0.5,Win,5,T,,10299.919406079998,102.99919406079998,5,9,T,0.5,Lose,5,H,,10507.998586000806,105.07998586000805,4,9,T,0.4,Lose,6,H,,10507.998586000806,105.07998586000805,3,9,T,0.3,Win,7,T,,9896.0405939604,98.96040593960402,4,9,T,0.4,Win,6,T,,10095.9606059596,100.95960605959601,6,9,T,0.6,Lose,4,H,,9896.040593960402,98.96040593960403,6,9,T,0.6,Lose,4,H,,9700.079394079998,97.00079394079998,6,9,T,0.6,Lose,4,H,,9896.0405939604,98.96040593960402,4,9,T,0.4,Win,6,T,,9896.0405939604,98.96040593960402,7,9,H,0.7,Win,3,H
10,9603.078600139195,96.03078600139196,5,10,T,0.5,Win,6,T,,10196.920212019199,101.969202120192,5,10,T,0.5,Win,6,T,,10402.918600140798,104.02918600140798,4,10,T,0.4,Win,7,T,,10613.078571860813,106.13078571860814,3,10,T,0.3,Win,8,T,,9995.000999900005,99.95000999900005,5,10,T,0.5,Lose,6,H,,9995.000999900005,99.95000999900005,7,10,T,0.6,Lose,4,H,,9797.080188020798,97.97080188020799,6,10,T,0.5,Win,5,T,,9603.078600139197,96.03078600139197,6,10,T,0.5,Win,5,T,,9995.000999900005,99.95000999900005,5,10,T,0.5,Lose,6,H,,9995.000999900005,99.95000999900005,7,10,H,0.6,Lose,4,T
