,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss
0,10000,500.0,1,0,T,1.0,Lose,0,H,,10000,500.0,1,0,T,1.0,Lose,0,H,,10000,500.0,0,0,T,0.0,Win,1,T,,10000,500.0,0,0,T,0.0,Win,1,T,,10000,500.0,0,0,T,0.0,Win,1,T,,10000,500.0,0,0,T,0.0,Win,1,T,,10000,500.0,0,0,T,0.0,Win,1,T,,10000,500.0,1,0,T,1.0,Lose,0,H,,10000,500.0,0,0,T,0.0,Win,1,T,,10000,500.0,0,0,T,0.0,Win,1,T
1,9500.0,475.0,2,1,T,1.0,Lose,0,H,,9500.0,475.0,2,1,T,1.0,Lose,0,H,,10500.0,525.0,1,1,T,0.5,Lose,1,H,,10500.0,525.0,0,1,T,0.0,Win,2,T,,10500.0,525.0,0,1,T,0.0,Win,2,T,,10500.0,525.0,1,1,T,0.5,Lose,1,H,,10500.0,525.0,0,1,T,0.0,Win,2,T,,9500.0,475.0,1,1,T,0.5,Win,1,T,,10500.0,525.0,0,1,T,0.0,Win,2,T,,10500.0,525.0,0,1,T,0.0,Win,2,T
2,9025.0,451.25,3,2,H,1.0,Win,0,H,,9025.0,451.25,2,2,H,0.7,Lose,1,T,,9975.0,498.75,2,2,T,0.7,Lose,1,H,,11025.0,551.25,0,2,T,0.0,Win,3,T,,11025.0,551.25,0,2,T,0.0,Win,3,T,,9975.0,498.75,1,2,T,0.3,Win,2,T,,11025.0,551.25,1,2,T,0.3,Lose,2,H,,9975.0,498.75,2,2,T,0.7,Lose,1,H,,11025.0,551.25,1,2,T,0.3,Lose,2,H,,11025.0,551.25,1,2,T,0.3,Lose,2,H
3,9476.25,473.8125,4,3,H,1.0,Win,0,H,,8573.75,428.6875,3,3,T,0.8,Lose,1,H,,9476.25,473.8125,2,3,T,0.5,Win,2,T,,11576.25,578.8125,0,3,T,0.0,Win,4,T,,11576.25,578.8125,0,3,T,0.0,Win,4,T,,10473.75,523.6875,2,3,T,0.5,Lose,2,H,,10473.75,523.6875,2,3,T,0.5,Lose,2,H,,9476.25,473.8125,3,3,T,0.8,Lose,1,H,,10473.75,523.6875,1,3,T,0.2,Win,3,T,,10473.75,523.6875,1,3,T,0.2,Win,3,T
4,9950.0625,497.503125,4,4,H,0.8,Lose,1,T,,8145.0625,407.253125,3,4,H,0.6,Lose,2,T,,9950.0625,497.503125,3,4,T,0.6,Lose,2,H,,12155.0625,607.7531250000001,1,4,T,0.2,Lose,4,H,,12155.0625,607.7531250000001,1,4,T,0.2,Lose,4,H,,9950.0625,497.503125,3,4,T,0.6,Lose,2,H,,9950.0625,497.503125,2,4,T,0.4,Win,3,T,,9002.4375,450.12187500000005,4,4,H,0.8,Win,1,H,,10997.4375,549.871875,1,4,T,0.2,Win,4,T,,10997.4375,549.871875,1,4,T,0.2,Win,4,T
5,9452.559375,472.62796875000004,5,5,H,0.8,Win,1,H,,7737.809375,386.89046875,3,5,T,0.5,Win,3,T,,9452.559375,472.62796875000004,3,5,T,0.5,Win,3,T,,11547.309375,577.3654687500001,2,5,T,0.3,Lose,4,H,,11547.309375,577.3654687500001,2,5,T,0.3,Lose,4,H,,9452.559375,472.62796875000004,4,5,T,0.7,Lose,2,H,,10447.565625,522.37828125,3,5,T,0.5,Lose,3,H,,9452.559375,472.62796875000004,5,5,H,0.8,Win,1,H,,11547.309375,577.3654687500001,1,5,T,0.2,Win,5,T,,11547.309375,577.3654687500001,1,5,T,0.2,Win,5,T
6,9925.18734375,496.2593671875,5,6,H,0.7,Lose,2,T,,8124.69984375,406.2349921875,3,6,T,0.4,Win,4,T,,9925.18734375,496.2593671875,4,6,T,0.6,Lose,3,H,,10969.94390625,548.4971953125,3,6,T,0.4,Lose,4,H,,10969.94390625,548.4971953125,3,6,T,0.4,Lose,4,H,,8979.931406250002,448.9965703125001,4,6,H,0.6,Lose,3,T,,9925.18734375,496.2593671875,3,6,T,0.4,Win,4,T,,9925.18734375,496.2593671875,5,6,H,0.7,Lose,2,T,,12124.674843750001,606.2337421875001,1,6,T,0.1,Win,6,T,,12124.674843750001,606.2337421875001,1,6,T,0.1,Win,6,T
7,9428.9279765625,471.446398828125,6,7,H,0.8,Win,2,H,,8530.9348359375,426.54674179687504,4,7,T,0.5,Lose,4,H,,9428.9279765625,471.446398828125,4,7,T,0.5,Win,4,T,,10421.4467109375,521.072335546875,3,7,T,0.4,Win,5,T,,10421.4467109375,521.072335546875,4,7,T,0.5,Lose,4,H,,8530.934835937502,426.5467417968751,4,7,T,0.5,Win,4,T,,10421.4467109375,521.072335546875,3,7,T,0.4,Win,5,T,,9428.9279765625,471.446398828125,5,7,H,0.6,Lose,3,T,,12730.9085859375,636.5454292968751,2,7,T,0.2,Lose,6,H,,12730.9085859375,636.5454292968751,2,7,T,0.2,Lose,6,H
8,9900.374375390624,495.01871876953123,7,8,H,0.8,Win,2,H,,8104.388094140625,405.2194047070313,5,8,T,0.6,Lose,4,H,,9900.374375390624,495.01871876953123,4,8,T,0.4,Win,5,T,,10942.519046484374,547.1259523242187,3,8,T,0.3,Win,6,T,,9900.374375390626,495.0187187695313,4,8,T,0.4,Win,5,T,,8957.481577734377,447.8740788867189,4,8,T,0.4,Win,5,T,,10942.519046484374,547.1259523242187,3,8,T,0.3,Win,6,T,,8957.481577734376,447.8740788867188,5,8,H,0.6,Lose,4,T,,12094.363156640626,604.7181578320314,3,8,T,0.3,Lose,6,H,,12094.363156640626,604.7181578320314,3,8,T,0.3,Lose,6,H
9,10395.393094160156,519.7696547080078,7,9,H,0.7,Lose,3,T,,7699.1686894335935,384.9584344716797,6,9,T,0.6,Lose,4,H,,10395.393094160156,519.7696547080078,4,9,T,0.4,Win,6,T,,11489.644998808593,574.4822499404297,4,9,T,0.4,Lose,6,H,,10395.393094160157,519.7696547080079,5,9,T,0.5,Lose,5,H,,9405.355656621095,470.2677828310548,5,9,T,0.5,Lose,5,H,,11489.644998808593,574.4822499404297,3,9,T,0.3,Win,7,T,,8509.607498847658,425.4803749423829,5,9,T,0.5,Win,5,T,,11489.644998808595,574.4822499404298,3,9,T,0.3,Win,7,T,,11489.644998808595,574.4822499404298,4,9,T,0.4,Lose,6,H
10,9875.623439452147,493.78117197260735,8,10,H,0.7,Win,3,H,,7314.210254961914,365.7105127480957,6,10,T,0.5,Win,5,T,,10915.162748868164,545.7581374434083,5,10,T,0.5,Lose,6,H,,10915.162748868164,545.7581374434083,4,10,T,0.4,Win,7,T,,9875.623439452149,493.78117197260747,6,10,T,0.5,Lose,5,H,,8935.08787379004,446.754393689502,6,10,T,0.5,Lose,5,H,,12064.127248749022,603.2063624374512,4,10,T,0.4,Lose,7,H,,8935.08787379004,446.754393689502,5,10,T,0.5,Win,6,T,,12064.127248749024,603.2063624374513,4,10,T,0.4,Lose,7,H,,10915.162748868166,545.7581374434084,4,10,T,0.4,Win,7,T
