,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss
0,10000,1000.0,0,0,H,0.0,Lose,1,T,,10000,1000.0,0,0,H,0.0,Lose,1,T,,10000,1000.0,1,0,H,1.0,Win,0,H,,10000,1000.0,0,0,H,0.0,Lose,1,T,,10000,1000.0,0,0,H,0.0,Lose,1,T,,10000,1000.0,0,0,H,0.0,Lose,1,T,,10000,1000.0,0,0,H,0.0,Lose,1,T,,10000,1000.0,0,0,H,0.0,Lose,1,T,,10000,1000.0,0,0,H,0.0,Lose,1,T,,10000,1000.0,1,0,H,1.0,Win,0,H
1,9000.0,900.0,0,1,T,0.0,Win,2,T,,9000.0,900.0,0,1,T,0.0,Win,2,T,,11000.0,1100.0,1,1,T,0.5,Win,1,T,,9000.0,900.0,1,1,T,0.5,Lose,1,H,,9000.0,900.0,0,1,T,0.0,Win,2,T,,9000.0,900.0,0,1,T,0.0,Win,2,T,,9000.0,900.0,0,1,T,0.0,Win,2,T,,9000.0,900.0,1,1,T,0.5,Lose,1,H,,9000.0,900.0,1,1,T,0.5,Lose,1,H,,11000.0,1100.0,1,1,T,0.5,Win,1,T
2,9900.0,990.0,1,2,T,0.3,Lose,2,H,,9900.0,990.0,0,2,T,0.0,Win,3,T,,12100.0,1210.0,1,2,T,0.3,Win,2,T,,8100.0,810.0,1,2,T,0.3,Win,2,T,,9900.0,990.0,0,2,T,0.0,Win,3,T,,9900.0,990.0,1,2,T,0.3,Lose,2,H,,9900.0,990.0,0,2,T,0.0,Win,3,T,,8100.0,810.0,2,2,T,0.7,Lose,1,H,,8100.0,810.0,1,2,T,0.3,Win,2,T,,12100.0,1210.0,2,2,T,0.7,Lose,1,H
3,8910.0,891.0,1,3,T,0.2,Win,3,T,,10890.0,1089.0,1,3,T,0.2,Lose,3,H,,13310.0,1331.0,2,3,T,0.5,Lose,2,H,,8910.0,891.0,2,3,T,0.5,Lose,2,H,,10890.0,1089.0,1,3,T,0.2,Lose,3,H,,8910.0,891.0,2,3,T,0.5,Lose,2,H,,10890.0,1089.0,1,3,T,0.2,Lose,3,H,,7290.0,729.0,2,3,T,0.5,Win,2,T,,8910.0,891.0,2,3,T,0.5,Lose,2,H,,10890.0,1089.0,3,3,T,0.8,Lose,1,H
4,9801.0,980.1,1,4,T,0.2,Win,4,T,,9801.0,980.1,1,4,T,0.2,Win,4,T,,11979.0,1197.9,2,4,T,0.4,Win,3,T,,8019.0,801.9000000000001,3,4,T,0.6,Lose,2,H,,9801.0,980.1,1,4,T,0.2,Win,4,T,,8019.0,801.9000000000001,3,4,T,0.6,Lose,2,H,,9801.0,980.1,1,4,T,0.2,Win,4,T,,8019.0,801.9000000000001,3,4,T,0.6,Lose,2,H,,8019.0,801.9000000000001,2,4,T,0.4,Win,3,T,,9801.0,980.1,3,4,H,0.6,Lose,2,T
5,10781.1,1078.1100000000001,1,5,T,0.2,Win,5,T,,10781.1,1078.1100000000001,1,5,T,0.2,Win,5,T,,13176.9,1317.69,2,5,T,0.3,Win,4,T,,7217.1,721.71,3,5,T,0.5,Win,3,T,,10781.1,1078.1100000000001,1,5,T,0.2,Win,5,T,,7217.1,721.71,3,5,T,0.5,Win,3,T,,10781.1,1078.1100000000001,1,5,T,0.2,Win,5,T,,7217.1,721.71,4,5,T,0.7,Lose,2,H,,8820.9,882.09,2,5,T,0.3,Win,4,T,,8820.9,882.09,3,5,T,0.5,Win,3,T
6,11859.210000000001,1185.921,1,6,T,0.1,Win,6,T,,11859.210000000001,1185.921,2,6,T,0.3,Lose,5,H,,14494.59,1449.459,3,6,T,0.4,Lose,4,H,,7938.81,793.8810000000001,4,6,T,0.6,Lose,3,H,,11859.210000000001,1185.921,1,6,T,0.1,Win,6,T,,7938.81,793.8810000000001,3,6,T,0.4,Win,4,T,,11859.210000000001,1185.921,2,6,T,0.3,Lose,5,H,,6495.39,649.5390000000001,5,6,H,0.7,Win,2,H,,9702.99,970.299,2,6,T,0.3,Win,5,T,,9702.99,970.299,4,6,T,0.6,Lose,3,H
7,13045.131000000001,1304.5131000000001,2,7,T,0.2,Lose,6,H,,10673.289,1067.3289000000002,3,7,T,0.4,Lose,5,H,,13045.131,1304.5131000000001,4,7,T,0.5,Lose,4,H,,7144.929,714.4929000000001,5,7,T,0.6,Lose,3,H,,13045.131000000001,1304.5131000000001,1,7,T,0.1,Win,7,T,,8732.691,873.2691000000001,4,7,T,0.5,Lose,4,H,,10673.289,1067.3289000000002,2,7,T,0.2,Win,6,T,,7144.929,714.4929000000001,6,7,H,0.8,Win,2,H,,10673.289,1067.3289000000002,2,7,T,0.2,Win,6,T,,8732.690999999999,873.2691,4,7,T,0.5,Win,4,T
8,11740.617900000001,1174.0617900000002,2,8,T,0.2,Win,7,T,,9605.9601,960.5960100000001,3,8,T,0.3,Win,6,T,,11740.6179,1174.06179,4,8,T,0.4,Win,5,T,,6430.4361,643.0436100000001,6,8,H,0.7,Win,3,H,,14349.644100000001,1434.9644100000003,2,8,T,0.2,Lose,7,H,,7859.4219,785.9421900000001,5,8,T,0.6,Lose,4,H,,11740.617900000001,1174.0617900000002,2,8,T,0.2,Win,7,T,,7859.4219,785.9421900000001,6,8,H,0.7,Lose,3,T,,11740.617900000001,1174.0617900000002,3,8,T,0.3,Lose,6,H,,9605.960099999998,960.5960099999999,5,8,T,0.6,Lose,4,H
9,12914.67969,1291.4679690000003,3,9,T,0.3,Lose,7,H,,10566.55611,1056.655611,4,9,T,0.4,Lose,6,H,,12914.679689999999,1291.467969,4,9,T,0.4,Win,6,T,,7073.47971,707.347971,7,9,H,0.7,Win,3,H,,12914.67969,1291.4679690000003,3,9,T,0.3,Lose,7,H,,7073.4797100000005,707.3479710000001,5,9,T,0.5,Win,5,T,,12914.67969,1291.4679690000003,2,9,T,0.2,Win,8,T,,7073.4797100000005,707.3479710000001,6,9,H,0.6,Lose,4,T,,10566.556110000001,1056.6556110000001,4,9,T,0.4,Lose,6,H,,8645.36409,864.5364089999999,6,9,T,0.6,Lose,4,H
10,11623.211721,1162.3211721,4,10,T,0.4,Lose,7,H,,9509.900499,950.9900499,5,10,T,0.5,Lose,6,H,,14206.147658999998,1420.6147658999998,5,10,T,0.5,Lose,6,H,,7780.827681,778.0827681000001,8,10,H,0.7,Win,3,H,,11623.211721,1162.3211721,3,10,T,0.3,Win,8,T,,7780.827681000001,778.0827681000001,5,10,T,0.5,Win,6,T,,14206.147659000002,1420.6147659000003,3,10,T,0.3,Lose,8,H,,6366.131739,636.6131739000001,7,10,T,0.6,Lose,4,H,,9509.900499000001,950.9900499000001,5,10,T,0.5,Lose,6,H,,7780.827680999999,778.0827681,6,10,T,0.5,Win,5,T
