,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss
0,10000,7500.0,0,0,T,0.0,Win,1,T,,10000,7500.0,0,0,T,0.0,Win,1,T,,10000,7500.0,0,0,T,0.0,Win,1,T,,10000,7500.0,0,0,T,0.0,Win,1,T,,10000,7500.0,0,0,T,0.0,Win,1,T,,10000,7500.0,0,0,T,0.0,Win,1,T,,10000,7500.0,0,0,T,0.0,Win,1,T,,10000,7500.0,0,0,T,0.0,Win,1,T,,10000,7500.0,0,0,T,0.0,Win,1,T,,10000,7500.0,0,0,T,0.0,Win,1,T
1,17500.0,13125.0,1,1,T,0.5,Lose,1,H,,17500.0,13125.0,1,1,T,0.5,Lose,1,H,,17500.0,13125.0,1,1,T,0.5,Lose,1,H,,17500.0,13125.0,0,1,T,0.0,Win,2,T,,17500.0,13125.0,0,1,T,0.0,Win,2,T,,17500.0,13125.0,0,1,T,0.0,Win,2,T,,17500.0,13125.0,1,1,T,0.5,Lose,1,H,,17500.0,13125.0,0,1,T,0.0,Win,2,T,,17500.0,13125.0,0,1,T,0.0,Win,2,T,,17500.0,13125.0,0,1,T,0.0,Win,2,T
2,4375.0,3281.25,1,2,T,0.3,Win,2,T,,4375.0,3281.25,2,2,T,0.7,Lose,1,H,,4375.0,3281.25,2,2,T,0.7,Lose,1,H,,30625.0,22968.75,1,2,T,0.3,Lose,2,H,,30625.0,22968.75,1,2,T,0.3,Lose,2,H,,30625.0,22968.75,0,2,T,0.0,Win,3,T,,4375.0,3281.25,2,2,T,0.7,Lose,1,H,,30625.0,22968.75,0,2,T,0.0,Win,3,T,,30625.0,22968.75,0,2,T,0.0,Win,3,T,,30625.0,22968.75,0,2,T,0.0,Win,3,T
3,7656.25,5742.1875,2,3,T,0.5,Lose,2,H,,1093.75,820.3125,3,3,T,0.8,Lose,1,H,,1093.75,820.3125,2,3,T,0.5,Win,2,T,,7656.25,5742.1875,2,3,T,0.5,Lose,2,H,,7656.25,5742.1875,1,3,T,0.2,Win,3,T,,53593.75,40195.3125,0,3,T,0.0,Win,4,T,,1093.75,820.3125,2,3,T,0.5,Win,2,T,,53593.75,40195.3125,1,3,T,0.2,Lose,3,H,,53593.75,40195.3125,1,3,T,0.2,Lose,3,H,,53593.75,40195.3125,0,3,T,0.0,Win,4,T
4,1914.0625,1435.546875,2,4,T,0.4,Win,3,T,,273.4375,205.078125,4,4,H,0.8,Win,1,H,,1914.0625,1435.546875,2,4,T,0.4,Win,3,T,,1914.0625,1435.546875,2,4,T,0.4,Win,3,T,,13398.4375,10048.828125,1,4,T,0.2,Win,4,T,,93789.0625,70341.796875,0,4,T,0.0,Win,5,T,,1914.0625,1435.546875,3,4,T,0.6,Lose,2,H,,13398.4375,10048.828125,2,4,T,0.4,Lose,3,H,,13398.4375,10048.828125,1,4,T,0.2,Win,4,T,,93789.0625,70341.796875,0,4,T,0.0,Win,5,T
5,3349.609375,2512.20703125,3,5,T,0.5,Lose,3,H,,478.515625,358.88671875,5,5,H,0.8,Win,1,H,,3349.609375,2512.20703125,2,5,T,0.3,Win,4,T,,3349.609375,2512.20703125,3,5,T,0.5,Lose,3,H,,23447.265625,17585.44921875,1,5,T,0.2,Win,5,T,,164130.859375,123098.14453125,0,5,T,0.0,Win,6,T,,478.515625,358.88671875,3,5,T,0.5,Win,3,T,,3349.609375,2512.20703125,2,5,T,0.3,Win,4,T,,23447.265625,17585.44921875,1,5,T,0.2,Win,5,T,,164130.859375,123098.14453125,0,5,T,0.0,Win,6,T
6,837.40234375,628.0517578125,4,6,T,0.6,Lose,3,H,,837.40234375,628.0517578125,5,6,H,0.7,Lose,2,T,,5861.81640625,4396.3623046875,3,6,T,0.4,Lose,4,H,,837.40234375,628.0517578125,4,6,T,0.6,Lose,3,H,,41032.71484375,30774.5361328125,1,6,T,0.1,Win,6,T,,287229.00390625,215421.7529296875,1,6,T,0.1,Lose,6,H,,837.40234375,628.0517578125,3,6,T,0.4,Win,4,T,,5861.81640625,4396.3623046875,3,6,T,0.4,Lose,4,H,,41032.71484375,30774.5361328125,2,6,T,0.3,Lose,5,H,,287229.00390625,215421.7529296875,0,6,T,0.0,Win,7,T
7,209.3505859375,157.012939453125,5,7,T,0.6,Lose,3,H,,209.3505859375,157.012939453125,6,7,H,0.8,Win,2,H,,1465.4541015625,1099.090576171875,3,7,T,0.4,Win,5,T,,209.3505859375,157.012939453125,5,7,T,0.6,Lose,3,H,,71807.2509765625,53855.438232421875,1,7,T,0.1,Win,7,T,,71807.2509765625,53855.438232421875,1,7,T,0.1,Win,7,T,,1465.4541015625,1099.090576171875,3,7,T,0.4,Win,5,T,,1465.4541015625,1099.090576171875,3,7,T,0.4,Win,5,T,,10258.1787109375,7693.634033203125,2,7,T,0.2,Win,6,T,,502650.7568359375,376988.0676269531,1,7,T,0.1,Lose,7,H
8,52.337646484375,39.25323486328125,6,8,H,0.7,Win,3,H,,366.363525390625,274.77264404296875,6,8,H,0.7,Lose,3,T,,2564.544677734375,1923.4085083007812,3,8,T,0.3,Win,6,T,,52.337646484375,39.25323486328125,5,8,H,0.6,Lose,4,T,,125662.68920898438,94247.01690673828,2,8,T,0.2,Lose,7,H,,125662.68920898438,94247.01690673828,2,8,T,0.2,Lose,7,H,,2564.544677734375,1923.4085083007812,4,8,T,0.4,Lose,5,H,,2564.544677734375,1923.4085083007812,3,8,T,0.3,Win,6,T,,17951.812744140625,13463.859558105469,2,8,T,0.2,Win,7,T,,125662.68920898438,94247.01690673828,2,8,T,0.2,Lose,7,H
9,91.59088134765625,68.69316101074219,7,9,H,0.7,Win,3,H,,91.59088134765625,68.69316101074219,7,9,H,0.7,Win,3,H,,4487.953186035156,3365.964889526367,4,9,T,0.4,Lose,6,H,,13.08441162109375,9.813308715820312,6,9,T,0.6,Lose,4,H,,31415.672302246094,23561.75422668457,2,9,T,0.2,Win,8,T,,31415.672302246094,23561.75422668457,3,9,T,0.3,Lose,7,H,,641.1361694335938,480.8521270751953,5,9,T,0.5,Lose,5,H,,4487.953186035156,3365.964889526367,3,9,T,0.3,Win,7,T,,31415.672302246094,23561.75422668457,3,9,T,0.3,Lose,7,H,,31415.672302246094,23561.75422668457,3,9,T,0.3,Lose,7,H
