,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss
0,10000,100.0,1,0,T,1.0,Lose,0,H,,10000,100.0,0,0,T,0.0,Win,1,T,,10000,100.0,1,0,T,1.0,Lose,0,H,,10000,100.0,1,0,T,1.0,Lose,0,H,,10000,100.0,1,0,T,1.0,Lose,0,H,,10000,100.0,0,0,T,0.0,Win,1,T,,10000,100.0,0,0,T,0.0,Win,1,T,,10000,100.0,0,0,T,0.0,Win,1,T,,10000,100.0,0,0,T,0.0,Win,1,T,,10000,100.0,1,0,T,1.0,Lose,0,H
1,9900.0,99.0,2,1,T,1.0,Lose,0,H,,10100.0,101.0,0,1,T,0.0,Win,2,T,,9900.0,99.0,2,1,T,1.0,Lose,0,H,,9900.0,99.0,1,1,T,0.5,Win,1,T,,9900.0,99.0,1,1,T,0.5,Win,1,T,,10100.0,101.0,0,1,T,0.0,Win,2,T,,10100.0,101.0,1,1,T,0.5,Lose,1,H,,10100.0,101.0,0,1,T,0.0,Win,2,T,,10100.0,101.0,1,1,T,0.5,Lose,1,H,,9900.0,99.0,2,1,T,1.0,Lose,0,H
2,9801.0,98.01,3,2,H,1.0,Win,0,H,,10201.0,102.01,1,2,T,0.3,Lose,2,H,,9801.0,98.01,2,2,H,0.7,Lose,1,T,,9999.0,99.99000000000001,2,2,T,0.7,Lose,1,H,,9999.0,99.99000000000001,2,2,T,0.7,Lose,1,H,,10201.0,102.01,1,2,T,0.3,Lose,2,H,,9999.0,99.99000000000001,1,2,T,0.3,Win,2,T,,10201.0,102.01,0,2,T,0.0,Win,3,T,,9999.0,99.99000000000001,1,2,T,0.3,Win,2,T,,9801.0,98.01,3,2,H,1.0,Win,0,H
3,9899.01,98.9901,4,3,H,1.0,Win,0,H,,10098.99,100.9899,2,3,T,0.5,Lose,2,H,,9702.99,97.0299,3,3,T,0.8,Lose,1,H,,9899.01,98.9901,3,3,T,0.8,Lose,1,H,,9899.01,98.9901,3,3,T,0.8,Lose,1,H,,10098.99,100.9899,1,3,T,0.2,Win,3,T,,10098.99,100.9899,1,3,T,0.2,Win,3,T,,10303.01,103.0301,1,3,T,0.2,Lose,3,H,,10098.99,100.9899,2,3,T,0.5,Lose,2,H,,9899.01,98.9901,4,3,H,1.0,Win,0,H
4,9998.000100000001,99.98000100000002,5,4,H,1.0,Win,0,H,,9998.0001,99.980001,2,4,T,0.4,Win,3,T,,9605.9601,96.059601,4,4,H,0.8,Win,1,H,,9800.0199,98.000199,3,4,H,0.6,Lose,2,T,,9800.0199,98.000199,3,4,H,0.6,Lose,2,T,,10199.9799,101.99979900000001,1,4,T,0.2,Win,4,T,,10199.9799,101.99979900000001,2,4,T,0.4,Lose,3,H,,10199.9799,101.99979900000001,1,4,T,0.2,Win,4,T,,9998.0001,99.980001,3,4,T,0.6,Lose,2,H,,9998.000100000001,99.98000100000002,4,4,H,0.8,Lose,1,T
5,10097.980101000001,100.97980101000002,5,5,H,0.8,Lose,1,T,,10097.980101,100.97980100999999,3,5,T,0.5,Lose,3,H,,9702.019701000001,97.02019701000002,5,5,H,0.8,Win,1,H,,9702.019701,97.02019700999999,3,5,T,0.5,Win,3,T,,9702.019701,97.02019700999999,4,5,T,0.7,Lose,2,H,,10301.979699,103.01979699,1,5,T,0.2,Win,5,T,,10097.980101000001,100.97980101000002,3,5,T,0.5,Lose,3,H,,10301.979699,103.01979699,1,5,T,0.2,Win,5,T,,9898.020099,98.98020099,3,5,T,0.5,Win,3,T,,9898.020099000001,98.98020099000001,5,5,H,0.8,Win,1,H
6,9997.00029999,99.9700029999,6,6,H,0.9,Win,1,H,,9997.000299989999,99.97000299989999,4,6,T,0.6,Lose,3,H,,9799.039898010002,97.99039898010003,6,6,H,0.9,Win,1,H,,9799.03989801,97.9903989801,4,6,T,0.6,Lose,3,H,,9604.999503989999,96.04999503989998,4,6,H,0.6,Lose,3,T,,10404.99949599,104.0499949599,2,6,T,0.3,Lose,5,H,,9997.00029999,99.9700029999,4,6,T,0.6,Lose,3,H,,10404.99949599,104.0499949599,2,6,T,0.3,Lose,5,H,,9997.000299989999,99.97000299989999,4,6,T,0.6,Lose,3,H,,9997.00029999,99.9700029999,6,6,H,0.9,Win,1,H
7,10096.970302989901,100.96970302989901,7,7,H,0.9,Win,1,H,,9897.030296990099,98.97030296990098,5,7,T,0.6,Lose,3,H,,9897.030296990102,98.97030296990103,6,7,H,0.8,Lose,2,T,,9701.0494990299,97.010494990299,5,7,T,0.6,Lose,3,H,,9508.949508950098,95.08949508950099,4,7,T,0.5,Win,4,T,,10300.9495010301,103.009495010301,2,7,T,0.2,Win,6,T,,9897.0302969901,98.97030296990101,4,7,T,0.5,Win,4,T,,10300.9495010301,103.009495010301,3,7,T,0.4,Lose,5,H,,9897.030296990099,98.97030296990098,5,7,T,0.6,Lose,3,H,,10096.970302989901,100.96970302989901,6,7,H,0.8,Lose,2,T
8,10197.9400060198,101.979400060198,8,8,H,0.9,Win,1,H,,9798.059994020197,97.98059994020197,6,8,H,0.7,Win,3,H,,9798.059994020201,97.98059994020201,7,8,H,0.8,Win,2,H,,9604.0390040396,96.040390040396,6,8,H,0.7,Win,3,H,,9604.0390040396,96.040390040396,4,8,T,0.4,Win,5,T,,10403.958996040401,104.03958996040402,3,8,T,0.3,Lose,6,H,,9996.000599960002,99.96000599960001,5,8,T,0.6,Lose,4,H,,10197.940006019799,101.97940006019799,3,8,T,0.3,Win,6,T,,9798.059994020197,97.98059994020197,6,8,H,0.7,Win,3,H,,9996.000599960002,99.96000599960001,6,8,H,0.7,Lose,3,T
9,10299.919406079998,102.99919406079998,8,9,H,0.8,Lose,2,T,,9896.040593960399,98.96040593960399,6,9,H,0.6,Lose,4,T,,9896.040593960402,98.96040593960403,7,9,H,0.7,Lose,3,T,,9700.079394079996,97.00079394079997,6,9,H,0.6,Lose,4,T,,9700.079394079996,97.00079394079997,5,9,T,0.5,Lose,5,H,,10299.919406079996,102.99919406079997,3,9,T,0.3,Win,7,T,,9896.040593960402,98.96040593960403,6,9,T,0.6,Lose,4,H,,10299.919406079996,102.99919406079997,4,9,T,0.4,Lose,6,H,,9896.040593960399,98.96040593960399,7,9,H,0.7,Win,3,H,,9896.040593960402,98.96040593960403,7,9,H,0.7,Win,3,H
10,10196.920212019199,101.969202120192,9,10,H,0.8,Win,2,H,,9797.080188020795,97.97080188020794,7,10,T,0.6,Lose,4,H,,9797.080188020798,97.97080188020799,7,10,H,0.6,Lose,4,T,,9603.078600139195,96.03078600139196,7,10,T,0.6,Lose,4,H,,9603.078600139195,96.03078600139196,5,10,T,0.5,Win,6,T,,10402.918600140796,104.02918600140796,4,10,T,0.4,Lose,7,H,,9797.080188020798,97.97080188020799,7,10,T,0.6,Lose,4,H,,10196.920212019197,101.96920212019197,4,10,T,0.4,Win,7,T,,9995.000999900003,99.95000999900003,7,10,H,0.6,Lose,4,T,,9995.000999900007,99.95000999900007,7,10,H,0.6,Lose,4,T
