,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss
0,10000,1000.0,1,0,H,1.0,Win,0,H,,10000,1000.0,1,0,H,1.0,Win,0,H,,10000,1000.0,1,0,H,1.0,Win,0,H,,10000,1000.0,1,0,H,1.0,Win,0,H,,10000,1000.0,0,0,H,0.0,Lose,1,T,,10000,1000.0,0,0,H,0.0,Lose,1,T,,10000,1000.0,0,0,H,0.0,Lose,1,T,,10000,1000.0,0,0,H,0.0,Lose,1,T,,10000,1000.0,0,0,H,0.0,Lose,1,T,,10000,1000.0,1,0,H,1.0,Win,0,H
1,11000.0,1100.0,2,1,H,1.0,Win,0,H,,11000.0,1100.0,1,1,H,0.5,Lose,1,T,,11000.0,1100.0,1,1,H,0.5,Lose,1,T,,11000.0,1100.0,1,1,H,0.5,Lose,1,T,,9000.0,900.0,0,1,H,0.0,Lose,2,T,,9000.0,900.0,1,1,H,0.5,Win,1,H,,9000.0,900.0,1,1,H,0.5,Win,1,H,,9000.0,900.0,0,1,H,0.0,Lose,2,T,,9000.0,900.0,0,1,H,0.0,Lose,2,T,,11000.0,1100.0,2,1,H,1.0,Win,0,H
2,12100.0,1210.0,3,2,T,1.0,Lose,0,H,,9900.0,990.0,2,2,H,0.7,Win,1,H,,9900.0,990.0,1,2,H,0.3,Lose,2,T,,9900.0,990.0,2,2,H,0.7,Win,1,H,,8100.0,810.0,0,2,H,0.0,Lose,3,T,,9900.0,990.0,2,2,H,0.7,Win,1,H,,9900.0,990.0,2,2,H,0.7,Win,1,H,,8100.0,810.0,1,2,H,0.3,Win,2,H,,8100.0,810.0,0,2,H,0.0,Lose,3,T,,12100.0,1210.0,3,2,T,1.0,Lose,0,H
3,10890.0,1089.0,3,3,T,0.8,Win,1,T,,10890.0,1089.0,2,3,H,0.5,Lose,2,T,,8910.0,891.0,1,3,H,0.2,Lose,3,T,,10890.0,1089.0,3,3,H,0.8,Win,1,H,,7290.0,729.0,1,3,H,0.2,Win,3,H,,10890.0,1089.0,3,3,H,0.8,Win,1,H,,10890.0,1089.0,3,3,H,0.8,Win,1,H,,8910.0,891.0,1,3,H,0.2,Lose,3,T,,7290.0,729.0,1,3,H,0.2,Win,3,H,,10890.0,1089.0,3,3,T,0.8,Win,1,T
4,11979.0,1197.9,4,4,T,0.8,Lose,1,H,,9801.0,980.1,2,4,H,0.4,Lose,3,T,,8019.0,801.9000000000001,2,4,H,0.4,Win,3,H,,11979.0,1197.9,3,4,T,0.6,Win,2,T,,8019.0,801.9000000000001,2,4,H,0.4,Win,3,H,,11979.0,1197.9,4,4,T,0.8,Lose,1,H,,11979.0,1197.9,3,4,T,0.6,Win,2,T,,8019.0,801.9000000000001,1,4,H,0.2,Lose,4,T,,8019.0,801.9000000000001,1,4,H,0.2,Lose,4,T,,11979.0,1197.9,3,4,T,0.6,Win,2,T
5,10781.1,1078.1100000000001,5,5,T,0.8,Lose,1,H,,8820.9,882.09,2,5,H,0.3,Lose,4,T,,8820.9,882.09,2,5,H,0.3,Lose,4,T,,13176.9,1317.69,4,5,H,0.7,Win,2,H,,8820.9,882.09,3,5,H,0.5,Win,3,H,,10781.1,1078.1100000000001,4,5,T,0.7,Win,2,T,,13176.9,1317.69,4,5,H,0.7,Win,2,H,,7217.1,721.71,2,5,H,0.3,Win,4,H,,7217.1,721.71,2,5,H,0.3,Win,4,H,,13176.9,1317.69,4,5,H,0.7,Win,2,H
6,9702.99,970.299,6,6,T,0.9,Lose,1,H,,7938.8099999999995,793.881,3,6,H,0.4,Win,4,H,,7938.8099999999995,793.881,2,6,H,0.3,Lose,5,T,,14494.59,1449.459,4,6,T,0.6,Win,3,T,,9702.99,970.299,4,6,H,0.6,Win,3,H,,11859.210000000001,1185.921,5,6,T,0.7,Lose,2,H,,14494.59,1449.459,5,6,T,0.7,Lose,2,H,,7938.81,793.8810000000001,3,6,H,0.4,Win,4,H,,7938.81,793.8810000000001,2,6,H,0.3,Lose,5,T,,14494.59,1449.459,5,6,T,0.7,Lose,2,H
7,8732.690999999999,873.2691,7,7,T,0.9,Lose,1,H,,8732.690999999999,873.2691,4,7,H,0.5,Win,4,H,,7144.928999999999,714.4929,2,7,H,0.2,Lose,6,T,,15944.049,1594.4049000000002,5,7,H,0.6,Win,3,H,,10673.289,1067.3289000000002,4,7,H,0.5,Lose,4,T,,10673.289,1067.3289000000002,5,7,T,0.6,Win,3,T,,13045.131,1304.5131000000001,6,7,T,0.8,Lose,2,H,,8732.691,873.2691000000001,4,7,H,0.5,Win,4,H,,7144.929,714.4929000000001,2,7,H,0.2,Lose,6,T,,13045.131,1304.5131000000001,5,7,T,0.6,Win,3,T
8,7859.421899999999,785.94219,7,8,T,0.8,Win,2,T,,9605.960099999998,960.5960099999999,4,8,H,0.4,Lose,5,T,,6430.436099999999,643.04361,3,8,H,0.3,Win,6,H,,17538.4539,1753.8453900000002,5,8,T,0.6,Win,4,T,,9605.9601,960.5960100000001,5,8,H,0.6,Win,4,H,,11740.617900000001,1174.0617900000002,6,8,T,0.7,Lose,3,H,,11740.6179,1174.06179,7,8,T,0.8,Lose,2,H,,9605.9601,960.5960100000001,4,8,H,0.4,Lose,5,T,,6430.4361,643.0436100000001,3,8,H,0.3,Win,6,H,,14349.6441,1434.96441,5,8,T,0.6,Win,4,T
9,8645.36409,864.5364089999999,7,9,T,0.7,Win,3,T,,8645.36409,864.5364089999999,4,9,H,0.4,Lose,6,T,,7073.479709999999,707.3479709999999,3,9,H,0.3,Lose,7,T,,19292.29929,1929.229929,5,9,H,0.5,Lose,5,T,,10566.55611,1056.655611,6,9,H,0.6,Win,4,H,,10566.556110000001,1056.6556110000001,7,9,T,0.7,Lose,3,H,,10566.55611,1056.655611,8,9,T,0.8,Lose,2,H,,8645.364090000001,864.5364090000002,4,9,H,0.4,Lose,6,T,,7073.47971,707.347971,4,9,H,0.4,Win,6,H,,15784.60851,1578.460851,5,9,H,0.5,Lose,5,T
