,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss
0,10000,100.0,0,0,T,0.0,Win,1,T,,10000,100.0,0,0,T,0.0,Win,1,T,,10000,100.0,1,0,T,1.0,Lose,0,H,,10000,100.0,1,0,T,1.0,Lose,0,H,,10000,100.0,1,0,T,1.0,Lose,0,H,,10000,100.0,1,0,T,1.0,Lose,0,H,,10000,100.0,1,0,T,1.0,Lose,0,H,,10000,100.0,0,0,T,0.0,Win,1,T,,10000,100.0,0,0,T,0.0,Win,1,T,,10000,100.0,1,0,T,1.0,Lose,0,H
1,10100.0,101.0,1,1,H,0.5,Win,1,H,,10100.0,101.0,1,1,H,0.5,Win,1,H,,9900.0,99.0,1,1,H,0.5,Lose,1,T,,9900.0,99.0,2,1,H,1.0,Win,0,H,,9900.0,99.0,1,1,H,0.5,Lose,1,T,,9900.0,99.0,1,1,H,0.5,Lose,1,T,,9900.0,99.0,1,1,H,0.5,Lose,1,T,,10100.0,101.0,0,1,H,0.0,Lose,2,T,,10100.0,101.0,1,1,H,0.5,Win,1,H,,9900.0,99.0,1,1,H,0.5,Lose,1,T
2,10201.0,102.01,2,2,H,0.7,Win,1,H,,10201.0,102.01,2,2,H,0.7,Win,1,H,,9801.0,98.01,1,2,H,0.3,Lose,2,T,,9999.0,99.99000000000001,3,2,T,1.0,Lose,0,H,,9801.0,98.01,2,2,H,0.7,Win,1,H,,9801.0,98.01,2,2,H,0.7,Win,1,H,,9801.0,98.01,2,2,H,0.7,Win,1,H,,9999.0,99.99000000000001,0,2,H,0.0,Lose,3,T,,10201.0,102.01,1,2,H,0.3,Lose,2,T,,9801.0,98.01,1,2,H,0.3,Lose,2,T
3,10303.01,103.0301,2,3,H,0.5,Lose,2,T,,10303.01,103.0301,3,3,H,0.8,Win,1,H,,9702.99,97.0299,1,3,H,0.2,Lose,3,T,,9899.01,98.9901,3,3,T,0.8,Win,1,T,,9899.01,98.9901,3,3,H,0.8,Win,1,H,,9899.01,98.9901,3,3,H,0.8,Win,1,H,,9899.01,98.9901,3,3,H,0.8,Win,1,H,,9899.01,98.9901,0,3,H,0.0,Lose,4,T,,10098.99,100.9899,2,3,H,0.5,Win,2,H,,9702.99,97.0299,1,3,H,0.2,Lose,3,T
4,10199.9799,101.99979900000001,2,4,H,0.4,Lose,3,T,,10406.0401,104.060401,4,4,T,0.8,Lose,1,H,,9605.9601,96.059601,2,4,H,0.4,Win,3,H,,9998.000100000001,99.98000100000002,3,4,T,0.6,Win,2,T,,9998.000100000001,99.98000100000002,4,4,T,0.8,Lose,1,H,,9998.000100000001,99.98000100000002,4,4,T,0.8,Lose,1,H,,9998.000100000001,99.98000100000002,4,4,T,0.8,Lose,1,H,,9800.0199,98.000199,1,4,H,0.2,Win,4,H,,10199.9799,101.99979900000001,3,4,H,0.6,Win,2,H,,9605.9601,96.059601,1,4,H,0.2,Lose,4,T
5,10097.980101000001,100.97980101000002,2,5,H,0.3,Lose,4,T,,10301.979699,103.01979699,5,5,T,0.8,Lose,1,H,,9702.019701000001,97.02019701000002,2,5,H,0.3,Lose,4,T,,10097.980101000001,100.97980101000002,4,5,H,0.7,Win,2,H,,9898.020099000001,98.98020099000001,5,5,T,0.8,Lose,1,H,,9898.020099000001,98.98020099000001,4,5,T,0.7,Win,2,T,,9898.020099000001,98.98020099000001,4,5,T,0.7,Win,2,T,,9898.020099,98.98020099,2,5,H,0.3,Win,4,H,,10301.979699,103.01979699,4,5,H,0.7,Win,2,H,,9509.900499,95.09900499,2,5,H,0.3,Win,4,H
6,9997.00029999,99.9700029999,2,6,H,0.3,Lose,5,T,,10198.95990201,101.9895990201,5,6,T,0.7,Win,2,T,,9604.99950399,96.04999503990001,3,6,H,0.4,Win,4,H,,10198.959902010001,101.98959902010002,4,6,T,0.6,Win,3,T,,9799.039898010002,97.99039898010003,6,6,T,0.9,Lose,1,H,,9997.00029999,99.9700029999,5,6,T,0.7,Lose,2,H,,9997.00029999,99.9700029999,5,6,T,0.7,Lose,2,H,,9997.000299989999,99.97000299989999,2,6,H,0.3,Lose,5,T,,10404.99949599,104.0499949599,5,6,T,0.7,Lose,2,H,,9604.999503989999,96.04999503989998,2,6,H,0.3,Lose,5,T
7,9897.0302969901,98.97030296990101,3,7,H,0.4,Win,5,H,,10300.9495010301,103.009495010301,6,7,T,0.8,Lose,2,H,,9701.049499029901,97.01049499029901,4,7,H,0.5,Win,4,H,,10300.949501030102,103.00949501030102,4,7,H,0.5,Lose,4,T,,9701.049499029901,97.01049499029901,7,7,T,0.9,Lose,1,H,,9897.0302969901,98.97030296990101,5,7,T,0.6,Win,3,T,,9897.0302969901,98.97030296990101,5,7,T,0.6,Win,3,T,,9897.030296990099,98.97030296990098,2,7,H,0.2,Lose,6,T,,10300.9495010301,103.009495010301,6,7,T,0.8,Lose,2,H,,9508.949508950098,95.08949508950099,3,7,H,0.4,Win,5,H
8,9996.000599960002,99.96000599960001,4,8,H,0.4,Win,5,H,,10197.940006019799,101.97940006019799,7,8,T,0.8,Lose,2,H,,9798.059994020201,97.98059994020201,5,8,H,0.6,Win,4,H,,10197.9400060198,101.979400060198,4,8,H,0.4,Lose,5,T,,9604.039004039601,96.04039004039602,8,8,T,0.9,Lose,1,H,,9996.000599960002,99.96000599960001,6,8,T,0.7,Lose,3,H,,9996.000599960002,99.96000599960001,5,8,T,0.6,Win,4,T,,9798.059994020197,97.98059994020197,3,8,H,0.3,Win,6,H,,10197.940006019799,101.97940006019799,6,8,T,0.7,Win,3,T,,9604.0390040396,96.040390040396,4,8,H,0.4,Win,5,H
9,10095.9606059596,100.95960605959601,4,9,H,0.4,Lose,6,T,,10095.9606059596,100.95960605959601,8,9,T,0.8,Lose,2,H,,9896.040593960402,98.96040593960403,5,9,H,0.5,Lose,5,T,,10095.960605959603,100.95960605959603,5,9,H,0.5,Win,5,H,,9507.998613999205,95.07998613999206,8,9,T,0.8,Win,2,T,,9896.040593960402,98.96040593960403,7,9,T,0.7,Lose,3,H,,10095.9606059596,100.95960605959601,5,9,H,0.5,Lose,5,T,,9896.040593960399,98.96040593960399,4,9,H,0.4,Win,6,H,,10299.919406079996,102.99919406079997,6,9,T,0.6,Win,4,T,,9700.079394079996,97.00079394079997,5,9,H,0.5,Win,5,H
