,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss
10,22.897720336914062,17.173290252685547,5,10,H,0.5,Win,6,H,,22.897720336914062,17.173290252685547,5,10,H,0.5,Win,6,H,,1121.988296508789,841.4912223815918,7,10,H,0.6,Win,4,H,,7853.918075561523,5890.438556671143,7,10,H,0.6,Win,4,H,,160.28404235839844,120.21303176879883,5,10,H,0.5,Lose,6,T,,160.28404235839844,120.21303176879883,6,10,H,0.5,Win,5,H,,22.897720336914062,17.173290252685547,5,10,H,0.5,Win,6,H,,1121.988296508789,841.4912223815918,6,10,H,0.5,Lose,5,T,,22.897720336914062,17.173290252685547,5,10,H,0.5,Win,6,H,,7853.918075561523,5890.438556671143,6,10,H,0.5,Lose,5,T
11,40.07101058959961,30.053257942199707,5,11,H,0.4,Lose,7,T,,40.07101058959961,30.053257942199707,6,11,H,0.5,Win,6,H,,1963.4795188903809,1472.6096391677856,8,11,T,0.7,Lose,4,H,,13744.356632232666,10308.2674741745,8,11,T,0.7,Lose,4,H,,40.07101058959961,30.053257942199707,5,11,H,0.4,Lose,7,T,,280.49707412719727,210.37280559539795,7,11,H,0.6,Win,5,H,,40.07101058959961,30.053257942199707,6,11,H,0.5,Win,6,H,,280.49707412719727,210.37280559539795,7,11,H,0.6,Win,5,H,,40.07101058959961,30.053257942199707,5,11,H,0.4,Lose,7,T,,1963.4795188903809,1472.6096391677856,6,11,H,0.5,Lose,6,T
12,10.017752647399902,7.513314485549927,6,12,H,0.5,Win,7,H,,70.12426853179932,52.59320139884949,6,12,H,0.5,Lose,7,T,,490.8698797225952,368.1524097919464,8,12,T,0.6,Win,5,T,,3436.0891580581665,2577.066868543625,9,12,T,0.7,Lose,4,H,,10.017752647399902,7.513314485549927,5,12,H,0.4,Lose,8,T,,490.8698797225952,368.1524097919464,8,12,H,0.6,Win,5,H,,70.12426853179932,52.59320139884949,6,12,H,0.5,Lose,7,T,,490.8698797225952,368.1524097919464,8,12,H,0.6,Win,5,H,,10.017752647399902,7.513314485549927,5,12,H,0.4,Lose,8,T,,490.8698797225952,368.1524097919464,6,12,H,0.5,Lose,7,T
13,17.53106713294983,13.148300349712372,6,13,H,0.4,Lose,8,T,,17.53106713294983,13.148300349712372,7,13,H,0.5,Win,7,H,,859.0222895145416,644.2667171359062,8,13,T,0.6,Win,6,T,,859.0222895145416,644.2667171359062,9,13,T,0.6,Win,5,T,,2.5044381618499756,1.8783286213874817,5,13,H,0.4,Lose,9,T,,859.0222895145416,644.2667171359062,8,13,T,0.6,Win,6,T,,17.53106713294983,13.148300349712372,6,13,H,0.4,Lose,8,T,,859.0222895145416,644.2667171359062,8,13,T,0.6,Win,6,T,,2.5044381618499756,1.8783286213874817,6,13,H,0.4,Win,8,H,,122.7174699306488,92.0381024479866,7,13,H,0.5,Win,7,H
14,4.382766783237457,3.287075087428093,7,14,H,0.5,Win,8,H,,30.6793674826622,23.00952561199665,7,14,H,0.5,Lose,8,T,,1503.2890066504478,1127.4667549878359,9,14,H,0.6,Win,6,H,,1503.2890066504478,1127.4667549878359,10,14,T,0.7,Lose,5,H,,0.6261095404624939,0.4695821553468704,6,14,H,0.4,Win,9,H,,1503.2890066504478,1127.4667549878359,8,14,H,0.5,Lose,7,T,,4.382766783237457,3.287075087428093,7,14,H,0.5,Win,8,H,,1503.2890066504478,1127.4667549878359,9,14,H,0.6,Win,6,H,,4.382766783237457,3.287075087428093,7,14,H,0.5,Win,8,H,,214.7555723786354,161.06667928397655,8,14,H,0.5,Win,7,H
15,7.66984187066555,5.752381402999163,7,15,H,0.4,Lose,9,T,,7.66984187066555,5.752381402999163,7,15,H,0.4,Lose,9,T,,2630.7557616382837,1973.0668212287128,10,15,T,0.6,Lose,6,H,,375.82225166261196,281.86668874695897,10,15,T,0.6,Win,6,T,,1.0956916958093643,0.8217687718570232,6,15,H,0.4,Lose,10,T,,375.82225166261196,281.86668874695897,8,15,H,0.5,Lose,8,T,,7.66984187066555,5.752381402999163,7,15,H,0.4,Lose,9,T,,2630.7557616382837,1973.0668212287128,10,15,T,0.6,Lose,6,H,,7.66984187066555,5.752381402999163,8,15,H,0.5,Win,8,H,,375.82225166261196,281.86668874695897,9,15,H,0.6,Win,7,H
16,1.9174604676663876,1.4380953507497907,7,16,H,0.4,Lose,10,T,,1.9174604676663876,1.4380953507497907,8,16,H,0.5,Win,9,H,,657.6889404095709,493.2667053071782,10,16,T,0.6,Win,7,T,,657.6889404095709,493.2667053071782,10,16,T,0.6,Win,7,T,,0.2739229239523411,0.2054421929642558,7,16,H,0.4,Win,10,H,,93.95556291565299,70.46667218673974,9,16,H,0.5,Win,8,H,,1.9174604676663876,1.4380953507497907,7,16,H,0.4,Lose,10,T,,657.6889404095709,493.2667053071782,10,16,T,0.6,Win,7,T,,13.422223273664713,10.066667455248535,9,16,H,0.5,Win,8,H,,657.6889404095709,493.2667053071782,10,16,H,0.6,Win,7,H
17,0.4793651169165969,0.35952383768744767,7,17,H,0.4,Lose,11,T,,3.3555558184161782,2.5166668638121337,9,17,H,0.5,Win,9,H,,1150.9556457167491,863.2167342875618,11,17,T,0.6,Lose,7,H,,1150.9556457167491,863.2167342875618,10,17,T,0.6,Win,8,T,,0.4793651169165969,0.35952383768744767,7,17,H,0.4,Lose,11,T,,164.42223510239273,123.31667632679455,9,17,H,0.5,Lose,9,T,,0.4793651169165969,0.35952383768744767,7,17,H,0.4,Lose,11,T,,1150.9556457167491,863.2167342875618,11,17,T,0.6,Lose,7,H,,23.488890728913248,17.616668046684936,9,17,H,0.5,Lose,9,T,,1150.9556457167491,863.2167342875618,11,17,T,0.6,Lose,7,H
18,0.11984127922914922,0.08988095942186192,8,18,H,0.4,Win,11,H,,5.872222682228312,4.404167011671234,10,18,H,0.5,Win,9,H,,287.7389114291873,215.80418357189046,12,18,T,0.6,Lose,7,H,,2014.172380004311,1510.6292850032332,10,18,H,0.5,Lose,9,T,,0.11984127922914922,0.08988095942186192,7,18,H,0.4,Lose,12,T,,41.10555877559818,30.829169081698637,9,18,H,0.5,Lose,10,T,,0.11984127922914922,0.08988095942186192,8,18,H,0.4,Win,11,H,,287.7389114291873,215.80418357189046,11,18,T,0.6,Win,8,T,,5.872222682228312,4.404167011671234,9,18,H,0.5,Lose,10,T,,287.7389114291873,215.80418357189046,11,18,T,0.6,Win,8,T
19,0.20972223865101114,0.15729167898825835,8,19,H,0.4,Lose,12,T,,10.276389693899546,7.707292270424659,10,19,H,0.5,Lose,10,T,,71.93472785729682,53.951045892972616,12,19,T,0.6,Win,8,T,,503.54309500107775,377.6573212508083,10,19,H,0.5,Lose,10,T,,0.029960319807287306,0.02247023985546548,7,19,H,0.3,Lose,13,T,,10.276389693899546,7.707292270424659,10,19,H,0.5,Win,10,H,,0.20972223865101114,0.15729167898825835,9,19,H,0.5,Win,11,H,,503.54309500107775,377.6573212508083,11,19,T,0.6,Win,9,T,,1.468055670557078,1.1010417529178085,9,19,H,0.5,Lose,11,T,,503.54309500107775,377.6573212508083,12,19,T,0.6,Lose,8,H
20,0.052430559662752785,0.03932291974706459,8,20,H,0.4,Lose,13,T,,2.5690974234748865,1.9268230676061648,10,20,H,0.5,Lose,11,T,,125.88577375026944,94.41433031270208,13,20,T,0.6,Lose,8,H,,125.88577375026944,94.41433031270208,11,20,H,0.5,Win,10,H,,0.007490079951821826,0.00561755996386637,7,20,H,0.3,Lose,14,T,,17.983681964324205,13.487761473243154,11,20,H,0.5,Win,10,H,,0.3670139176392695,0.2752604382294521,10,20,H,0.5,Win,11,H,,881.200416251886,660.9003121889145,11,20,H,0.5,Lose,10,T,,0.3670139176392695,0.2752604382294521,10,20,H,0.5,Win,11,H,,125.88577375026944,94.41433031270208,12,20,T,0.6,Win,9,T
21,0.013107639915688196,0.009830729936766147,8,21,H,0.4,Lose,14,T,,0.6422743558687216,0.4817057669015412,10,21,H,0.5,Lose,12,T,,31.47144343756736,23.60358257817552,14,21,T,0.6,Lose,8,H,,220.3001040629715,165.22507804722864,12,21,H,0.5,Win,10,H,,0.0018725199879554566,0.0014043899909665924,7,21,H,0.3,Lose,15,T,,31.47144343756736,23.60358257817552,11,21,H,0.5,Lose,11,T,,0.6422743558687216,0.4817057669015412,11,21,H,0.5,Win,11,H,,220.3001040629715,165.22507804722864,12,21,H,0.5,Win,10,H,,0.6422743558687216,0.4817057669015412,11,21,H,0.5,Win,11,H,,220.3001040629715,165.22507804722864,12,21,H,0.5,Lose,10,T
22,0.003276909978922049,0.002457682484191537,9,22,H,0.4,Win,14,H,,0.1605685889671804,0.1204264417253853,10,22,H,0.4,Lose,13,T,,7.86786085939184,5.90089564454388,14,22,T,0.6,Win,9,T,,385.52518211020015,289.1438865826501,13,22,H,0.6,Win,10,H,,0.00046812999698886415,0.0003510974977416481,8,22,H,0.3,Win,15,H,,7.86786085939184,5.90089564454388,11,22,H,0.5,Lose,12,T,,1.1239801227702628,0.8429850920776971,12,22,H,0.5,Win,11,H,,385.52518211020015,289.1438865826501,13,22,H,0.6,Win,10,H,,1.1239801227702628,0.8429850920776971,11,22,H,0.5,Lose,12,T,,55.07502601574288,41.30626951180716,12,22,H,0.5,Lose,11,T
23,0.005734592463113586,0.004300944347335189,9,23,H,0.4,Lose,15,T,,0.0401421472417951,0.030106610431346326,11,23,H,0.5,Win,13,H,,13.76875650393572,10.32656737795179,15,23,T,0.6,Lose,9,H,,674.6690686928503,506.0018015196377,13,23,H,0.5,Lose,11,T,,0.0008192274947305123,0.0006144206210478842,8,23,H,0.3,Lose,16,T,,1.96696521484796,1.47522391113597,12,23,H,0.5,Win,12,H,,1.96696521484796,1.47522391113597,12,23,H,0.5,Lose,12,T,,674.6690686928503,506.0018015196377,14,23,H,0.6,Win,10,H,,0.2809950306925657,0.21074627301942428,11,23,H,0.5,Lose,13,T,,13.76875650393572,10.32656737795179,13,23,H,0.5,Win,11,H
24,0.0014336481157783965,0.0010752360868337973,10,24,H,0.4,Win,15,H,,0.07024875767314143,0.05268656825485607,12,24,H,0.5,Win,13,H,,3.44218912598393,2.5816418444879474,16,24,T,0.6,Lose,9,H,,168.66726717321257,126.50045037990942,13,24,H,0.5,Lose,12,T,,0.00020480687368262807,0.00015360515526197105,8,24,H,0.3,Lose,17,T,,3.44218912598393,2.5816418444879474,12,24,H,0.5,Lose,13,T,,0.49174130371199,0.3688059777839925,12,24,H,0.5,Lose,13,T,,1180.670870212488,885.5031526593659,15,24,T,0.6,Lose,10,H,,0.07024875767314143,0.05268656825485607,11,24,H,0.4,Lose,14,T,,24.09532388188751,18.071492911415632,14,24,H,0.6,Win,11,H
25,0.002508884202612194,0.0018816631519591454,10,25,H,0.4,Lose,16,T,,0.1229353259279975,0.09220149444599812,12,25,H,0.5,Lose,14,T,,0.8605472814959825,0.6454104611219869,16,25,T,0.6,Win,10,T,,42.16681679330314,31.625112594977356,13,25,H,0.5,Lose,13,T,,5.1201718420657016e-05,3.840128881549276e-05,8,25,H,0.3,Lose,18,T,,0.8605472814959825,0.6454104611219869,12,25,H,0.5,Lose,14,T,,0.1229353259279975,0.09220149444599812,12,25,H,0.5,Lose,14,T,,295.167717553122,221.37578816484148,15,25,T,0.6,Win,11,T,,0.017562189418285357,0.013171642063714017,12,25,H,0.5,Win,14,H,,42.16681679330314,31.625112594977356,14,25,H,0.5,Lose,12,T
Lose,,,,,,,,,,14.0,,,,,,,,,,12.0,,,,,,,,,,11.0,,,,,,,,,,18.0,,,,,,,,,,13.0,,,,,,,,,,14.0,,,,,,,,,,9.0,,,,,,,,,,14.0,,,,,,,,,,11.0,,,,,,,,,
Win,,,,,,,,,,12.0,,,,,,,,,,14.0,,,,,,,,,,15.0,,,,,,,,,,8.0,,,,,,,,,,13.0,,,,,,,,,,12.0,,,,,,,,,,17.0,,,,,,,,,,12.0,,,,,,,,,,15.0,,,,,,,,,
