,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount
0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1,9500.0,9500.0,10500.0,10500.0,9500.0,10500.0,9500.0,9500.0,9500.0,9500.0
2,9025.0,9025.0,9975.0,11025.0,9025.0,11025.0,9975.0,9975.0,9025.0,9975.0
3,8573.75,9476.25,10473.75,10473.75,8573.75,10473.75,9476.25,10473.75,9476.25,9476.25
4,8145.0625,9002.4375,10997.4375,9950.0625,8145.0625,10997.4375,9950.0625,10997.4375,9002.4375,9950.0625
5,8552.315625,9452.559375,10447.565625,10447.565625,7737.809375,10447.565625,9452.559375,10447.565625,9452.559375,9452.559375
6,8124.69984375,8979.931406250002,10969.943906249999,10969.943906249999,8124.69984375,9925.18734375,8979.931406250002,9925.18734375,9925.18734375,8979.931406250002
7,7718.4648515624995,8530.934835937502,10421.446710937498,11518.4411015625,8530.9348359375,10421.4467109375,9428.927976562501,10421.4467109375,10421.4467109375,9428.927976562501
8,7332.541608984375,8104.388094140627,10942.519046484373,10942.519046484374,8957.481577734376,10942.519046484374,9900.374375390627,9900.374375390626,10942.519046484374,9900.374375390627
9,7699.1686894335935,8509.607498847658,10395.393094160154,10395.393094160156,9405.355656621094,11489.644998808593,10395.39309416016,10395.393094160157,11489.644998808593,10395.39309416016
10,7314.210254961914,8084.127123905275,10915.162748868162,10915.162748868164,8935.087873790038,12064.127248749022,10915.162748868168,10915.162748868166,10915.162748868164,10915.162748868168
11,6948.4997422138185,8488.333480100539,10369.404611424754,11460.920886311573,8488.333480100537,12667.333611186474,11460.920886311576,11460.920886311575,11460.920886311573,11460.920886311576
12,6601.074755103127,8912.750154105566,10887.874841995992,10887.874841995994,8912.750154105564,13300.700291745798,12033.966930627155,10887.874841995996,10887.874841995994,10887.874841995997
13,6931.128492858284,9358.387661810844,10343.481099896193,11432.268584095793,8467.112646400286,13965.735306333088,12635.665277158512,10343.481099896197,10343.481099896195,11432.268584095797
14,6584.57206821537,9826.307044901387,10860.655154891003,10860.655154891003,8890.4682787203,13267.448541016434,13267.448541016438,9826.307044901387,9826.307044901385,10860.655154891007
15,6913.800671626138,9334.991692656316,10317.622397146453,10317.622397146453,9334.991692656315,12604.076113965613,13930.820968067259,9334.991692656316,9334.991692656316,10317.622397146457
16,7259.490705207445,9801.741277289133,9801.741277289131,9801.741277289131,9801.741277289131,11973.872308267333,14627.362016470623,9801.741277289133,8868.2421080235,10833.503517003779
17,7622.465240467817,10291.82834115359,9311.654213424674,9311.654213424674,9311.654213424674,12572.5659236807,13895.993915647092,10291.82834115359,8424.830002622324,11375.178692853968
18,7241.341978444427,9777.23692409591,8846.07150275344,9777.236924095907,9777.236924095907,13201.194219864736,14590.793611429446,10806.41975821127,8003.588502491208,10806.41975821127
19,7603.4090773666485,10266.098770300707,9288.375077891113,10266.098770300703,10266.098770300703,12541.134508871499,15320.333292000918,11346.740746121834,8403.767927615769,11346.740746121834
20,7983.579531234981,10779.403708815742,8823.956323996557,10779.403708815738,10779.403708815738,11914.077783427923,14554.316627400873,10779.403708815742,8823.956323996557,10779.403708815742
21,8382.75850779673,11318.373894256529,8382.758507796729,11318.373894256525,10240.433523374952,12509.78167259932,13826.600796030829,11318.373894256529,8382.758507796729,10240.433523374955
22,8801.896433186566,10752.455199543703,8801.896433186565,10752.4551995437,10752.4551995437,11884.292588969354,13135.270756229287,11884.292588969354,8801.896433186565,9728.411847206207
