,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount
0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1,9000.0,9000.0,9000.0,11000.0,9000.0,9000.0,11000.0,9000.0,9000.0,9000.0
2,8100.0,9900.0,8100.0,12100.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0
3,7290.0,10890.0,7290.0,10890.0,8910.0,8910.0,8910.0,10890.0,10890.0,10890.0
4,6561.0,9801.0,6561.0,11979.0,9801.0,8019.0,8019.0,9801.0,9801.0,9801.0
5,7217.1,8820.9,7217.1,10781.1,10781.1,8820.9,7217.1,10781.1,10781.1,10781.1
6,6495.39,9702.99,7938.81,9702.99,11859.210000000001,9702.99,7938.81,11859.210000000001,11859.210000000001,11859.210000000001
7,5845.851000000001,8732.690999999999,8732.691,10673.289,13045.131000000001,8732.690999999999,8732.691,13045.131000000001,13045.131000000001,10673.289
8,5261.2659,9605.960099999998,7859.4219,9605.9601,14349.644100000001,9605.960099999998,9605.9601,14349.644100000001,14349.644100000001,11740.617900000001
9,4735.1393100000005,10566.556109999998,7073.4797100000005,8645.364090000001,15784.608510000002,8645.36409,10566.55611,15784.608510000002,15784.608510000002,10566.556110000001
10,5208.653241000001,11623.211720999998,6366.131739,7780.827681000001,17363.069361,9509.900499,9509.900499,17363.069361,17363.069361,11623.211721000001
11,5729.518565100001,12785.532893099997,7002.744912900001,7002.744912900001,15626.762424900002,8558.9104491,8558.9104491,19099.376297100003,15626.762424900002,12785.532893100002
12,5156.566708590001,11506.979603789998,6302.470421610001,6302.470421610001,17189.43866739,9414.80149401,7703.0194041899995,17189.438667390004,17189.43866739,11506.979603790001
13,5672.223379449001,10356.281643410997,6932.717463771001,5672.223379449,15470.494800651,10356.281643411001,6932.7174637709995,18908.382534129007,15470.494800651,10356.281643411001
14,6239.445717393901,11391.909807752098,6239.445717393901,6239.4457173939,13923.4453205859,9320.6534790699,6239.445717393899,17017.544280716105,17017.5442807161,9320.6534790699
15,6863.390289133291,10252.718826976889,6863.390289133291,6863.39028913329,12531.10078852731,8388.588131162911,5615.501145654509,18719.298708787715,18719.29870878771,10252.71882697689
16,6177.0512602199615,9227.4469442792,6177.0512602199615,7549.729318046619,11277.99070967458,9227.446944279201,5053.951031089058,20591.228579666487,16847.36883790894,9227.446944279201
17,6794.756386241957,10150.19163870712,6794.756386241957,6794.7563862419565,12405.789780642037,10150.191638707121,5559.346134197964,18532.105721699838,18532.105721699834,10150.191638707121
18,6115.280747617761,11165.210802577833,7474.232024866154,6115.28074761776,11165.210802577833,9135.172474836409,6115.28074761776,20385.316293869822,16678.89514952985,9135.172474836409
19,5503.752672855985,12281.731882835616,8221.655227352769,5503.752672855984,10048.689722320049,8221.655227352767,6726.808822379537,18346.78466448284,18346.784664482835,10048.68972232005
20,6054.127940141583,13509.905071119178,9043.820750088045,6054.127940141582,11053.558694552054,9043.820750088043,6054.127940141583,16512.106198034555,16512.10619803455,11053.558694552055
21,5448.715146127425,14860.895578231095,8139.438675079241,6659.54073415574,12158.914564007258,8139.438675079239,5448.715146127425,18163.31681783801,14860.895578231095,9948.20282509685
22,4903.843631514683,16346.985136054205,8953.382542587166,5993.586660740166,13374.806020407985,7325.4948075713155,4903.843631514683,16346.985136054209,16346.985136054205,10943.023107606536
23,4413.4592683632145,14712.286622448784,8058.044288328449,5394.227994666149,12037.325418367185,8058.044288328447,5394.227994666151,17981.68364965963,14712.286622448784,12037.325418367189
24,4854.805195199536,13241.057960203905,7252.239859495604,5933.6507941327645,13241.057960203903,8863.84871716129,5933.650794132766,19779.852014625594,13241.057960203905,10833.59287653047
25,5340.285714719489,14565.163756224296,6527.015873546044,5340.285714719488,14565.163756224294,7977.4638454451615,6527.015873546043,21757.837216088155,11916.952164183514,9750.233588877423
Lose,,,,,,,,,,
Win,,,,,,,,,,
