,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0
0,10000,1000.0,0.0,H,T,Lose,0,1,,0,10000,1000.0,0.0,H,T,Lose,0,1,,0,10000,1000.0,1.0,H,H,Win,1,0,,0,10000,1000.0,1.0,H,H,Win,1,0,,0,10000,1000.0,1.0,H,H,Win,1,0,,0,10000,1000.0,1.0,H,H,Win,1,0,,0,10000,1000.0,0.0,H,T,Lose,0,1,,0,10000,1000.0,1.0,H,H,Win,1,0,,0,10000,1000.0,0.0,H,T,Lose,0,1,,0,10000,1000.0,1.0,H,H,Win,1,0,
1,9000.0,900.0,0.5,T,H,Lose,1,1,,1,9000.0,900.0,0.5,T,H,Lose,1,1,,1,11000.0,1100.0,1.0,H,H,Win,2,0,,1,11000.0,1100.0,1.0,T,H,Lose,2,0,,1,11000.0,1100.0,0.5,H,T,Lose,1,1,,1,11000.0,1100.0,0.5,T,T,Win,1,1,,1,9000.0,900.0,0.0,T,T,Win,0,2,,1,11000.0,1100.0,1.0,H,H,Win,2,0,,1,9000.0,900.0,0.0,T,T,Win,0,2,,1,11000.0,1100.0,0.5,T,T,Win,1,1,
2,8100.0,810.0,0.3,T,T,Win,1,2,,2,8100.0,810.0,0.7,T,H,Lose,2,1,,2,12100.0,1210.0,1.0,H,H,Win,3,0,,2,9900.0,990.0,1.0,H,H,Win,3,0,,2,9900.0,990.0,0.3,T,T,Win,1,2,,2,12100.0,1210.0,0.7,T,H,Lose,2,1,,2,9900.0,990.0,0.0,T,T,Win,0,3,,2,12100.0,1210.0,0.7,H,T,Lose,2,1,,2,9900.0,990.0,0.3,T,H,Lose,1,2,,2,12100.0,1210.0,0.7,T,H,Lose,2,1,
3,8910.0,891.0,0.5,T,H,Lose,2,2,,3,7290.0,729.0,0.5,T,T,Win,2,2,,3,13310.0,1331.0,1.0,H,H,Win,4,0,,3,10890.0,1089.0,1.0,H,H,Win,4,0,,3,10890.0,1089.0,0.2,T,T,Win,1,3,,3,10890.0,1089.0,0.5,H,T,Lose,2,2,,3,10890.0,1089.0,0.2,T,H,Lose,1,3,,3,10890.0,1089.0,0.8,T,H,Lose,3,1,,3,8910.0,891.0,0.2,T,T,Win,1,3,,3,10890.0,1089.0,0.8,H,H,Win,3,1,
4,8019.0,801.9000000000001,0.4,T,T,Win,2,3,,4,8019.0,801.9000000000001,0.6,T,H,Lose,3,2,,4,14641.0,1464.1000000000001,1.0,H,H,Win,5,0,,4,11979.0,1197.9,1.0,H,H,Win,5,0,,4,11979.0,1197.9,0.2,T,T,Win,1,4,,4,9801.0,980.1,0.4,T,T,Win,2,3,,4,9801.0,980.1,0.2,T,T,Win,1,4,,4,9801.0,980.1,0.8,H,H,Win,4,1,,4,9801.0,980.1,0.4,T,H,Lose,2,3,,4,11979.0,1197.9,0.6,H,T,Lose,3,2,
5,8820.9,882.09,0.3,T,T,Win,2,4,,5,7217.1,721.71,0.5,H,T,Lose,3,3,,5,16105.1,1610.5100000000002,0.8,H,T,Lose,5,1,,5,13176.9,1317.69,0.8,H,T,Lose,5,1,,5,13176.9,1317.69,0.2,T,T,Win,1,5,,5,10781.1,1078.1100000000001,0.3,T,T,Win,2,4,,5,10781.1,1078.1100000000001,0.3,T,H,Lose,2,4,,5,10781.1,1078.1100000000001,0.7,H,T,Lose,4,2,,5,8820.9,882.09,0.3,T,T,Win,2,4,,5,10781.1,1078.1100000000001,0.5,T,T,Win,3,3,
6,9702.99,970.299,0.4,T,H,Lose,3,4,,6,6495.39,649.5390000000001,0.4,T,T,Win,3,4,,6,14494.59,1449.459,0.9,H,H,Win,6,1,,6,11859.21,1185.921,0.9,H,H,Win,6,1,,6,14494.59,1449.459,0.1,T,T,Win,1,6,,6,11859.210000000001,1185.921,0.4,T,H,Lose,3,4,,6,9702.99,970.299,0.3,T,T,Win,2,5,,6,9702.99,970.299,0.7,H,H,Win,5,2,,6,9702.99,970.299,0.3,T,T,Win,2,5,,6,11859.210000000001,1185.921,0.6,T,H,Lose,4,3,
7,8732.690999999999,873.2691,0.5,T,H,Lose,4,4,,7,7144.929,714.4929000000001,0.4,T,T,Win,3,5,,7,15944.049,1594.4049000000002,0.9,H,H,Win,7,1,,7,13045.131,1304.5131000000001,0.9,H,H,Win,7,1,,7,15944.049,1594.4049000000002,0.1,T,T,Win,1,7,,7,10673.289,1067.3289000000002,0.5,T,H,Lose,4,4,,7,10673.289,1067.3289000000002,0.2,T,T,Win,2,6,,7,10673.289,1067.3289000000002,0.6,H,T,Lose,5,3,,7,10673.289,1067.3289000000002,0.2,T,T,Win,2,6,,7,10673.289,1067.3289000000002,0.6,H,H,Win,5,3,
8,7859.421899999999,785.94219,0.4,T,T,Win,4,5,,8,7859.4219,785.9421900000001,0.3,T,T,Win,3,6,,8,17538.4539,1753.8453900000002,0.9,H,H,Win,8,1,,8,14349.6441,1434.96441,0.8,H,T,Lose,7,2,,8,17538.4539,1753.8453900000002,0.1,T,T,Win,1,8,,8,9605.9601,960.5960100000001,0.4,T,T,Win,4,5,,8,11740.617900000001,1174.0617900000002,0.3,T,H,Lose,3,6,,8,9605.9601,960.5960100000001,0.7,H,H,Win,6,3,,8,11740.617900000001,1174.0617900000002,0.3,T,H,Lose,3,6,,8,11740.617900000001,1174.0617900000002,0.7,H,H,Win,6,3,
9,8645.36409,864.5364089999999,0.4,T,T,Win,4,6,,9,8645.364090000001,864.5364090000002,0.4,T,H,Lose,4,6,,9,19292.29929,1929.229929,0.9,H,H,Win,9,1,,9,12914.679689999999,1291.467969,0.8,H,H,Win,8,2,,9,19292.29929,1929.229929,0.2,T,H,Lose,2,8,,9,10566.55611,1056.655611,0.5,T,H,Lose,5,5,,9,10566.556110000001,1056.6556110000001,0.4,T,H,Lose,4,6,,9,10566.55611,1056.655611,0.6,H,T,Lose,6,4,,9,10566.556110000001,1056.6556110000001,0.3,T,T,Win,3,7,,9,12914.67969,1291.4679690000003,0.7,H,H,Win,7,3,
10,9509.900499,950.9900499,0.5,T,H,Lose,5,6,,10,7780.827681000001,778.0827681000001,0.5,T,H,Lose,5,6,,10,21221.529219,2122.1529219,0.8,H,T,Lose,9,2,,10,14206.147658999998,1420.6147658999998,0.7,H,T,Lose,8,3,,10,17363.069360999998,1736.3069360999998,0.3,T,H,Lose,3,8,,10,9509.900499,950.9900499,0.5,T,T,Win,5,6,,10,9509.900499000001,950.9900499000001,0.4,T,T,Win,4,7,,10,9509.900499,950.9900499,0.6,H,H,Win,7,4,,10,11623.211721000001,1162.3211721000002,0.3,T,T,Win,3,8,,10,14206.147659000002,1420.6147659000003,0.6,H,T,Lose,7,4,
