,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0
0,10000,500.0,0.0,H,T,Lose,0,1,,0,10000,500.0,0.0,H,T,Lose,0,1,,0,10000,500.0,1.0,H,H,Win,1,0,,0,10000,500.0,0.0,H,T,Lose,0,1,,0,10000,500.0,1.0,H,H,Win,1,0,,0,10000,500.0,1.0,H,H,Win,1,0,,0,10000,500.0,1.0,H,H,Win,1,0,,0,10000,500.0,0.0,H,T,Lose,0,1,,0,10000,500.0,1.0,H,H,Win,1,0,,0,10000,500.0,1.0,H,H,Win,1,0,
1,9500.0,475.0,0.0,T,T,Win,0,2,,1,9500.0,475.0,0.5,T,H,Lose,1,1,,1,10500.0,525.0,0.5,H,T,Lose,1,1,,1,9500.0,475.0,0.5,T,H,Lose,1,1,,1,10500.0,525.0,1.0,T,H,Lose,2,0,,1,10500.0,525.0,1.0,T,H,Lose,2,0,,1,10500.0,525.0,1.0,T,H,Lose,2,0,,1,9500.0,475.0,0.5,T,H,Lose,1,1,,1,10500.0,525.0,0.5,T,T,Win,1,1,,1,10500.0,525.0,0.5,T,T,Win,1,1,
2,9975.0,498.75,0.0,T,T,Win,0,3,,2,9025.0,451.25,0.3,T,T,Win,1,2,,2,9975.0,498.75,0.3,T,T,Win,1,2,,2,9025.0,451.25,0.3,T,T,Win,1,2,,2,9975.0,498.75,1.0,H,H,Win,3,0,,2,9975.0,498.75,0.7,H,T,Lose,2,1,,2,9975.0,498.75,1.0,H,H,Win,3,0,,2,9025.0,451.25,0.3,T,T,Win,1,2,,2,11025.0,551.25,0.3,T,T,Win,1,2,,2,11025.0,551.25,0.3,T,T,Win,1,2,
3,10473.75,523.6875,0.2,T,H,Lose,1,3,,3,9476.25,473.8125,0.2,T,T,Win,1,3,,3,10473.75,523.6875,0.2,T,T,Win,1,3,,3,9476.25,473.8125,0.5,T,H,Lose,2,2,,3,10473.75,523.6875,1.0,H,H,Win,4,0,,3,9476.25,473.8125,0.8,T,H,Lose,3,1,,3,10473.75,523.6875,0.8,H,T,Lose,3,1,,3,9476.25,473.8125,0.5,T,H,Lose,2,2,,3,11576.25,578.8125,0.5,T,H,Lose,2,2,,3,11576.25,578.8125,0.2,T,T,Win,1,3,
4,9950.0625,497.503125,0.4,T,H,Lose,2,3,,4,9950.0625,497.503125,0.4,T,H,Lose,2,3,,4,10997.4375,549.871875,0.4,T,H,Lose,2,3,,4,9002.4375,450.12187500000005,0.4,T,T,Win,2,3,,4,10997.4375,549.871875,0.8,H,T,Lose,4,1,,4,9002.4375,450.12187500000005,0.6,H,T,Lose,3,2,,4,9950.0625,497.503125,0.8,H,H,Win,4,1,,4,9002.4375,450.12187500000005,0.4,T,T,Win,2,3,,4,10997.4375,549.871875,0.4,T,T,Win,2,3,,4,12155.0625,607.7531250000001,0.2,T,T,Win,1,4,
5,9452.559375,472.62796875000004,0.5,T,H,Lose,3,3,,5,9452.559375,472.62796875000004,0.5,T,H,Lose,3,3,,5,10447.565625,522.37828125,0.5,T,H,Lose,3,3,,5,9452.559375,472.62796875000004,0.3,T,T,Win,2,4,,5,10447.565625,522.37828125,0.8,H,H,Win,5,1,,5,8552.315625,427.61578125,0.5,T,T,Win,3,3,,5,10447.565625,522.37828125,0.7,H,T,Lose,4,2,,5,9452.559375,472.62796875000004,0.3,T,T,Win,2,4,,5,11547.309375,577.3654687500001,0.5,T,H,Lose,3,3,,5,12762.815625,638.14078125,0.3,T,H,Lose,2,4,
6,8979.931406250002,448.9965703125001,0.6,T,H,Lose,4,3,,6,8979.931406250002,448.9965703125001,0.6,T,H,Lose,4,3,,6,9925.18734375,496.2593671875,0.6,T,H,Lose,4,3,,6,9925.18734375,496.2593671875,0.3,T,T,Win,2,5,,6,10969.943906249999,548.4971953124999,0.9,H,H,Win,6,1,,6,8979.93140625,448.9965703125,0.6,T,H,Lose,4,3,,6,9925.18734375,496.2593671875,0.7,H,H,Win,5,2,,6,9925.18734375,496.2593671875,0.3,T,T,Win,2,5,,6,10969.94390625,548.4971953125,0.6,T,H,Lose,4,3,,6,12124.67484375,606.2337421875,0.3,T,T,Win,2,5,
7,8530.934835937502,426.5467417968751,0.6,H,H,Win,5,3,,7,8530.934835937502,426.5467417968751,0.6,T,H,Lose,5,3,,7,9428.9279765625,471.446398828125,0.5,H,T,Lose,4,4,,7,10421.4467109375,521.072335546875,0.2,T,T,Win,2,6,,7,11518.4411015625,575.922055078125,0.9,H,H,Win,7,1,,7,8530.9348359375,426.54674179687504,0.5,T,T,Win,4,4,,7,10421.4467109375,521.072335546875,0.6,H,T,Lose,5,3,,7,10421.4467109375,521.072335546875,0.2,T,T,Win,2,6,,7,10421.4467109375,521.072335546875,0.5,H,T,Lose,4,4,,7,12730.908585937499,636.545429296875,0.4,T,H,Lose,3,5,
8,8957.481577734377,447.8740788867189,0.7,H,H,Win,6,3,,8,8104.388094140627,405.21940470703134,0.7,H,H,Win,6,3,,8,8957.481577734376,447.8740788867188,0.6,T,H,Lose,5,4,,8,10942.519046484374,547.1259523242187,0.2,T,T,Win,2,7,,8,12094.363156640624,604.7181578320312,0.8,H,T,Lose,7,2,,8,8957.481577734376,447.8740788867188,0.4,T,T,Win,4,5,,8,9900.374375390626,495.0187187695313,0.7,H,H,Win,6,3,,8,10942.519046484374,547.1259523242187,0.2,T,T,Win,2,7,,8,9900.374375390626,495.0187187695313,0.6,T,H,Lose,5,4,,8,12094.363156640624,604.7181578320312,0.3,T,T,Win,3,6,
9,9405.355656621095,470.2677828310548,0.7,H,H,Win,7,3,,9,8509.607498847658,425.4803749423829,0.7,H,H,Win,7,3,,9,8509.607498847658,425.4803749423829,0.5,H,T,Lose,5,5,,9,11489.644998808593,574.4822499404297,0.3,T,H,Lose,3,7,,9,11489.644998808593,574.4822499404297,0.8,H,H,Win,8,2,,9,9405.355656621094,470.2677828310547,0.5,T,H,Lose,5,5,,9,10395.393094160157,519.7696547080079,0.6,H,T,Lose,6,4,,9,11489.644998808593,574.4822499404297,0.3,T,H,Lose,3,7,,9,9405.355656621094,470.2677828310547,0.6,H,H,Win,6,4,,9,12699.081314472654,634.9540657236328,0.4,T,H,Lose,4,6,
10,9875.62343945215,493.7811719726076,0.6,H,T,Lose,7,4,,10,8935.08787379004,446.754393689502,0.7,H,H,Win,8,3,,10,8084.127123905275,404.20635619526377,0.5,T,T,Win,5,6,,10,10915.162748868164,545.7581374434083,0.4,T,H,Lose,4,7,,10,12064.127248749022,603.2063624374512,0.8,H,H,Win,9,2,,10,8935.087873790038,446.75439368950197,0.5,H,T,Lose,5,6,,10,9875.623439452149,493.78117197260747,0.6,T,H,Lose,7,4,,10,10915.162748868164,545.7581374434083,0.3,T,T,Win,3,8,,10,9875.623439452149,493.78117197260747,0.5,H,T,Lose,6,5,,10,12064.127248749022,603.2063624374512,0.4,T,T,Win,4,7,
11,9381.842267479544,469.0921133739772,0.6,H,T,Lose,7,5,,11,9381.842267479542,469.0921133739771,0.7,H,T,Lose,8,4,,11,8488.333480100539,424.41667400502695,0.5,T,H,Lose,6,6,,11,10369.404611424756,518.4702305712378,0.4,T,H,Lose,5,7,,11,12667.333611186474,633.3666805593238,0.8,H,H,Win,10,2,,11,8488.333480100537,424.41667400502683,0.5,T,H,Lose,6,6,,11,9381.842267479542,469.0921133739771,0.7,H,H,Win,8,4,,11,11460.920886311573,573.0460443155787,0.3,T,H,Lose,4,8,,11,9381.842267479542,469.0921133739771,0.6,H,H,Win,7,5,,11,12667.333611186474,633.3666805593238,0.4,T,H,Lose,5,7,
12,8912.750154105566,445.6375077052783,0.6,H,H,Win,8,5,,12,8912.750154105564,445.63750770527827,0.7,H,H,Win,9,4,,12,8063.916806095512,403.19584030477563,0.5,T,T,Win,6,7,,12,9850.934380853518,492.54671904267593,0.5,T,H,Lose,6,7,,12,13300.700291745798,665.0350145872899,0.8,H,H,Win,11,2,,12,8063.91680609551,403.1958403047755,0.5,T,H,Lose,7,6,,12,9850.93438085352,492.546719042676,0.6,H,T,Lose,8,5,,12,10887.874841995994,544.3937420997997,0.4,T,H,Lose,5,8,,12,9850.93438085352,492.546719042676,0.6,T,H,Lose,8,5,,12,12033.96693062715,601.6983465313575,0.4,T,T,Win,5,8,
13,9358.387661810844,467.9193830905422,0.6,H,H,Win,9,5,,13,9358.387661810842,467.91938309054217,0.7,H,H,Win,10,4,,13,8467.112646400288,423.3556323200144,0.5,T,H,Lose,7,7,,13,9358.387661810842,467.91938309054217,0.4,T,T,Win,6,8,,13,13965.735306333088,698.2867653166545,0.9,H,H,Win,12,2,,13,7660.720965790734,383.0360482895367,0.5,H,T,Lose,7,7,,13,9358.387661810844,467.9193830905422,0.6,H,T,Lose,8,6,,13,10343.481099896195,517.1740549948098,0.4,T,T,Win,5,9,,13,9358.387661810844,467.9193830905422,0.6,H,T,Lose,8,6,,13,12635.665277158507,631.7832638579254,0.4,T,T,Win,5,9,
14,9826.307044901387,491.31535224506933,0.6,H,T,Lose,9,6,,14,9826.307044901385,491.3153522450693,0.7,H,T,Lose,10,5,,14,8043.757014080274,402.1878507040137,0.5,H,T,Lose,7,8,,14,9826.307044901385,491.3153522450693,0.4,T,T,Win,6,9,,14,14664.022071649742,733.2011035824871,0.9,H,H,Win,13,2,,14,7277.684917501198,363.8842458750599,0.5,T,H,Lose,8,7,,14,8890.468278720302,444.5234139360151,0.6,H,H,Win,9,6,,14,10860.655154891005,543.0327577445503,0.4,T,H,Lose,6,9,,14,8890.468278720302,444.5234139360151,0.5,T,T,Win,8,7,,14,13267.448541016433,663.3724270508217,0.4,T,H,Lose,6,9,
15,9334.991692656316,466.74958463281587,0.6,H,T,Lose,9,7,,15,9334.991692656316,466.74958463281587,0.7,H,H,Win,11,5,,15,7641.56916337626,382.07845816881303,0.5,T,H,Lose,8,8,,15,10317.622397146453,515.8811198573227,0.4,T,H,Lose,7,9,,15,15397.22317523223,769.8611587616115,0.9,H,H,Win,14,2,,15,6913.800671626138,345.6900335813069,0.6,H,H,Win,9,7,,15,9334.991692656316,466.74958463281587,0.6,H,T,Lose,9,7,,15,10317.622397146455,515.8811198573228,0.4,T,T,Win,6,10,,15,9334.991692656316,466.74958463281587,0.6,H,H,Win,9,7,,15,12604.076113965612,630.2038056982806,0.4,T,H,Lose,7,9,
16,8868.2421080235,443.41210540117504,0.6,H,H,Win,10,7,,16,9801.741277289133,490.0870638644567,0.6,H,T,Lose,11,6,,16,7259.490705207447,362.97453526037236,0.5,H,T,Lose,8,9,,16,9801.741277289131,490.0870638644566,0.5,T,H,Lose,8,9,,16,16167.08433399384,808.3542166996921,0.9,H,H,Win,15,2,,16,7259.490705207445,362.97453526037225,0.5,T,T,Win,9,8,,16,8868.2421080235,443.41210540117504,0.6,T,H,Lose,10,7,,16,10833.503517003777,541.6751758501889,0.4,T,H,Lose,7,10,,16,9801.741277289133,490.0870638644567,0.6,H,H,Win,10,7,,16,11973.872308267331,598.6936154133666,0.5,T,H,Lose,8,9,
17,9311.654213424676,465.5827106712338,0.6,H,T,Lose,10,8,,17,9311.654213424676,465.5827106712338,0.7,H,H,Win,12,6,,17,6896.516169947075,344.82580849735376,0.5,T,H,Lose,9,9,,17,9311.654213424674,465.5827106712337,0.4,T,T,Win,8,10,,17,16975.438550693532,848.7719275346767,0.8,H,T,Lose,15,3,,17,7622.465240467817,381.1232620233909,0.6,T,H,Lose,10,8,,17,8424.830002622324,421.24150013111625,0.6,H,T,Lose,10,8,,17,10291.828341153589,514.5914170576795,0.4,T,H,Lose,8,10,,17,10291.82834115359,514.5914170576796,0.6,H,H,Win,11,7,,17,11375.178692853964,568.7589346426983,0.4,T,T,Win,8,10,
