,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss
0,10000,7500.0,0,0,H,0.0,Lose,1,T,,10000,7500.0,1,0,H,1.0,Win,0,H,,10000,7500.0,1,0,H,1.0,Win,0,H,,10000,7500.0,1,0,H,1.0,Win,0,H,,10000,7500.0,1,0,H,1.0,Win,0,H,,10000,7500.0,1,0,H,1.0,Win,0,H,,10000,7500.0,1,0,H,1.0,Win,0,H,,10000,7500.0,0,0,H,0.0,Lose,1,T,,10000,7500.0,0,0,H,0.0,Lose,1,T,,10000,7500.0,1,0,H,1.0,Win,0,H
1,2500.0,1875.0,1,1,T,0.5,Lose,1,H,,17500.0,13125.0,1,1,T,0.5,Win,1,T,,17500.0,13125.0,1,1,T,0.5,Win,1,T,,17500.0,13125.0,1,1,T,0.5,Win,1,T,,17500.0,13125.0,1,1,T,0.5,Win,1,T,,17500.0,13125.0,2,1,T,1.0,Lose,0,H,,17500.0,13125.0,1,1,T,0.5,Win,1,T,,2500.0,1875.0,1,1,T,0.5,Lose,1,H,,2500.0,1875.0,0,1,T,0.0,Win,2,T,,17500.0,13125.0,2,1,T,1.0,Lose,0,H
2,625.0,468.75,2,2,T,0.7,Lose,1,H,,30625.0,22968.75,1,2,T,0.3,Win,2,T,,30625.0,22968.75,2,2,T,0.7,Lose,1,H,,30625.0,22968.75,1,2,T,0.3,Win,2,T,,30625.0,22968.75,1,2,T,0.3,Win,2,T,,4375.0,3281.25,3,2,H,1.0,Win,0,H,,30625.0,22968.75,2,2,T,0.7,Lose,1,H,,625.0,468.75,2,2,T,0.7,Lose,1,H,,4375.0,3281.25,1,2,T,0.3,Lose,2,H,,4375.0,3281.25,3,2,H,1.0,Win,0,H
3,156.25,117.1875,2,3,T,0.5,Win,2,T,,53593.75,40195.3125,1,3,T,0.2,Win,3,T,,7656.25,5742.1875,2,3,T,0.5,Win,2,T,,53593.75,40195.3125,1,3,T,0.2,Win,3,T,,53593.75,40195.3125,2,3,T,0.5,Lose,2,H,,7656.25,5742.1875,4,3,H,1.0,Win,0,H,,7656.25,5742.1875,2,3,T,0.5,Win,2,T,,156.25,117.1875,3,3,T,0.8,Lose,1,H,,1093.75,820.3125,1,3,T,0.2,Win,3,T,,7656.25,5742.1875,3,3,H,0.8,Lose,1,T
4,273.4375,205.078125,3,4,T,0.6,Lose,2,H,,93789.0625,70341.796875,2,4,T,0.4,Lose,3,H,,13398.4375,10048.828125,2,4,T,0.4,Win,3,T,,93789.0625,70341.796875,2,4,T,0.4,Lose,3,H,,13398.4375,10048.828125,2,4,T,0.4,Win,3,T,,13398.4375,10048.828125,5,4,H,1.0,Win,0,H,,13398.4375,10048.828125,2,4,T,0.4,Win,3,T,,39.0625,29.296875,4,4,H,0.8,Win,1,H,,1914.0625,1435.546875,1,4,T,0.2,Win,4,T,,1914.0625,1435.546875,4,4,H,0.8,Win,1,H
5,68.359375,51.26953125,3,5,T,0.5,Win,3,T,,23447.265625,17585.44921875,3,5,T,0.5,Lose,3,H,,23447.265625,17585.44921875,2,5,T,0.3,Win,4,T,,23447.265625,17585.44921875,2,5,T,0.3,Win,4,T,,23447.265625,17585.44921875,3,5,T,0.5,Lose,3,H,,23447.265625,17585.44921875,6,5,H,1.0,Win,0,H,,23447.265625,17585.44921875,2,5,T,0.3,Win,4,T,,68.359375,51.26953125,5,5,H,0.8,Win,1,H,,3349.609375,2512.20703125,1,5,T,0.2,Win,5,T,,3349.609375,2512.20703125,5,5,H,0.8,Win,1,H
6,119.62890625,89.7216796875,4,6,T,0.6,Lose,3,H,,5861.81640625,4396.3623046875,4,6,T,0.6,Lose,3,H,,41032.71484375,30774.5361328125,3,6,T,0.4,Lose,4,H,,41032.71484375,30774.5361328125,2,6,T,0.3,Win,5,T,,5861.81640625,4396.3623046875,4,6,T,0.6,Lose,3,H,,41032.71484375,30774.5361328125,7,6,H,1.0,Win,0,H,,41032.71484375,30774.5361328125,2,6,T,0.3,Win,5,T,,119.62890625,89.7216796875,5,6,H,0.7,Lose,2,T,,5861.81640625,4396.3623046875,1,6,T,0.1,Win,6,T,,5861.81640625,4396.3623046875,5,6,H,0.7,Lose,2,T
7,29.9072265625,22.430419921875,5,7,T,0.6,Lose,3,H,,1465.4541015625,1099.090576171875,4,7,T,0.5,Win,4,T,,10258.1787109375,7693.634033203125,4,7,T,0.5,Lose,4,H,,71807.2509765625,53855.438232421875,2,7,T,0.2,Win,6,T,,1465.4541015625,1099.090576171875,4,7,T,0.5,Win,4,T,,71807.2509765625,53855.438232421875,8,7,H,1.0,Win,0,H,,71807.2509765625,53855.438232421875,2,7,T,0.2,Win,6,T,,29.9072265625,22.430419921875,5,7,H,0.6,Lose,3,T,,10258.1787109375,7693.634033203125,2,7,T,0.2,Lose,6,H,,1465.4541015625,1099.090576171875,6,7,H,0.8,Win,2,H
8,7.476806640625,5.60760498046875,5,8,H,0.6,Lose,4,T,,2564.544677734375,1923.4085083007812,5,8,T,0.6,Lose,4,H,,2564.544677734375,1923.4085083007812,4,8,T,0.4,Win,5,T,,125662.68920898438,94247.01690673828,2,8,T,0.2,Win,7,T,,2564.544677734375,1923.4085083007812,5,8,T,0.6,Lose,4,H,,125662.68920898438,94247.01690673828,9,8,H,1.0,Win,0,H,,125662.68920898438,94247.01690673828,2,8,T,0.2,Win,7,T,,7.476806640625,5.60760498046875,5,8,H,0.6,Lose,4,T,,2564.544677734375,1923.4085083007812,3,8,T,0.3,Lose,6,H,,2564.544677734375,1923.4085083007812,6,8,H,0.7,Lose,3,T
9,1.86920166015625,1.4019012451171875,6,9,T,0.6,Lose,4,H,,641.1361694335938,480.8521270751953,6,9,T,0.6,Lose,4,H,,4487.953186035156,3365.964889526367,4,9,T,0.4,Win,6,T,,219909.70611572266,164932.279586792,3,9,T,0.3,Lose,7,H,,641.1361694335938,480.8521270751953,6,9,T,0.6,Lose,4,H,,219909.70611572266,164932.279586792,10,9,H,1.0,Win,0,H,,219909.70611572266,164932.279586792,3,9,T,0.3,Lose,7,H,,1.86920166015625,1.4019012451171875,6,9,T,0.6,Lose,4,H,,641.1361694335938,480.8521270751953,4,9,T,0.4,Lose,6,H,,641.1361694335938,480.8521270751953,6,9,H,0.6,Lose,4,T
10,0.4673004150390625,0.3504753112792969,7,10,T,0.6,Lose,4,H,,160.28404235839844,120.21303176879883,6,10,T,0.5,Win,5,T,,7853.918075561523,5890.438556671143,5,10,T,0.5,Lose,6,H,,54977.426528930664,41233.069896698,3,10,T,0.3,Win,8,T,,160.28404235839844,120.21303176879883,6,10,T,0.5,Win,5,T,,384841.98570251465,288631.489276886,11,10,H,1.0,Win,0,H,,54977.426528930664,41233.069896698,4,10,T,0.4,Lose,7,H,,0.4673004150390625,0.3504753112792969,6,10,T,0.5,Win,5,T,,160.28404235839844,120.21303176879883,5,10,T,0.5,Lose,6,H,,160.28404235839844,120.21303176879883,6,10,T,0.5,Win,5,T
11,0.11682510375976562,0.08761882781982422,8,11,H,0.7,Win,4,H,,280.49707412719727,210.37280559539795,7,11,T,0.6,Lose,5,H,,1963.4795188903809,1472.6096391677856,5,11,T,0.4,Win,7,T,,96210.49642562866,72157.8723192215,3,11,T,0.2,Win,9,T,,280.49707412719727,210.37280559539795,7,11,T,0.6,Lose,5,H,,673473.4749794006,505105.1062345505,11,11,H,0.9,Lose,1,T,,13744.356632232666,10308.2674741745,5,11,T,0.4,Lose,7,H,,0.8177757263183594,0.6133317947387695,7,11,T,0.6,Lose,5,H,,40.07101058959961,30.053257942199707,6,11,T,0.5,Lose,6,H,,280.49707412719727,210.37280559539795,7,11,T,0.6,Lose,5,H
12,0.20444393157958984,0.15333294868469238,9,12,H,0.7,Win,4,H,,70.12426853179932,52.59320139884949,8,12,T,0.6,Lose,5,H,,3436.0891580581665,2577.066868543625,6,12,T,0.5,Lose,7,H,,168368.36874485016,126276.27655863762,3,12,T,0.2,Win,10,T,,70.12426853179932,52.59320139884949,7,12,T,0.5,Win,6,T,,168368.36874485016,126276.27655863762,11,12,H,0.8,Lose,2,T,,3436.0891580581665,2577.066868543625,6,12,T,0.5,Lose,7,H,,0.20444393157958984,0.15333294868469238,8,12,T,0.6,Lose,5,H,,10.017752647399902,7.513314485549927,7,12,T,0.5,Lose,6,H,,70.12426853179932,52.59320139884949,7,12,T,0.5,Win,6,T
