,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount
0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1,5000.0,15000.0,15000.0,5000.0,15000.0,15000.0,5000.0,15000.0,15000.0,15000.0
2,2500.0,7500.0,22500.0,7500.0,22500.0,7500.0,7500.0,22500.0,7500.0,7500.0
3,3750.0,11250.0,33750.0,3750.0,33750.0,11250.0,11250.0,11250.0,3750.0,11250.0
4,1875.0,5625.0,16875.0,5625.0,50625.0,5625.0,16875.0,5625.0,5625.0,16875.0
5,937.5,2812.5,8437.5,2812.5,25312.5,8437.5,25312.5,8437.5,8437.5,8437.5
6,468.75,1406.25,4218.75,1406.25,37968.75,12656.25,12656.25,4218.75,12656.25,12656.25
7,703.125,2109.375,6328.125,703.125,18984.375,18984.375,6328.125,2109.375,6328.125,18984.375
8,351.5625,3164.0625,9492.1875,351.5625,28476.5625,28476.5625,3164.0625,1054.6875,9492.1875,28476.5625
9,527.34375,1582.03125,4746.09375,175.78125,14238.28125,42714.84375,4746.09375,1582.03125,14238.28125,14238.28125
10,263.671875,2373.046875,7119.140625,87.890625,21357.421875,21357.421875,7119.140625,791.015625,21357.421875,7119.140625
11,131.8359375,3559.5703125,10678.7109375,43.9453125,32036.1328125,10678.7109375,10678.7109375,1186.5234375,32036.1328125,3559.5703125
12,65.91796875,5339.35546875,5339.35546875,65.91796875,48054.19921875,5339.35546875,5339.35546875,1779.78515625,16018.06640625,1779.78515625
13,32.958984375,2669.677734375,8009.033203125,32.958984375,24027.099609375,8009.033203125,8009.033203125,889.892578125,24027.099609375,889.892578125
14,16.4794921875,1334.8388671875,4004.5166015625,49.4384765625,36040.6494140625,12013.5498046875,4004.5166015625,1334.8388671875,12013.5498046875,444.9462890625
15,24.71923828125,667.41943359375,2002.25830078125,74.15771484375,18020.32470703125,18020.32470703125,2002.25830078125,2002.25830078125,6006.77490234375,222.47314453125
16,12.359619140625,1001.129150390625,3003.387451171875,111.236572265625,27030.487060546875,27030.487060546875,1001.129150390625,3003.387451171875,3003.387451171875,111.236572265625
17,18.5394287109375,500.5645751953125,4505.0811767578125,55.6182861328125,13515.243530273438,13515.243530273438,500.5645751953125,4505.0811767578125,1501.6937255859375,166.8548583984375
18,9.26971435546875,750.8468627929688,2252.5405883789062,83.42742919921875,6757.621765136719,20272.865295410156,250.28228759765625,2252.5405883789062,750.8468627929688,83.42742919921875
19,13.904571533203125,1126.2702941894531,1126.2702941894531,41.713714599609375,10136.432647705078,10136.432647705078,125.14114379882812,1126.2702941894531,1126.2702941894531,41.713714599609375
20,6.9522857666015625,563.1351470947266,563.1351470947266,62.57057189941406,15204.648971557617,15204.648971557617,187.7117156982422,1689.4054412841797,563.1351470947266,20.856857299804688
21,3.4761428833007812,281.5675735473633,844.7027206420898,93.8558578491211,22806.973457336426,7602.324485778809,281.5675735473633,844.7027206420898,844.7027206420898,10.428428649902344
22,1.7380714416503906,140.78378677368164,1267.0540809631348,140.78378677368164,34210.46018600464,3801.1622428894043,140.78378677368164,1267.0540809631348,422.3513603210449,15.642642974853516
23,0.8690357208251953,211.17568016052246,633.5270404815674,211.17568016052246,17105.23009300232,1900.5811214447021,211.17568016052246,1900.5811214447021,633.5270404815674,7.821321487426758
24,0.43451786041259766,105.58784008026123,950.2905607223511,105.58784008026123,25657.84513950348,2850.871682167053,105.58784008026123,950.2905607223511,316.7635202407837,11.731982231140137
25,0.6517767906188965,52.793920040130615,475.14528036117554,52.793920040130615,38486.76770925522,4276.30752325058,158.38176012039185,475.14528036117554,158.38176012039185,17.597973346710205
26,0.32588839530944824,26.396960020065308,712.7179205417633,79.19088006019592,19243.38385462761,6414.46128487587,79.19088006019592,237.57264018058777,237.57264018058777,8.798986673355103
27,0.16294419765472412,39.59544003009796,1069.076880812645,118.78632009029388,9621.691927313805,9621.691927313805,39.59544003009796,356.35896027088165,118.78632009029388,13.198480010032654
28,0.24441629648208618,59.39316004514694,534.5384404063225,59.39316004514694,14432.537890970707,14432.537890970707,59.39316004514694,178.17948013544083,178.17948013544083,6.599240005016327
29,0.12220814824104309,89.08974006772041,267.26922020316124,29.69658002257347,21648.80683645606,7216.2689454853535,89.08974006772041,267.26922020316124,89.08974006772041,3.2996200025081635
30,0.18331222236156464,133.63461010158062,133.63461010158062,44.54487003386021,10824.40341822803,10824.40341822803,44.54487003386021,400.90383030474186,44.54487003386021,1.6498100012540817
31,0.09165611118078232,66.81730505079031,66.81730505079031,22.272435016930103,5412.201709114015,5412.201709114015,22.272435016930103,601.3557454571128,22.272435016930103,0.8249050006270409
32,0.04582805559039116,100.22595757618546,100.22595757618546,11.136217508465052,2706.1008545570076,8118.302563671023,11.136217508465052,902.0336181856692,11.136217508465052,0.41245250031352043
33,0.06874208338558674,50.11297878809273,50.11297878809273,5.568108754232526,4059.1512818355113,4059.1512818355113,5.568108754232526,1353.0504272785038,16.704326262697577,0.6186787504702806
34,0.10311312507838011,25.056489394046366,75.1694681821391,2.784054377116263,2029.5756409177557,2029.5756409177557,2.784054377116263,2029.5756409177557,8.352163131348789,0.3093393752351403
35,0.15466968761757016,37.58473409106955,112.75420227320865,1.3920271885581315,1014.7878204588778,1014.7878204588778,1.3920271885581315,1014.7878204588778,12.528244697023183,0.4640090628527105
36,0.23200453142635524,56.377101136604324,56.377101136604324,2.088040782837197,1522.1817306883167,507.3939102294389,0.6960135942790657,1522.1817306883167,18.792367045534775,0.6960135942790657
37,0.11600226571317762,28.188550568302162,28.188550568302162,1.0440203914185986,2283.272596032475,761.0908653441584,0.34800679713953286,761.0908653441584,9.396183522767387,1.0440203914185986
38,0.17400339856976643,14.094275284151081,14.094275284151081,0.5220101957092993,3424.9088940487127,380.5454326720792,0.5220101957092993,1141.6362980162376,14.094275284151081,0.5220101957092993
39,0.26100509785464965,7.0471376420755405,21.14141292622662,0.26100509785464965,1712.4544470243563,190.2727163360396,0.26100509785464965,570.8181490081188,21.14141292622662,0.7830152935639489
40,0.39150764678197447,10.57070646311331,31.712119389339932,0.39150764678197447,2568.6816705365345,285.4090745040594,0.39150764678197447,285.4090745040594,10.57070646311331,0.39150764678197447
41,0.19575382339098724,15.856059694669966,47.5681790840099,0.5872614701729617,3853.0225058048018,142.7045372520297,0.5872614701729617,142.7045372520297,15.856059694669966,0.5872614701729617
42,0.09787691169549362,23.78408954200495,71.35226862601485,0.8808922052594426,5779.533758707203,214.05680587804454,0.29363073508648085,71.35226862601485,7.928029847334983,0.8808922052594426
43,0.04893845584774681,11.892044771002475,35.676134313007424,1.3213383078891638,8669.300638060804,321.0852088170668,0.14681536754324043,35.676134313007424,11.892044771002475,1.3213383078891638
44,0.024469227923873405,17.838067156503712,53.514201469511136,1.9820074618337458,4334.650319030402,481.6278132256002,0.07340768377162021,17.838067156503712,17.838067156503712,1.9820074618337458
45,0.03670384188581011,26.757100734755568,26.757100734755568,0.9910037309168729,2167.325159515201,722.4417198384003,0.03670384188581011,8.919033578251856,8.919033578251856,0.9910037309168729
46,0.018351920942905053,40.13565110213335,40.13565110213335,0.49550186545843644,1083.6625797576005,1083.6625797576005,0.018351920942905053,4.459516789125928,13.378550367377784,0.49550186545843644
47,0.009175960471452527,60.20347665320003,60.20347665320003,0.7432527981876547,541.8312898788002,541.8312898788002,0.009175960471452527,2.229758394562964,6.689275183688892,0.24775093272921822
