,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss
0,10000,100.0,0,0,H,0.0,Lose,1,T,,10000,100.0,0,0,H,0.0,Lose,1,T,,10000,100.0,0,0,H,0.0,Lose,1,T,,10000,100.0,1,0,H,1.0,Win,0,H,,10000,100.0,0,0,H,0.0,Lose,1,T,,10000,100.0,1,0,H,1.0,Win,0,H,,10000,100.0,1,0,H,1.0,Win,0,H,,10000,100.0,0,0,H,0.0,Lose,1,T,,10000,100.0,1,0,H,1.0,Win,0,H,,10000,100.0,1,0,H,1.0,Win,0,H
1,9900.0,99.0,0,1,T,0.0,Win,2,T,,9900.0,99.0,1,1,T,0.5,Lose,1,H,,9900.0,99.0,1,1,T,0.5,Lose,1,H,,10100.0,101.0,1,1,T,0.5,Win,1,T,,9900.0,99.0,0,1,T,0.0,Win,2,T,,10100.0,101.0,1,1,T,0.5,Win,1,T,,10100.0,101.0,1,1,T,0.5,Win,1,T,,9900.0,99.0,1,1,T,0.5,Lose,1,H,,10100.0,101.0,2,1,T,1.0,Lose,0,H,,10100.0,101.0,2,1,T,1.0,Lose,0,H
2,9999.0,99.99000000000001,0,2,T,0.0,Win,3,T,,9801.0,98.01,2,2,T,0.7,Lose,1,H,,9801.0,98.01,1,2,T,0.3,Win,2,T,,10201.0,102.01,1,2,T,0.3,Win,2,T,,9999.0,99.99000000000001,0,2,T,0.0,Win,3,T,,10201.0,102.01,1,2,T,0.3,Win,2,T,,10201.0,102.01,2,2,T,0.7,Lose,1,H,,9801.0,98.01,2,2,T,0.7,Lose,1,H,,9999.0,99.99000000000001,2,2,H,0.7,Lose,1,T,,9999.0,99.99000000000001,2,2,H,0.7,Lose,1,T
3,10098.99,100.9899,1,3,T,0.2,Lose,3,H,,9702.99,97.0299,2,3,T,0.5,Win,2,T,,9899.01,98.9901,1,3,T,0.2,Win,3,T,,10303.01,103.0301,1,3,T,0.2,Win,3,T,,10098.99,100.9899,0,3,T,0.0,Win,4,T,,10303.01,103.0301,2,3,T,0.5,Lose,2,H,,10098.99,100.9899,3,3,T,0.8,Lose,1,H,,9702.99,97.0299,3,3,T,0.8,Lose,1,H,,9899.01,98.9901,2,3,T,0.5,Win,2,T,,9899.01,98.9901,3,3,T,0.8,Lose,1,H
4,9998.0001,99.980001,1,4,T,0.2,Win,4,T,,9800.0199,98.000199,3,4,T,0.6,Lose,2,H,,9998.000100000001,99.98000100000002,2,4,T,0.4,Lose,3,H,,10406.0401,104.060401,2,4,T,0.4,Lose,3,H,,10199.9799,101.99979900000001,0,4,T,0.0,Win,5,T,,10199.9799,101.99979900000001,3,4,T,0.6,Lose,2,H,,9998.0001,99.980001,3,4,H,0.6,Lose,2,T,,9605.9601,96.059601,4,4,H,0.8,Win,1,H,,9998.000100000001,99.98000100000002,3,4,T,0.6,Lose,2,H,,9800.0199,98.000199,4,4,H,0.8,Win,1,H
5,10097.980101,100.97980100999999,1,5,T,0.2,Win,5,T,,9702.019701,97.02019700999999,3,5,T,0.5,Win,3,T,,9898.020099000001,98.98020099000001,3,5,T,0.5,Lose,3,H,,10301.979699,103.01979699,2,5,T,0.3,Win,4,T,,10301.979699,103.01979699,0,5,T,0.0,Win,6,T,,10097.980101000001,100.97980101000002,3,5,T,0.5,Win,3,T,,9898.020099,98.98020099,4,5,T,0.7,Lose,2,H,,9702.019701000001,97.02019701000002,4,5,H,0.7,Lose,2,T,,9898.020099000001,98.98020099000001,4,5,T,0.7,Lose,2,H,,9898.020099,98.98020099,5,5,H,0.8,Win,1,H
6,10198.95990201,101.9895990201,1,6,T,0.1,Win,6,T,,9799.03989801,97.9903989801,3,6,T,0.4,Win,4,T,,9799.039898010002,97.99039898010003,3,6,T,0.4,Win,4,T,,10404.99949599,104.0499949599,2,6,T,0.3,Win,5,T,,10404.99949599,104.0499949599,0,6,T,0.0,Win,7,T,,10198.959902010001,101.98959902010002,3,6,T,0.4,Win,4,T,,9799.03989801,97.9903989801,4,6,H,0.6,Lose,3,T,,9604.99950399,96.04999503990001,5,6,H,0.7,Win,2,H,,9799.039898010002,97.99039898010003,4,6,H,0.6,Lose,3,T,,9997.000299989999,99.97000299989999,6,6,H,0.9,Win,1,H
7,10300.9495010301,103.009495010301,1,7,T,0.1,Win,7,T,,9897.0302969901,98.97030296990101,4,7,T,0.5,Lose,4,H,,9897.030296990102,98.97030296990103,3,7,T,0.4,Win,5,T,,10509.0494909499,105.090494909499,3,7,T,0.4,Lose,5,H,,10509.0494909499,105.090494909499,1,7,T,0.1,Lose,7,H,,10300.949501030102,103.00949501030102,4,7,T,0.5,Lose,4,H,,9701.0494990299,97.010494990299,5,7,T,0.6,Lose,3,H,,9701.049499029901,97.01049499029901,5,7,H,0.6,Lose,3,T,,9701.049499029901,97.01049499029901,5,7,T,0.6,Lose,3,H,,10096.9703029899,100.969703029899,6,7,H,0.8,Lose,2,T
8,10403.958996040401,104.03958996040402,2,8,T,0.2,Lose,7,H,,9798.0599940202,97.980599940202,4,8,T,0.4,Win,5,T,,9996.000599960003,99.96000599960004,3,8,T,0.3,Win,6,T,,10403.958996040401,104.03958996040402,4,8,T,0.4,Lose,5,H,,10403.958996040401,104.03958996040402,1,8,T,0.1,Win,8,T,,10197.9400060198,101.979400060198,5,8,T,0.6,Lose,4,H,,9604.0390040396,96.040390040396,6,8,H,0.7,Win,3,H,,9604.039004039601,96.04039004039602,5,8,H,0.6,Lose,4,T,,9604.039004039601,96.04039004039602,5,8,H,0.6,Lose,4,T,,9996.00059996,99.9600059996,7,8,H,0.8,Win,2,H
9,10299.919406079996,102.99919406079997,3,9,T,0.3,Lose,7,H,,9896.0405939604,98.96040593960402,5,9,T,0.5,Lose,5,H,,10095.960605959603,100.95960605959603,3,9,T,0.3,Win,7,T,,10299.919406079996,102.99919406079997,5,9,T,0.5,Lose,5,H,,10507.998586000806,105.07998586000805,2,9,T,0.2,Lose,8,H,,10095.960605959603,100.95960605959603,6,9,T,0.6,Lose,4,H,,9700.079394079996,97.00079394079997,6,9,H,0.6,Lose,4,T,,9507.998613999205,95.07998613999206,5,9,T,0.5,Win,5,T,,9507.998613999205,95.07998613999206,6,9,T,0.6,Lose,4,H,,10095.960605959599,100.959606059596,8,9,H,0.8,Win,2,H
