,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss,0,Amount,Bet,Heads,Number,Predication,Probability,Result,Tails,Toss
0,10000,500.0,0,0,H,0.0,Lose,1,T,,10000,500.0,0,0,H,0.0,Lose,1,T,,10000,500.0,0,0,H,0.0,Lose,1,T,,10000,500.0,1,0,H,1.0,Win,0,H,,10000,500.0,1,0,H,1.0,Win,0,H,,10000,500.0,0,0,H,0.0,Lose,1,T,,10000,500.0,0,0,H,0.0,Lose,1,T,,10000,500.0,0,0,H,0.0,Lose,1,T,,10000,500.0,0,0,H,0.0,Lose,1,T,,10000,500.0,0,0,H,0.0,Lose,1,T
1,9500.0,475.0,0,1,H,0.0,Lose,2,T,,9500.0,475.0,0,1,H,0.0,Lose,2,T,,9500.0,475.0,1,1,H,0.5,Win,1,H,,10500.0,525.0,2,1,H,1.0,Win,0,H,,10500.0,525.0,2,1,H,1.0,Win,0,H,,9500.0,475.0,0,1,H,0.0,Lose,2,T,,9500.0,475.0,1,1,H,0.5,Win,1,H,,9500.0,475.0,1,1,H,0.5,Win,1,H,,9500.0,475.0,1,1,H,0.5,Win,1,H,,9500.0,475.0,0,1,H,0.0,Lose,2,T
2,9025.0,451.25,1,2,H,0.3,Win,2,H,,9025.0,451.25,1,2,H,0.3,Win,2,H,,9975.0,498.75,1,2,H,0.3,Lose,2,T,,11025.0,551.25,3,2,T,1.0,Lose,0,H,,11025.0,551.25,2,2,T,0.7,Win,1,T,,9025.0,451.25,0,2,H,0.0,Lose,3,T,,9975.0,498.75,1,2,H,0.3,Lose,2,T,,9975.0,498.75,1,2,H,0.3,Lose,2,T,,9975.0,498.75,2,2,H,0.7,Win,1,H,,9025.0,451.25,1,2,H,0.3,Win,2,H
3,9476.25,473.8125,2,3,H,0.5,Win,2,H,,9476.25,473.8125,2,3,H,0.5,Win,2,H,,9476.25,473.8125,2,3,H,0.5,Win,2,H,,10473.75,523.6875,3,3,T,0.8,Win,1,T,,11576.25,578.8125,3,3,H,0.8,Win,1,H,,8573.75,428.6875,0,3,H,0.0,Lose,4,T,,9476.25,473.8125,1,3,H,0.2,Lose,3,T,,9476.25,473.8125,1,3,H,0.2,Lose,3,T,,10473.75,523.6875,3,3,H,0.8,Win,1,H,,9476.25,473.8125,2,3,H,0.5,Win,2,H
4,9950.0625,497.503125,2,4,H,0.4,Lose,3,T,,9950.0625,497.503125,2,4,H,0.4,Lose,3,T,,9950.0625,497.503125,3,4,H,0.6,Win,2,H,,10997.4375,549.871875,4,4,T,0.8,Lose,1,H,,12155.0625,607.7531250000001,4,4,T,0.8,Lose,1,H,,8145.0625,407.253125,0,4,H,0.0,Lose,5,T,,9002.4375,450.12187500000005,2,4,H,0.4,Win,3,H,,9002.4375,450.12187500000005,1,4,H,0.2,Lose,4,T,,10997.4375,549.871875,3,4,T,0.6,Win,2,T,,9950.0625,497.503125,2,4,H,0.4,Lose,3,T
5,9452.559375,472.62796875000004,2,5,H,0.3,Lose,4,T,,9452.559375,472.62796875000004,3,5,H,0.5,Win,3,H,,10447.565625,522.37828125,4,5,H,0.7,Win,2,H,,10447.565625,522.37828125,4,5,T,0.7,Win,2,T,,11547.309375,577.3654687500001,4,5,T,0.7,Win,2,T,,7737.809375,386.89046875,1,5,H,0.2,Win,5,H,,9452.559375,472.62796875000004,3,5,H,0.5,Win,3,H,,8552.315625,427.61578125,2,5,H,0.3,Win,4,H,,11547.309375,577.3654687500001,3,5,H,0.5,Lose,3,T,,9452.559375,472.62796875000004,3,5,H,0.5,Win,3,H
6,8979.931406250002,448.9965703125001,2,6,H,0.3,Lose,5,T,,9925.18734375,496.2593671875,4,6,H,0.6,Win,3,H,,10969.943906249999,548.4971953124999,5,6,T,0.7,Lose,2,H,,10969.943906249999,548.4971953124999,5,6,T,0.7,Lose,2,H,,12124.674843750001,606.2337421875001,5,6,T,0.7,Lose,2,H,,8124.69984375,406.2349921875,2,6,H,0.3,Win,5,H,,9925.18734375,496.2593671875,4,6,H,0.6,Win,3,H,,8979.93140625,448.9965703125,2,6,H,0.3,Lose,5,T,,10969.94390625,548.4971953125,3,6,H,0.4,Lose,4,T,,9925.18734375,496.2593671875,4,6,H,0.6,Win,3,H
7,8530.934835937502,426.5467417968751,2,7,H,0.2,Lose,6,T,,10421.4467109375,521.072335546875,5,7,H,0.6,Win,3,H,,10421.446710937498,521.0723355468749,5,7,T,0.6,Win,3,T,,10421.446710937498,521.0723355468749,6,7,T,0.8,Lose,2,H,,11518.441101562501,575.922055078125,5,7,T,0.6,Win,3,T,,8530.9348359375,426.54674179687504,3,7,H,0.4,Win,5,H,,10421.4467109375,521.072335546875,4,7,H,0.5,Lose,4,T,,8530.9348359375,426.54674179687504,3,7,H,0.4,Win,5,H,,10421.4467109375,521.072335546875,4,7,H,0.5,Win,4,H,,10421.4467109375,521.072335546875,5,7,H,0.6,Win,3,H
8,8104.388094140627,405.21940470703134,2,8,H,0.2,Lose,7,T,,10942.519046484374,547.1259523242187,5,8,T,0.6,Win,4,T,,10942.519046484373,547.1259523242187,6,8,T,0.7,Lose,3,H,,9900.374375390624,495.01871876953123,6,8,T,0.7,Win,3,T,,12094.363156640626,604.7181578320314,5,8,T,0.6,Win,4,T,,8957.481577734376,447.8740788867188,3,8,H,0.3,Lose,6,T,,9900.374375390626,495.0187187695313,4,8,H,0.4,Lose,5,T,,8957.481577734376,447.8740788867188,4,8,H,0.4,Win,5,H,,10942.519046484374,547.1259523242187,4,8,H,0.4,Lose,5,T,,10942.519046484374,547.1259523242187,6,8,T,0.7,Lose,3,H
9,7699.168689433595,384.95843447167977,2,9,H,0.2,Lose,8,T,,11489.644998808593,574.4822499404297,6,9,H,0.6,Win,4,H,,10395.393094160154,519.7696547080077,7,9,T,0.7,Lose,3,H,,10395.393094160156,519.7696547080078,6,9,T,0.6,Win,4,T,,12699.081314472656,634.9540657236329,5,9,H,0.5,Lose,5,T,,8509.607498847658,425.4803749423829,4,9,H,0.4,Win,6,H,,9405.355656621094,470.2677828310547,5,9,H,0.5,Win,5,H,,9405.355656621094,470.2677828310547,5,9,H,0.5,Win,5,H,,10395.393094160156,519.7696547080078,4,9,H,0.4,Lose,6,T,,10395.393094160156,519.7696547080078,7,9,T,0.7,Lose,3,H
